lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
отдел	NOUN	1918-1990	2	отдел-16		Было отмечено, что различные отделы ретикуло-эндотелиальной системы неравноценны в своей способности фагоцитировать микробов и инородные вещества.	29:35	0:146
отдел	NOUN	1918-1990	2	отдел-17		Подвоз всех грузов с полевых армейских складов до их отделений, а в отдельных случаях -- непосредственно на полевые склады дивизий и в парки будет производиться железнодорожным транспортом по заявкам начальников довольствующих отделов.	53:62	0:235
отдел	NOUN	1682-1916	1	отдел-18		В отделе "Иностранной литературы" редакция всегда старалась представлять своим читателям по возможности полную картину современных литератур Франции, Англии и Германии.	2:8	0:168
отдел	NOUN	1682-1916	1	отдел-19		Подписал: И. д. Директора Зуев Скрепил: За Заведующего Отделом Пешков 11 апреля 1908 г.	55:62	0:87
отдел	NOUN	1682-1916	1	отдел-20		В отделе символистов и импрессионистов обращает на себя внимание г. Лиандер, изобразитель ужасов в жанре Штука.	2:8	0:111
отдел	NOUN	1682-1916	1	отдел-21		В виду предстоящих в Москве полетов на дирижабле "Вуазен" воздухоплавательный отдел московского общества естествознания назначил в виде приза диплом и медаль, а московское общество велосипедистов -- жетон.	78:83	0:205
отдел	NOUN	1918-1990	2	отдел-22		В ней были довольно содержательные директивы: 1) воздержаться от всяких самочинных выступлений и 2) выполнять распоряжения окружного штаба только после их санкции военным отделом.	171:178	0:179
отдел	NOUN	1918-1990	2	отдел-23		Бианки, да и всякий другой на месте заведующего орнитологическим отделом музея РАН, никогда бы не позволил сказать того, что позволяет себе сухой хрыч -- сухарь.	65:72	0:161
отдел	NOUN	1918-1990	2	отдел-24		В один прекрасный день Грушевой позвонил в конструкторский отдел и вызвал Нонну.	59:64	0:80
отдел	NOUN	1918-1990	2	отдел-25		Например, в Московском педагогическом кружке под председательством Н. В. Чехова, насчитывавшем более 400 членов, 50 человек составляли отдел дошкольного воспитания.	135:140	0:164
отдел	NOUN	1682-1916	1	отдел-26		В порядке азокарбонилов и гидроазокарбонилов также нет принадлежащих к этому отделу примеров окисления.	77:83	0:103
отдел	NOUN	1682-1916	1	отдел-27		Но ни одной статьи в этом роде не читал я удивительнее статьи "Вестника Европы", за сентябрь месяц сего года, в отделе "Внутреннего обозрения".	112:118	0:143
отдел	NOUN	1918-1990	2	отдел-28		В этом же номере газеты отдел "По Москве" заполнен материалами работы московского Общества друзей радио.	24:29	0:104
отдел	NOUN	1918-1990	2	отдел-29		Получила вызов в русский отдел гестапо, где-то около музея Галлиера.	25:30	0:68
отдел	NOUN	1918-1990	2	отдел-30		В. СКИБО, начальник отдела гидрологических прогнозов Омского ГМЦ.	20:26	0:65
отдел	NOUN	1918-1990	2	отдел-31		По проекту достаточно широкого штата, на отдел широковещания (единственно необходимого) нужно 37 чел., включая музруков, секретарей и пр. Легко подсчитать, сколько дармоедов в "Радиопередаче", сохраняющей, кроме того, трех членов правления, заведующих "отделами" (), подотделами со всем причитающимся инвентарем и помещениями.	41:46	0:326
отдел	NOUN	1682-1916	1	отдел-32		Вести Новый французский посол в России Париж, 30, XII--12, I. Послом Французской республики в Петербурге назначен директор отдела политических и коммерческих дел министерства иностранных дел Морис Палеолог.	123:129	0:206
отдел	NOUN	1682-1916	1	отдел-33		Таким образом, он указал на существование нескольких типических основ организации животных и разделил все животное царство на четыре больших отдела, которые теперь называются типами.	141:147	0:182
отдел	NOUN	1682-1916	1	отдел-34		Вести Областной отдел.	16:21	0:22
отдел	NOUN	1682-1916	1	отдел-35		Просят продолжать "Письма о журналистике", а мои "Драмы петерб[ург]ской жизни" дали Некрасову мысль об устроении особого отдела "Ералаш".	121:127	0:137
отдел	NOUN	1682-1916	1	отдел-36		Всем интересующимся он демонстрирует заверенный по всей форме документ, выпущенный регистрационным отделом округа Марикопа: по этой бумаге Гриффинг обладает правами на всю территорию Марса.	99:106	0:189
отдел	NOUN	1918-1990	2	отдел-37		Все же оружие, войсковое и интендантское имущество сдавалось полками и поступало в отдел снабжения армии.	83:88	0:105
отдел	NOUN	1682-1916	1	отдел-38		Вслед за ним перебрались на миноносец и чины его штаба: флаг-капитан, капитан 1-го ранга Кланье-де-Колонг, флагманский штурман, полковник Филипповский, заведующий военно-морским отделом, капитан 2-го ранга Семенов, минный офицер, лейтенант Леонтьев, флаг-офицеры Кржижановский и мичман Демчинский, юнкер Максимов.	178:185	0:313
отдел	NOUN	1918-1990	2	отдел-39		Как зверопромышленность чрезвычайно разнообразна, обширна и дробится на множество частей, то, не приступая к общим выводам, надо прежде всего систематически распределить материалы, к этой промышленности относящиеся, и каждый отдел ее использовать с возможною подробностию и описать отдельно.	225:230	0:291
отдел	NOUN	1918-1990	2	отдел-40		Генерал Блохин, выслушав картавого и лаконического полковника, охотно выписал ему бумагу в отдел снабжения, но предупредил полковника, что по этой бумаге он наверняка ничего не получит ранее, чем через неделю, потому что в этих отделах снабжения и в штабах невероятнейшая чепуха, кутерьма и безобразье.	91:96	0:302
отдел	NOUN	1918-1990	2	отдел-41		В апреле 1935 г. Музгиз (ныне музыкальный отдел издательства "Искусство") получил оригинальную партитуру второй симфонии Бородина.	42:47	0:130
отдел	NOUN	1682-1916	1	отдел-42		Два японских летчика предложили свои услуги французскому военному воздухоплавательному отделу.	87:93	0:94
отдел	NOUN	1682-1916	1	отдел-43		В ней содержатся три отдела: сведения психологические, сведения логические и краткое изложение эстетики.	21:27	0:104
отдел	NOUN	1682-1916	1	отдел-44		Другие отделы пищеварительного аппарата больше изучены; этот же отдел еще не разработан так, как он того заслуживает.	7:13	0:117
отдел	NOUN	1682-1916	1	отдел-45		Он и носит поэтому четыре названия, каждое из которых соответствует особому фазису в его развитии, особому отделу в его исторических судьбах.	107:113	0:141
отдел	NOUN	1918-1990	2	отдел-46		Его кабинет управляющих отделами был совершенно пестрый.	24:32	0:56
отдел	NOUN	1918-1990	2	отдел-47		Вызвал заведующего отделом искусств, представил нового сотрудника.	19:26	0:66
отдел	NOUN	1682-1916	1	отдел-48		Едет всадник (политком), за ним рысью служащие отдела народного образования и учительницы: он обещал дать им немного соли и ваты.	47:53	0:129
отдел	NOUN	1918-1990	2	отдел-49		Директор Н. Зуев За Заведующего Отделом Броецкий Записка начальника петербургского охранного отделения М.Ф. фон Котена директору департамента полиции Н.П. Зуеву о возможном покушении на Николая II Сего числа во вверенное мне Отделение явился находящийся проездом в гор.	32:39	0:269
отдел	NOUN	1682-1916	1	отдел-50		Если бы Вы сделали маленькое предисловие к этой рукописи и посократили ее, т. е. поисправили бы вообще в литературном отношении, то я думаю, что она бы могла быть напечатана в книжках "Недели" или в "Сев[ерном] вестнике", во 2-м отделе.	229:235	0:236
отдел	NOUN	1682-1916	1	отдел-51		Нынешнему времени трудно и понять ту степень негодования, какую возбуждали органы этой самозванной опеки над литературою в людях, желавших сохранить по крайней мере за этим отделом общественной деятельности некоторый призрак свободы и человеческого достоинства.	173:180	0:261
отдел	NOUN	1918-1990	2	отдел-52		Если русские отделы в музеях и в библиотеках должны развиваться, то прежде всего все касаемое до творчества Руси должно быть собираемо.	13:19	0:135
отдел	NOUN	1918-1990	2	отдел-53		ИЗ ПОКАЗАНИЙ БЫВШЕГО ЛЕЙТЕНАНТА ФИЛИППОВА ...полностью раскаявшись в совершенных мною преступлениях и желая помочь следствию, чистосердечно признаю, что, будучи штатным агентом германской военной разведки под кличкой "Курт", я систематически собирал и передавал адмиралу Канарису лично или через руководителя отдела "Абвер-1" полковника Пиккенброка сведения военного, политического и экономического характера, составляющие военную и государственную тайну СССР.	309:315	0:460
отдел	NOUN	1682-1916	1	отдел-54		За директора П. Рачковский За заведывающего Отделом С.	44:51	0:54
отдел	NOUN	1682-1916	1	отдел-55		Журнал издавался под редакцией профессора русской истории Погодина и при ближайшем и усерднейшем участии Шевырева, наполнявшего своими статьями весь критический отдел.	161:166	0:167
отдел	NOUN	1918-1990	2	отдел-56		Заведовал отделом Степан Афанасьевич Макаров.	10:17	0:45
отдел	NOUN	1918-1990	2	отдел-57		Свое необычайное искусство экспериментирования и как бы магического подчинения себе материи он показывал, устраивая иногда публичные лекции, на которых демонстрировал множество эффектных и трудных опытов по всем отделам физики.	212:219	0:227
отдел	NOUN	1682-1916	1	отдел-58		Здесь сыграла значительную роль известная г-жа Потер Пальмер, которая во время выставки была председательницей женского отдела.	120:126	0:127
отдел	NOUN	1918-1990	2	отдел-59		Отдел первый.	0:5	0:13
отдел	NOUN	1682-1916	1	отдел-60		Из отделов оптики наиболее симпатичной грекам, вследствие своей математической ясности, была катоптрика, то есть учение об отражении лучей; ее главный закон о равенстве углов падения и отражения известен уже Евклиду, а Архимед открыл теорию кривых зеркал -- даже если считать легендой сообщаемое нам об его исполинских кривых зеркалах, посредством которых он зажигал римские корабли.	3:10	0:383
отдел	NOUN	1682-1916	1	отдел-61		Если какой-либо древний род за недостатком доказательств занесен в одну из первых 3 частей, то в родословной книге Московской губернии он займет подобающее ему место во втором отделе.	176:182	0:183
отдел	NOUN	1682-1916	1	отдел-62		Интервью брал редактор литературного отдела газеты Александр Измайлов (1873-1921).	37:43	0:82
отдел	NOUN	1682-1916	1	отдел-63		Детская колония Бердянский отдел лиги борьбы с туберкулезом открыл детскую колонию для слабых детей, учеников начальных школ.	27:32	0:125
отдел	NOUN	1682-1916	1	отдел-64		Итак, куда причислить коростеля Не составлять же для него особого отдела болотисто-луговой дичи Да и это будет неверно.	66:72	0:119
отдел	NOUN	1682-1916	1	отдел-65		Военная авиация Депутатам вчера выдавались под росписку два секретных доклада комиссии по государственной обороне: 1) об ассигновании кредитов на сформирование и содержание авиационного отдела при офицерской воздухоплавательной школе и 2) об отпуске кредитов на расширение авиационного отдела офицерской воздухоплавательной школы. неизвестный.	186:192	0:343
отдел	NOUN	1682-1916	1	отдел-66		К ректору университета явилась депутация вновь образованного студенческого отдела "союза русского народа" с предложением немедленно открыть университет для желающих продолжить занятия.	75:81	0:184
отдел	NOUN	1682-1916	1	отдел-67		Лучшими сочинениями для руководства в этом случае могут служить: 1. Отдел в истории пап Ranke и Geschichte der Jesuiten, Кортюма.	68:73	0:129
отдел	NOUN	1682-1916	1	отдел-68		Когда случалось бывать в городе, он обязательно заходил в отдел, где продавались шляпы, и подолгу там ошивался.	58:63	0:111
отдел	NOUN	1918-1990	2	отдел-69		9-е почтвое отдел., до востреб., пред. почт. расписки 322. неизвестный.	12:17	0:71
отдел	NOUN	1682-1916	1	отдел-70		Когда-то во всех отделах штаба УВПС были девушки, и молодые, и постарше, хорошенькие и не очень, симпатичные и не очень.	17:24	0:120
отдел	NOUN	1918-1990	2	отдел-71		В октябрьской книжке "Русского вестника", в отделе критики, есть чрезвычайно любопытная статья под заглавием "И. С. Аксаков в его письмах".	44:50	0:139
отдел	NOUN	1682-1916	1	отдел-72		Мастерская переходит в настоящее время в ведение органов Всевобуча в Петрограде, что является необходимым, так как и спрос на снаряды идет главным образом: со стороны провинциальных отделов Всевобуча: С целью всестороннего изучения существующих систем физического воспитания и Образования, выбора и дальнейшего развития той, которая окажется наиболее пригодной, при Временном Правлений организован медицинский комитет из врачей, физиологов и психологов, прошедших Школу физических упражнений и обладающих достаточным научным авторитетом.	182:189	0:537
отдел	NOUN	1918-1990	2	отдел-73		Областной Отдел (от наших корреспондентов) Ранние купальщики Евпатория.	10:15	0:71
отдел	NOUN	1918-1990	2	отдел-74		Мещерякова и Д. Н. Ушакова, чтобы они поскорее выслали мне словарные материалы по адресу Городского Отдела ОПГУ.	100:106	0:112
отдел	NOUN	1918-1990	2	отдел-75		К моему удивлению, Галкин отнесся к моему проекту как к делу легко осуществимому и сказал, что перешлет мой доклад начальнику Амударьинского отдела, который без труда достигнет отказа хана от претензий на интересующую меня территорию.	141:147	0:234
отдел	NOUN	1682-1916	1	отдел-76		Моя тогдашняя начитанность по изящной литературе была по другим отделам ее: Шиллер, Гете ("Фауст"), Гейне и Шекспир.	64:71	0:116
отдел	NOUN	1682-1916	1	отдел-77		Последние с различной степенью остроумия доказывали мне, что я совершенно напрасно трачу силы на такой пустой, сравнительно, отдел и предлагали мне, один -- сделаться публицистом, другие -- беллетристом.	125:130	0:203
отдел	NOUN	1682-1916	1	отдел-78		Наверно, начальник отдела, подумал я.	19:25	0:37
отдел	NOUN	1918-1990	2	отдел-79		Первое определяется в значительной степени предлагаемыми для руководства программами; но, не говоря уже о том, что и самые программы подлежат с течением времени изменениям и дополнениям, осуществление программ допускает известное разнообразие, большую или меньшую полноту в тех или иных отделах, сосредоточение преимущественного внимания на тех или иных крупных вопросах, на той или иной стороне преподавания предмета.	287:294	0:418
отдел	NOUN	1682-1916	1	отдел-80		Начальник штаба Ленинградского фронта (подпись) Начальник Разведывательного отдела штаба Ленинградского фронта (подпись) 1944-й год, 3-й Белорусский фронт После проведения в июле-августе 1944 г. Каунасской наступательной операции войска 3-го Белорусского фронта временно перешли к обороне.	76:82	0:289
отдел	NOUN	1918-1990	2	отдел-81		Областной Отдел (от наших корреспондентов)	10:15	0:42
отдел	NOUN	1682-1916	1	отдел-82		Начальника Автодорожного отдела в/ч 1080 военинженер 2 ранга Страхов Начальник 3 отделения военинженер 3 ранга Цыкал Ф. 228, оп. 2994сс. д. 4, лл. 153-155.	25:31	0:155
отдел	NOUN	1918-1990	2	отдел-83		В книжке два отдела: один для записи легальных поступлений, как-то: жалованья, поверстных и премий, и другой для нелегальных, вроде еженедельных доходов с "зайцев", чаевых и т. п. В ту же книжку записаны и расходы в станционных буфетах, суммы, уплачиваемой как доли [при] дележе с младшими кондукторами, и расходы "на смазку" при "поимке".	13:19	0:339
отдел	NOUN	1682-1916	1	отдел-84		Немного педагог, немного журнальный критик, впрочем, не исключено, что он примет предложение возглавить критический отдел "Аполлона", немного переводчик, во всяком случае, до выхода всего русского Еврипида, и поэт, поэт, поэт!	116:121	0:226
отдел	NOUN	1918-1990	2	отдел-85		Каждый отдел "большого парижского рынка" представляет свою кандидатку, а из них выбирается одна, которая получает титул "ее демократического величества" -- Reine des Reines парижского рынка.	7:12	0:190
отдел	NOUN	1682-1916	1	отдел-86		О смысле внешкольной культурно-просветительной работы: а) устроить, где возможно, отделения добровольного общества "Саморазвитие"; б) проводить, где возможно, беседы по общественно-политическим вопросам и по текущему моменту; в) воспретить продажу без разрешения учебных пособий -- бумаги, карандашей, чернил и пр.; г) все штрафы, взимаемые от самогонщиков, передавать отделу народного образования".	82:91	0:399
отдел	NOUN	1918-1990	2	отдел-87		27 августа в Нарвском районе раздавались листки местного отдела союза русского народа, в которых союз призывает рабочих не поддаваться на удочку "жидовской интеллигенции" и не чествовать юбилея богоотступника Л.Н. Толстого.	57:63	0:223
отдел	NOUN	1682-1916	1	отдел-88		Обычно по утрам в иностранном отделе бывало пусто.	30:36	0:50
отдел	NOUN	1918-1990	2	отдел-89		Эти два отдела составят, следовательно, второй и третий тип озов.	8:14	0:65
отдел	NOUN	1682-1916	1	отдел-90		Он мне после разных жалоб и сообщает: -- Есть у нас в земельной отделе сюсьмограф, по нонешным временам какое кому дело до землетрясенья.	64:70	0:137
отдел	NOUN	1918-1990	2	отдел-91		В виду этого, а также в целях более энергичной и успешной борьбы с алкоголизмом среди железнодорожных служащих министерство просит начальников жел. дор. отнестись к этому делу с возможными сочувствием и отзывчивостью и всемерно содействовать возникновению на дорогах обществ трезвости, не отказывая существующим отделам в своей поддержке, как нравственной, так и материальной, и неуклонно внушая старшим агентам дорог о необходимом с их стороны приходе в этом деле на помощь низш. железнодорожн. служащим. неизвестный.	312:319	0:518
отдел	NOUN	1918-1990	2	отдел-92		Оперативные документы ЗАПИСКА ПО "ВЧ" Сегодня, 15.08.44 г., на рассвете оперативно-войсковой группой отдела контрразведки армии был скрытно окружен хутор Залески (18 км северо-западнее города Лида) с целью изъятия подпольной радиостанции АК и ареста содержателей передатчика Святковских Витольда и Янины, выявленных нами по связям с отрядом "Рагнера".	101:107	0:351
отдел	NOUN	1918-1990	2	отдел-93		Редактор отдела техники И.Ю. Лебедев, в также авторы журнала -- кандидат исторических наук И.Д. Бурцев и ученый-уфолог Б.А. Шуринов выступили во Дворце культуры и техники "Искра" с тематической программой "Ночь тайн и разгадок", встретились с учащимися техникумов и школьниками города, с молодежью поселка Приморское.	9:15	0:317
отдел	NOUN	1918-1990	2	отдел-94		Пашка Горюнов, что-то вроде репортера, ботал на весь отдел болотными сапогами, выворачивая на ходу из нутряного кармана всякую бумажную дрянь -- книжонки, сломанные папироски.	53:58	0:175
отдел	NOUN	1918-1990	2	отдел-95		Были все управляющие отделами, большинство членов Войскового Круга, юнкера Новочеркасского военного училища, офицеры Донской школы, служащие разных учреждений и многочисленные горожане и горожанки.	21:29	0:197
отдел	NOUN	1682-1916	1	отдел-96		Первый факт, относящийся к двигательной функции желудка, тот, что в этом отношении надо разделить желудок на два отдела, разделенных нерезким, неглубоким перехватом.	113:119	0:165
отдел	NOUN	1682-1916	1	отдел-97		Эскадроны отлично съезжены и обнаружили основательную подготовку по всем отделам.	73:80	0:81
отдел	NOUN	1682-1916	1	отдел-98		Подготавливает материалы для таких страниц нештатный отдел, в который входят сотрудники заповедника, агрономы, ученые, работники юстиции.	53:58	0:137
отдел	NOUN	1918-1990	2	отдел-99		Акционерный и торговый отдел.	23:28	0:29
отдел	NOUN	1682-1916	1	отдел-100		Понятно, что весь интерес при рассмотрении этой классификации сосредоточивается на первом ее отделе, именно на чем основано разделение между образованиями ледниковыми и морскими -- между krosstensgrus и rullstensgrus В самом деле, только это разграничение может возбуждать сомнения, прочие же бесспорны.	93:99	0:303
отдел	NOUN	1682-1916	1	отдел-101		В этот-то странный период литературного кризиса, в эту эпоху упадка убеждений, так недавно считавшихся великими и плодотворными,-- великобританская словесность, во всех ее отделах, была спасительным прибежищем от неогерманской и неофранцузской дидактики.	172:179	0:254
отдел	NOUN	1682-1916	1	отдел-102		При ГАУ образован был специальный отдел снабжения тяжелой артиллерии, что являлось вполне целесообразным мероприятием.	34:39	0:118
отдел	NOUN	1918-1990	2	отдел-103		За Заведующего Особым Отделом, Подполковник Мец Верно: За Помощника Делопроизводителя Павлов Донесение начальника петербургского охранного отделения М.Ф. фон Котена в департамент полиции о мероприятиях по охране министра народного просвещения А.Н.	22:29	0:247
отдел	NOUN	1682-1916	1	отдел-104		Провинциальным отделам союза предписано посылать в Петербург депутации, набирая в них предпочтительно рядовых крестьян.	15:22	0:119
отдел	NOUN	1682-1916	1	отдел-105		Таков был молодой Майков, принявший в свои руки наследство Белинского -- критический отдел журнала; отдел этот обретал в нем новую и свежую силу, вместо атрофии и расслабления, которыми ему грозили.	85:90	0:198
отдел	NOUN	1918-1990	2	отдел-106		С деятельностью экономического отдела мы будем сталкиваться на всем протяжении двух первых периодов революции и будем наблюдать, как наши советские ученые, стоя в подавляющем своем большинстве на правом социалистическом фланге (а иногда, пожалуй, и за его пределами), но, сталкиваясь вместе с тем по роду своей деятельности с реальными потребностями страны и государства, неуклонно тянули влево советскую политику.	31:37	0:414
отдел	NOUN	1918-1990	2	отдел-107		Я взял в отделе писем новый редакционный блокнот, купил два карандаша на случай, если потеряю ручку, и перочинный ножик, чтобы точить карандаши.	9:15	0:144
отдел	NOUN	1918-1990	2	отдел-108		Сессия Государственного Совета возобновилась 15 октября; до конца года я был на 12 заседаниях Общего собрания, 5 -- Финансовой комиссии, одном -- ее VI отдела и 4 -- группы правых.	152:158	0:180
отдел	NOUN	1918-1990	2	отдел-109		Это был не кто иной, как Вальтер Шелленберг, бригаденфюрер СС, генерал-майор полиции, начальник Шестого отдела главного имперского управления безопасности.	104:110	0:155
отдел	NOUN	1682-1916	1	отдел-110		Усольцев и я, мы напечатали отчеты о поездке в "Записках" Восточно-Сибирского отдела Географического общества; но через несколько лет, во время страшного пожара в Иркутске, погибли все оставшиеся экземпляры "Записок", а также карта Сунгари.	78:84	0:240
отдел	NOUN	1682-1916	1	отдел-111		Подписал: Директор Зуев Скрепил: Заведующий Отделом, Полковник Климович Верно: За Помощника Делопроизводителя Подколзин 10 мая 1907 г.	44:51	0:134
отдел	NOUN	1918-1990	2	отдел-112		Часть находится в филиале Центрального государственного исторического архива УССР во Львове, часть -- в рукописном отделе Института литературы имени Т.Г. Шевченко Академии наук УССР в Киеве, а указатели к этим рукописям находятся в Музее украинского искусства во Львове.	115:121	0:270
отдел	NOUN	1918-1990	2	отдел-113		Отдел массовой литературы в ГИЗ на рец(ензию) присылает книжки -- некогда.	0:5	0:74
отдел	NOUN	1918-1990	2	отдел-114		Это привело к неслыханно-грандиозному расцвету науки физики, к которой прибавился целый ряд новых, и притом особенно важных и интересных отделов.	137:144	0:145
отдел	NOUN	1918-1990	2	отдел-115		Он советовал заблаговременно написать в Верхнеудинск Барадийну о том, чтобы Ученый отдел Верхнеудинска приютил меня с коллекциями, а также, чтобы молодежь при мне состояла и позаботилась приготовить соответствующий билет и помогла устроиться с многочисленными ящиками с коллекциями археологическими, этнографическими и естественно-историческими.	83:88	0:345
отдел	NOUN	1682-1916	1	отдел-116		Этому съезду разработать план (хотя бы временный) ведения физического воспитания для городской, деревенской и школьной молодежи, а также выработать соответствующие штаты и сметы; избрать от этого съезда исполнительный орган, придав таковой как отдел местному Губисполкому, подразделив его на целый ряд необходимых секций (примерно: административно-организационную, врачебно-гимнастическую, культурно-просветительную, пропаганды).	244:249	0:429
отдел	NOUN	1918-1990	2	отдел-117		В каждом из двух первых отделов я руководствовался при размещении статей двумя различными основаниями.	24:31	0:102
отдел	NOUN	1918-1990	2	отдел-118		Юлиан Дзямба ответил, что работает в дорожном отделе кассиром, и тут же добавил, что по профессии он педагог.	46:52	0:109
отдел	NOUN	1918-1990	2	отдел-119		Ипподром бывшего "Бегового О-ва" представляет жалкую картину: забор весь уничтожен населением окраин для топки и теперь спортсмены лишены будут дорожки для занятий легкой атлетикой; остается лишь использовать сад "Юношество" Отдела Народного Просвещения, и Отдел Всевобуча правильно поступит, приспособив сад для нужд развития спорта, ввиду исключительного государственного значения последнего.	225:231	0:394
