lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
пакет	NOUN	1682-1916	1	пакет-53		Он ни разу не вспомнил о Серафиме, вплоть до ухода, когда Большова, провожая его в переднюю, спросила: -- Что это у тебя за пакет Подарочек везешь Кому..	124:129	0:153
пакет	NOUN	1682-1916	1	пакет-54		Кемский распечатал этот пакет и нашел в нем похвальные листы воспитаннику академии Берилову, свидетельство на золотую медаль и еще несколько других бумаг при следующем письме: "Любезный друг, Андрей Федорович!	24:29	0:209
пакет	NOUN	1682-1916	1	пакет-55		И он, адмирал Норис, с помянутым Спрингером прислал пакет писем, подписанной на имя командующаго в Ревеле генерала.	52:57	0:115
пакет	NOUN	1918-1990	2	пакет-56		Когда уже в Израиле нам предложили заняться тайно переправленной из СССР рукописью этой книги, мы открыли коричневый бумажный пакет, вытряхнули его содержимое на стол и обомлели -- на столе высилась небольшая кучка крошечных (2,5 см на 4 см максимум) листочков какой-то странной, тонкой, как кисея, особенной бумаги.	126:131	0:316
пакет	NOUN	1918-1990	2	пакет-57		Приданое -- вот оно у меня, -- и Чукарин, не торопясь, достал из бокового кармана большой пакет, завернугый в газетную бумагу и аккуратно перевязанный бечевкой.	90:95	0:160
пакет	NOUN	1918-1990	2	пакет-58		Левинсон сунул пакет в карман с решительным видом человека, исчерпавшего все мирные возможности.	15:20	0:96
пакет	NOUN	1918-1990	2	пакет-59		И не в силах больше удерживаться от распиравших его эмоций, он, уже вскрыв зубами второй индивидуальный пакет и прижимая бинтом тампон на голове Алехина, срывающимся голосом неистово закричал: -- Ба-бушка!..	104:109	0:207
пакет	NOUN	1918-1990	2	пакет-60		Надо полагать, что это был последний по времени документ, каким-то путем доставленный в штаб фронта оттуда, из окружения, и, судя по надписи на пакете, не сразу прочитанный.	144:150	0:173
пакет	NOUN	1918-1990	2	пакет-61		Пакет, конечно, не так элегантен, как обычные зонты, но достаточно эффективен.	0:5	0:78
пакет	NOUN	1918-1990	2	пакет-62		Наконец подошел Аполлинарий Макарович и, по-прежнему игнорируя Сашу, почтительно положил перед Семенычем увесистый пакет.	115:120	0:121
пакет	NOUN	1918-1990	2	пакет-63		Один пакет моих депеш и ответов на них, притом далеко не полный, напечатанных в 6 и 7 томах Красного Архива, лучше моих личных воспоминаний, говорит о характере моих переговоров и пережитых мною трудностях.	5:10	0:206
пакет	NOUN	1918-1990	2	пакет-64		Нет, я вскрыл бы пакет.	17:22	0:23
пакет	NOUN	1918-1990	2	пакет-65		Наконец, начальник вернулся с заявлением, что пакет разрешили не трогать.	46:51	0:73
пакет	NOUN	1682-1916	1	пакет-66		Но смеялась только высокая, тощая дама, обвешанная с плеч до колен разнообразными пакетами, с чемоданом в одной руке, несессером в другой; смеялась она визгливо, напряженно, из любезности; ей было очень неудобно идти, ее толкали больше, чем других, и, прерывая смех свой, она тревожно кричала шутникам: -- Мой бог!	82:90	0:314
пакет	NOUN	1918-1990	2	пакет-67		Сей почтенный старец вручил ей запечатанный пакет от имени Графини Нанжис, которая за несколько часов до смерти велела ему отдать его Эмилии.	44:49	0:141
пакет	NOUN	1682-1916	1	пакет-68		Ношу пакеты, повестки, окладные листы, письма, бланки разные, ведомости, и, значит, господин хороший, ваше высокоблагородие, нынче такие бланки пошли, чтобы цифри записывать, -- желтые, белые, красные, -- и всякий барин, или батька, или богатый мужик беспременно записать должен раз десять в год, сколько у него посеяно и убрано, сколько у него четвертей или пудов ржи, сколько овса, сена и какая, значит, погода и разные там насекомые.	5:11	0:436
пакет	NOUN	1682-1916	1	пакет-69		Адрес на пакете этом гласит: Против 3 Адмиралтейской части, в доме княгини Шаховской.	9:15	0:85
пакет	NOUN	1682-1916	1	пакет-70		Он воровато открыл ящик стола и вынул пакет с проектом.	38:43	0:55
пакет	NOUN	1918-1990	2	пакет-71		Зачем же он ругается Мрацкий, не отвечая, разорвал пакет, вынул письмо, прочел его и затем обернулся к жене.	51:56	0:108
пакет	NOUN	1682-1916	1	пакет-72		Он генерала-то смешками кругом пальца обвел; сунул ему, этта, в руку пакет, с виду толстый-претолстый: как, мол -- ну, тот и смалодушествовал.	69:74	0:142
пакет	NOUN	1682-1916	1	пакет-73		В ответ на это я с тем же посланным отправил к нему подаренный им пакет, который я и не распечатывал.	66:71	0:101
пакет	NOUN	1682-1916	1	пакет-74		Он мне передал пакет с большою королевскою печатью и представил шнуровую книгу, в которой я должна была расписаться.	15:20	0:116
пакет	NOUN	1682-1916	1	пакет-75		Затем она попросила меня заметить время, день, час и место, в котором и где она вручила мне этот пакет, и без дальнейших разговоров я ушел с ним, оставив королеву на галерее.	97:102	0:174
пакет	NOUN	1918-1990	2	пакет-76		Он окинул все общество внимательным взглядом и, узнав хозяина по адмиральскому мундиру, быстро направился к нему, держа в руках пакет с пятью огромными печатями из голубого сургуча.	128:133	0:181
пакет	NOUN	1918-1990	2	пакет-77		В руках она держала белый пакет..	26:31	0:33
пакет	NOUN	1682-1916	1	пакет-78		Он отсчитал три тысячи и тут лишь увидел в разорванном пакете листок бумаги с короткой надписью чернилами.	55:61	0:106
пакет	NOUN	1918-1990	2	пакет-79		Безбородко отправил пакеты по принадлежности, но в них, вместо завещания, была белая бумага, и, по воцарении Павла, представил ему подлинник.	20:26	0:141
пакет	NOUN	1918-1990	2	пакет-80		Она достала из сумки пакет необычной формы -- небольшой, но толстый, и положила его на стол.	21:26	0:92
пакет	NOUN	1918-1990	2	пакет-81		-- Нет в моем доме никаких пластиковых пакетов.	39:46	0:47
пакет	NOUN	1918-1990	2	пакет-82		Петро вскрыл пакет, долго читал его, покачиваясь в седле, натужно, как тяжесть, держа в вытянутой руке лист бумаги.	13:18	0:115
пакет	NOUN	1918-1990	2	пакет-83		Соня стояла посреди своей комнаты и, прижимая ладони къ вискамъ, сердито переводила взглядъ съ большого пакета на уже вполн сытый чемоданъ.	104:110	0:139
пакет	NOUN	1918-1990	2	пакет-84		По пути схватил витаминизированную жвачку, плейер с наушниками, выскочил из подъезда и поймал пакет с едой и чаем.	94:99	0:114
пакет	NOUN	1918-1990	2	пакет-85		А мы посетили сначала Монценкоп, отдали пакет с фотографиями торгоут-гунов для отправления по назначению через посредство тамага в Сайн-ноин-курэ.	40:45	0:146
пакет	NOUN	1682-1916	1	пакет-86		Подходит один генерал, тянется к пакету: давай, мол.	33:39	0:52
пакет	NOUN	1918-1990	2	пакет-87		Некоторое время m-me M* смотрела, немая от изумления, то на пакет, то на цветы, которые держала в руках, и, казалось, не верила глазам своим.	60:65	0:141
пакет	NOUN	1918-1990	2	пакет-88		Прилагаю при сем подлинное письмо консула Мэси, из которого ясно видно, что для пакетов стоимостью менее ста долларов консульский инвойс не нужен.	80:87	0:146
пакет	NOUN	1918-1990	2	пакет-89		Когда втащили на второй этаж в небольшую кухоньку пакеты с фруктами к ужину, выяснилось, что мы попали в дом, который снимают четверо молодых служащих.	50:56	0:151
пакет	NOUN	1918-1990	2	пакет-90		Прилетело Ваше письмо от 22 Мая и дошел пакет с лекцией Терещенко -- интересная лекция.	40:45	0:87
пакет	NOUN	1918-1990	2	пакет-91		Эти пакеты адресовались в Военную коллегию, "в собственные руки" графу Захару Чернышеву.	4:10	0:88
пакет	NOUN	1682-1916	1	пакет-92		Пришли два Ваших пакета: один -- с бюллетенями, другой -- с декларацией и с письмом какой-то неведомой нам сумасшедшей.	17:23	0:119
пакет	NOUN	1918-1990	2	пакет-93		В эту минуту вошедшая горничная подала ей толстый пакет.	50:55	0:56
пакет	NOUN	1682-1916	1	пакет-94		Рассудите: во-первых, как мы узнали, что были три тысячи, и кто их видел Видел их и указал на то, что они были уложены в пакет с надписью, один только слуга Смердяков.	121:126	0:167
пакет	NOUN	1682-1916	1	пакет-95		Как-то в сумерках зашел к нам озабоченный писарь -- этот бурлацкий бардадым -- и подал нам официальный пакет из Сызрани.	103:108	0:120
пакет	NOUN	1682-1916	1	пакет-96		С выражением жадности на лице выхватил Рышкин письма и пакеты из рук дворецкого и, быстро сорвав печать с одного конверта, принялся читать про себя письмо от дяди его жены, занимавшего в Петербурге по служебной части довольно высокое место.	55:61	0:240
пакет	NOUN	1682-1916	1	пакет-97		Вошел приказчик и, положив на столик пакеты, тотчас удалился.	37:43	0:61
пакет	NOUN	1918-1990	2	пакет-98		С поднятым пакетом квашеной капусты человек пробирается к выходу из вагона.	11:18	0:75
пакет	NOUN	1918-1990	2	пакет-99		Вы хотите сказать, что он с своей добычей остался там -- Грабитель-то, если можно так назвать того, кому этот план был нужен, несомненно, остался там, но пакета у него уже не было.	154:160	0:180
пакет	NOUN	1682-1916	1	пакет-100		Спрошу у М. В. Веньяминова, который должен обстоятельно знать все, что касается до пакетов и печатей, потому что все прочее для него трынь-трава.	83:90	0:145
пакет	NOUN	1682-1916	1	пакет-101		Пакет и записку она представила уряднику, производившему предварительное дознание.	0:5	0:82
пакет	NOUN	1682-1916	1	пакет-102		Так отчего бы не предположить, что микрочастицы -- это пакеты волновой радиации, образующей мир Тогда никакой двойственности волн-частиц.	55:61	0:137
пакет	NOUN	1918-1990	2	пакет-103		Заграничные вести В г. Мельроз, в окрестностях Бостона, электрический трамвай на всем ходу налетел на пакет, упавший из специального вагона и содержавший 50 фунтов динамита.	102:107	0:173
пакет	NOUN	1682-1916	1	пакет-104		То, например, хозяйка квартиры советует своему мужу (родственнику Ф. М., служившему тоже по почтовой части) не класть его спать в конторе, "а то он украдет пакеты"; то упрекают его в том, что он даром живет, курит хозяйские папиросы.	156:162	0:233
пакет	NOUN	1682-1916	1	пакет-105		Принимая пакет к московскому военному генерал-губернатору, я спросил у государя: -- Ваше величество прикажете мне тотчас возвратиться Император со вздохом мне сказал: -- Желал бы, но как Богу будет угодно.	9:14	0:205
пакет	NOUN	1682-1916	1	пакет-106		Тщетно ожидая и здесь английского пакета 10 дней, воспользовался я нью-йоркским пакетом "Anna-Eliza", готовым отплыть, и 3 апреля мы вступили под паруса и шлюп наш рассекал воды Атлантического океана.	34:40	0:200
пакет	NOUN	1682-1916	1	пакет-107		Он приносил повестки на денежные пакеты, и он же требовал к "ишпектору", что весьма часто грозило крупной неприятностью.	33:39	0:120
пакет	NOUN	1918-1990	2	пакет-108		Хорошо, если они подумают, что это я по просьбе автора отослала пакет, а если догадаются, тогда что Но долго раздумывать не пришлось.	64:69	0:133
пакет	NOUN	1918-1990	2	пакет-109		(Протягивает Зилову большой пакет.)	28:33	0:35
пакет	NOUN	1682-1916	1	пакет-110		Чрез несколько потом дней получил я из Москвы от дяди моего в Кабинет ее величества и к герцогу Бирону некоторые представления с уведомлением, что ему есть несколько полегче и что он для тогдашних в Малороссии надобностей из Москвы вскоре в оную отправится, и притом прислал ко мне по тогдашним военным обстоятельствам об одном секретном деле пакет с надписанием: "к герцогу Бирону, для препровождения до рук ее величества"; оный я его светлости представить не умедлил с таковым, как дядя ко мне писал, изъяснением, что он желал для лучшего его светлости понятия писать на немецком языке, но не имея к тому надежного человека, писал по-русски, для того бы я при подаче представил, чтоб повелено было оный прочесть, кому он особливо ввериться изволит.	343:348	0:750
пакет	NOUN	1682-1916	1	пакет-111		Взяв пакет и дав сторожу гривенник, господин Голядкин пришел в квартиру свою и увидел, что Петрушка готовит и собирает в одну кучу весь свой дрязг и хлам, все свои вещи, очевидно намереваясь оставить господина Голядкина и переехать от него к переманившей его Каролине Ивановне, чтоб заменить ей Евстафия.	5:10	0:304
пакет	NOUN	1682-1916	1	пакет-112		Швиговский успел в передней бросить пакет за кадку с водой.	36:41	0:59
пакет	NOUN	1918-1990	2	пакет-113		Случившийся вблизи Лебедев подошел с любопытными глазками и смотрел на пакет, стараясь угадать, в чем дело.	71:76	0:107
пакет	NOUN	1682-1916	1	пакет-114		Это оказалась таможенная квитанция о принятии на хранение двух пакетов.	63:70	0:71
пакет	NOUN	1918-1990	2	пакет-115		А в чем будет заключаться она, эта деятельность Уж не в приемке ли пакетов Последняя мысль явилась ему при виде сидевшего за письменным столом у окна дежурного чиновника -- седенького старичка в стареньком вицмундире с крестиком в петличке, принимавшего от почтальона пакеты.	67:74	0:275
пакет	NOUN	1682-1916	1	пакет-116		Этот пакет вызвал серьезные подозрения немцев.	5:10	0:46
пакет	NOUN	1918-1990	2	пакет-117		В глубокой, темной каменной нише, среди банок с серой аравийской амброй, пакетов с ливанским ладаном, пучков ароматических трав и склянок с маслами -- сидел, поджав под себя ноги и щуря ленивые глаза, неподвижный, сам весь благоухающий, старый, жирный, сморщенный скопец-египтянин.	73:80	0:281
пакет	NOUN	1682-1916	1	пакет-118		Я передал всю корреспонденцию комиссии, которая, вскрыв один из этих пакетов и убедившись, что там та же агитационная литература, все остальные сожгла.	69:76	0:151
пакет	NOUN	1918-1990	2	пакет-119		Почтительно обращались его пальцы с таинственным пакетом, как будто предвидели, что до него удостоят прикоснуться другие руки; как будто в нем хранились самые нежные чувства, излитые в самых нежных стихах.	49:56	0:205
