lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
классный	ADJ	1918-1990	1	классный-38		Данилов и Ворона, усевшись на пол у классной доски, нашли игру, более для себя интересную -- "ножички", -- бросают по очереди перочинный нож.	36:44	0:141
классный	ADJ	1918-1990	1	классный-39		-- Вот именно, -- словно обрадовался директор, -- эту книгу изъял из стола вашего сына наш классный наставник господин Кочкин.	91:99	0:126
классный	ADJ	1918-1990	1	классный-40		Для классного руководителя и директора ясно, что данная семья своего ребенка воспитывать не может.	4:13	0:98
классный	ADJ	1918-1990	1	классный-41		А чего тут такого особенного Анекдот какой классный солдатик рассказал!..	43:51	0:73
классный	ADJ	1918-1990	1	классный-42		Ей присвоен классный чин государственного советника юстиции 3 класса.	12:20	0:69
классный	ADJ	1991-2017	2	классный-43		Сегодня в 2 ч. 50 мин. я пойду туда с запиской к классной руководительнице моего класса.	49:57	0:88
классный	ADJ	1918-1990	1	классный-44		Еще через некоторое время классная руководительница подравняла нас и в росте.	26:34	0:77
классный	ADJ	1918-1990	1	классный-45		Деревня затихла, чтобы завтра встать с восходом солнца, а в классных комнатах длинной, похожей на ферму школы прямо на каменном полу спали участники региональной конференции, И мы ждали, когда хозяин предложит нам лечь спать.	60:68	0:225
классный	ADJ	1991-2017	2	классный-46		Как это часто бывает в жизни, два плюса, противно законам математики, дали минус: несмотря на жанровое расположение картин внутри, при просмотре списка возникает ощущение некоторой неразберихи из-за соседства классных лент и откровенной дешевки -- так называемых B-MOVIES.	209:217	0:272
классный	ADJ	1991-2017	2	классный-47		А вообще не завидую я вам, классных футболистов одесский футбол делает, только вот для кого Был Косырин -- ушел в Донецк, возродили Ващука -- забрало Динамо.	27:35	0:157
классный	ADJ	1918-1990	1	классный-48		Какие лапушки:-) "Черноглазик" -- классная фотка.	34:42	0:49
классный	ADJ	1991-2017	2	классный-49		Она не знала, никак не могла понять, заметил ли кто-нибудь выпавший из портфеля классный журнал Заметили или не заметили Тося искоса взглянула на Алика.	80:88	0:152
классный	ADJ	1991-2017	2	классный-50		Коля -- классный водитель, так что обязательно успеют.	8:16	0:54
классный	ADJ	1991-2017	2	классный-51		Последним писком у продвинутых в эзотерике школьников является совпадение цвета подаренного букета и колера обуви классного руководителя.	114:123	0:137
классный	ADJ	1918-1990	1	классный-52		Короче говоря, десятый "А" подступил к своему классному руководителю с расспросами, а классный руководитель на эти их расспросы не отвечал, уходил, уклонялся.	46:55	0:158
классный	ADJ	1991-2017	2	классный-53		Жизнь в Пулково протекала так: вставал я часов в восемь, пил чай у себя; к десяти часам мы все собирались вклассную комнату, где посередине стоял классный стол.	146:154	0:160
классный	ADJ	1918-1990	1	классный-54		Мальчик, толкая папу локтем в бок: -- Пап, а пап, посмотри, какие классные буфера у этой блондинки!	66:74	0:99
классный	ADJ	1918-1990	1	классный-55		Один классный руководитель провел для вожатых отрядов показательное чтение статьи Е. Кононенко "О детях-патриотах" с анализом воспитательного значения статьи.	5:13	0:158
классный	ADJ	1918-1990	1	классный-56		Машинистки побаивались ее и за глаза называли классной дамой.	46:54	0:61
классный	ADJ	1918-1990	1	классный-57		При этих словах классная руководительница посмотрела на потрясающие золотые локоны нашей старосты.	16:24	0:98
классный	ADJ	1991-2017	2	классный-58		Мне запомнились такие куплеты: Политическая атмосфера такова, что этот переписанный мною стишок я приношу в училище и смело вручаю нашему классному наставнику, преподавателю истории Вадиму Алексеевичу Фесенко.	138:147	0:209
классный	ADJ	1991-2017	2	классный-59		Всегда точно знаю, чего я хочу, а на этом как раз строится работа классного шеф-повара.	66:75	0:87
классный	ADJ	1918-1990	1	классный-60		Мы волочим по улицам парты и шкафы, глобусы, классные доски.	45:53	0:60
классный	ADJ	1918-1990	1	классный-61		На классной доске возникают блики: она отсвечивает.	3:11	0:51
классный	ADJ	1918-1990	1	классный-62		Мы соберём их и напечатаем в большой классной книге.	37:45	0:52
классный	ADJ	1991-2017	2	классный-63		Перешли со мной сын директора или классного руководителя и еще кто-то.	34:43	0:70
классный	ADJ	1991-2017	2	классный-64		Насчет губ сучонок Бати прав, губы классные.	35:43	0:44
классный	ADJ	1991-2017	2	классный-65		Еще Ковальчука (или, если хотите, "Ковалчака", как совсем скоро будут распевать его фамилию американцы) знают как классного тафгая, или "хоккейного полицейского".	114:123	0:162
классный	ADJ	1991-2017	2	классный-66		Наша любимая Ирина Александровна Ичанская, наш бывший классный руководитель, и сейчас работает в школе N 73...	54:62	0:110
классный	ADJ	1991-2017	2	классный-67		В иных из стран Старого Света баскетбол стремительно "темнеет" (сборная Франции обещает вот-вот "выстрелить" классной генерацией "афрофранцузов"), во многих -- приобретает упрощенно-американизированную форму игры "один в один".	109:117	0:227
классный	ADJ	1991-2017	2	классный-68		Не очень большой, но классный.	21:29	0:30
классный	ADJ	1991-2017	2	классный-69		А то бы тоже обратилась к такому классному специалисту.	33:42	0:55
классный	ADJ	1918-1990	1	классный-70		Нижний этаж занял Баранов, как женатый; в среднем этаже была классная комната и там же жили в двух комнатах Назарьев и Гладышев.	61:69	0:128
классный	ADJ	1918-1990	1	классный-71		Учитель пения расценил это как озорство, сразу выгнал из зала и пожаловался классному наставнику.	76:85	0:97
классный	ADJ	1991-2017	2	классный-72		Но это же внедорожник, классная тачка.	23:31	0:38
классный	ADJ	1991-2017	2	классный-73		Разве что в областном центре всем учебным предприятиям скооперироваться и сделать хотя бы один, но классный автополигон.	99:107	0:120
классный	ADJ	1918-1990	1	классный-74		Около каждого класса всегда стоят несколько стульев, на которые во время службы классные дамы периодически сажают слабых на несколько минут передохнуть.	80:88	0:152
классный	ADJ	1991-2017	2	классный-75		У самых рельсов -- синие классные вагоны.	25:33	0:41
классный	ADJ	1991-2017	2	классный-76		Он молодец, мужественный, смелый, классный каратист.	34:42	0:52
классный	ADJ	1991-2017	2	классный-77		Хозяева играли в этот вечер слаженнее, умнее и класснее.	47:55	0:56
классный	ADJ	1918-1990	1	классный-78		Он учиться не желал и во время уроков на спор выкуривал сигарету-другую, спрятавшись в огромном классном шкафу.	96:104	0:111
классный	ADJ	1991-2017	2	классный-79		5. П.А.Черноусова После временных заместительниц с начала следующего учебного года, когда по цвету платья мы стали называться "зелеными", нашими классными дамами стали Анна Ивановна Бравина и Прасковья Александровна Черноусова.	145:154	0:227
классный	ADJ	1918-1990	1	классный-80		Она все смывает, очень классная, для ленивых и нелюбителей умываться ( как я) (с транслита) , 2004.12.27 22:53. а где ее купить можно , 2004.12.29 18:05.	23:31	0:153
классный	ADJ	1991-2017	2	классный-81		Подходит его классная руководительница.	13:21	0:39
классный	ADJ	1918-1990	1	классный-82		Опять же, хохол у хохла спрашивает: -- Как тебе Лужков -- А что, классный мужик!	65:73	0:80
классный	ADJ	1918-1990	1	классный-83		Впрочем, это прозвище Ленька слышал не часто, потому что в классе учился племянник Гердерихи -- Володька Прейснер, поэт, шахматист и редактор классного журнала "Ученик".	142:151	0:169
классный	ADJ	1991-2017	2	классный-84		Орхан ДЖЕМАЛЬ, Максим ЛИХОЛЕТОВ, Ольга БОБРОВА Правительство троечников Что бывает, когда к власти приходят посредственности В последнее время часто вспоминаю своего старого классного, Василия Феофиловича, который на дух не переваривал троечников за отсутствие искренности в жизненных устремлениях: "Отличники искренне хотят учиться.	174:183	0:333
классный	ADJ	1991-2017	2	классный-85		Он классный парень.	3:11	0:19
классный	ADJ	1918-1990	1	классный-86		Особенно при таком классном дорожном покрытии.	19:27	0:46
классный	ADJ	1991-2017	2	классный-87		-- Кириллов переключает на кафедре тумблер, и вспыхивают световые табло по бокам классной доски.	81:89	0:96
классный	ADJ	1991-2017	2	классный-88		От классного руководства до классовой борьбы В России возникает новое социальное движение.	3:12	0:90
классный	ADJ	1991-2017	2	классный-89		Бразилия имеет классный состав,а немцы на правах хозяев дойдут до финала,если не сами,так судьи помогут.	15:23	0:104
классный	ADJ	1991-2017	2	классный-90		Папка, тут классно!	11:18	0:19
классный	ADJ	1991-2017	2	классный-91		-- Классная тачка! -- одобрительно кивнул Савелий.	3:11	0:50
классный	ADJ	1918-1990	1	классный-92		Подле реки стояла покинутая учителем и детьми сельская школа, и в ней в классной комнате, между сдвинутых к стенам ученических парт, помещался штаб Донского полка.	72:80	0:163
классный	ADJ	1918-1990	1	классный-93		Таким же образом геометр, доказывая учащимся в классе теорему, может взять любую пару треугольников, но берет ради примера ту, которая ему удобнее, например, треугольники такого объема, изображение которых уместится на классной доске и которые в то же время достаточно велики, чтобы учащиеся на задних партах рассмотрели их.	219:227	0:324
классный	ADJ	1918-1990	1	классный-94		Подобного рода "шутэнами" Шут, помнится, в седьмом классе до слез доводил Валерку Кожемякина, классного старосту, который имел обыкновение изобретать общественные поручения, одно глупее другого, и навязывать их своим одноклассникам в количествах, далеко выходящих за рамки разумного.	94:103	0:283
классный	ADJ	1918-1990	1	классный-95		И если он таков в пятнадцать лет, то что же выйдет из него дальше И наверняка следующее классное собрание будет посвящено именно этой теме.	88:96	0:139
классный	ADJ	1918-1990	1	классный-96		После педсовета я разговариваю с его классным руководителем.	37:45	0:60
классный	ADJ	1991-2017	2	классный-97		Лидия Михайловна, по праву классного руководителя, интересовалась нами больше других учителей, и скрыть от нее что-либо было трудно.	27:36	0:132
классный	ADJ	1918-1990	1	классный-98		Присвоение летчику или штурману классного звания отнюдь не является самоцелью.	32:41	0:78
классный	ADJ	1918-1990	1	классный-99		Все педагоги, выступающие в этом журнале, -- все в один голос требуют, чтобы классные сочинения школьников были творческими.	77:85	0:124
классный	ADJ	1918-1990	1	классный-100		Работаю инженером, но хочу быть художником: он мало зарабатывает, зато это классно.	75:82	0:83
классный	ADJ	1991-2017	2	классный-101		А недели за две-три на классных досках появлялось это блаженное слово "роспуск".	23:31	0:80
классный	ADJ	1918-1990	1	классный-102		Раздел IV Учителя, классные руководители, воспитатели 32.	19:27	0:57
классный	ADJ	1918-1990	1	классный-103		На окнах опустились шторы, сзади застрекотал кинопроектор, черная классная доска раздвинулась, и на белой стене, как на экране, появилось изображение железнодорожного моста.	66:74	0:173
классный	ADJ	1991-2017	2	классный-104		Служебное удостоверение является документом, подтверждающим личность прокурорского работника, его классный чин и должность.	98:106	0:123
классный	ADJ	1991-2017	2	классный-105		оК (с транслита) , 2005.01.08 18:20. ну, да :))))) добавляю :))))) , 2005.01.08 13:38. вы ДОМ-2 смотрите . я, конечно, понимаю, что это немного по деццки, но там самая классная пара, на мой взгляд, Рома с Олей, а она его на голову выше . и ничего . мне вот они больше всех нравятся.	168:176	0:282
классный	ADJ	1991-2017	2	классный-106		Такая классная телка была.	6:14	0:26
классный	ADJ	1991-2017	2	классный-107		Мимо проходит классная телка.	14:22	0:29
классный	ADJ	1918-1990	1	классный-108		Третье место занял Трофимов, имевший большие шансы на более классное место и лишь благодаря падению на 500 метров потерявший, по крайней мере, 4 очка.	60:68	0:150
классный	ADJ	1918-1990	1	классный-109		Но Кабанов убеждал: "Возьми, Таня, не пожалеешь, посмотри за Моисеевой и Миненковым -- классными будут спортсменами".	87:96	0:117
классный	ADJ	1918-1990	1	классный-110		Фотки как всегда классные!!!	17:25	0:28
классный	ADJ	1991-2017	2	классный-111		Так он и изобразил его: одиноко прыгающим по классной комнате, грызущим перья и внезапно, в задумчивости, видящим на кафедре профессора.	45:53	0:136
классный	ADJ	1918-1990	1	классный-112		Честно говоря, сжечь классные журналы я был способен, если бы меня сильно разозлили.	21:29	0:84
классный	ADJ	1991-2017	2	классный-113		В октябре я неожиданно был призван в присяжные заседатели, как занимающий в Канцелярии классную должность; с 15 по 31 октября суд заседал 9 дней и разобрал 27 дел; я участвовал в 12 делах, причем 4 раза был старшиной.	87:95	0:217
классный	ADJ	1918-1990	1	классный-114		Что происходит О чем они говорят Почему он задает ему вопросы, этот знаменитый неулыбающийся усталый мужик Зачем Потапов сказал Брезасу, что он классный хирург -- А диссертации какие-нибудь Защищал -- Одну защитил, -- признался Сидорин, как будто в чем-то постыдном, -- кандидатскую.	144:152	0:283
классный	ADJ	1991-2017	2	классный-115		В этот момент открылась классная дверь, и в проеме появилась секретарь директора, сама Розалия Семеновна, которую вся школа зовет "Чайная Роза", хотя, конечно, никто из наших ребят никогда не удостаивался ее взгляда.	24:32	0:216
классный	ADJ	1918-1990	1	классный-116		Это была классная работа!	9:17	0:25
классный	ADJ	1918-1990	1	классный-117		Наконец учительница медленно покачала головой и раскрыла классный журнал.	57:65	0:73
классный	ADJ	1991-2017	2	классный-118		Я его знаю, он классный парень, но меня он не называл.	15:23	0:54
классный	ADJ	1991-2017	2	классный-119		Саша успел мне рассказать, что вожатые у нас на отряде хорошие, Ирка с Володей, особенно Володя классный.	96:104	0:105
