lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
ломберный	ADJ	1991-2017	2	ломберный-16		Берусь подтвердить правоту слов управляющего, поскольку мне не раз доводилось быть свидетелем того, как в уютном зале интеллектуальных игр этого казино за пятиугольными ломберными столами сражались поклонники преферанса, бриджа, современных разновидностей покера.	169:179	0:263
ломберный	ADJ	1991-2017	2	ломберный-17		Столик был задуман скорее как ломберный, чем как обеденный.	30:39	0:59
ломберный	ADJ	1918-1990	1	ломберный-18		Богатая отделка ломберных столов позволяла им служить предметами убранства парадных зал, к тому же гости могли в любой момент сесть за вист прямо в нише или кабинетце бального зала.	16:25	0:181
ломберный	ADJ	1991-2017	2	ломберный-19		Оказалось, он убрался отсюда всего лишь два часа назад, после крупного, пятерым партнерам сразу, проигрыша, -- старуха показала на ломберный столик, за которым совершилось это первостепенное для Векшина происшествие.	131:140	0:216
ломберный	ADJ	1991-2017	2	ломберный-20		Вот его и сводят за ломберным столом с человеком, который ставит деньги против услуг.	20:29	0:85
ломберный	ADJ	1991-2017	2	ломберный-21		Толстого: свое, особое, живое лицо имеют и кабинет старого князя Волконского (он "был наполнен вещами, очевидно беспрестанно употребляемыми", которые далее описываются), и интерьеры дома Ростовых (вспомним волнение Николая, вернувшегося из армии в Москву, когда он увидел хорошо знакомые ломберные столы в зале, лампу в чехле, дверную ручку), и комната Левина, где на всем -- и на тетради с его почерком, и на отцовском диване -- "следы его жизни".	288:297	0:448
ломберный	ADJ	1991-2017	2	ломберный-22		Все то же, те же ломберные столы, та же люстра в чехле; но кто-то уже видел молодого барина, и не успел он добежать до гостиной, как что-то стремительно, как буря, вылетело из боковой двери и стало целовать его.	17:26	0:211
ломберный	ADJ	1991-2017	2	ломберный-23		Наряду с сундуками в интерьере прекрасно смотрятся журнальные и ломберные столики.	64:73	0:82
ломберный	ADJ	1918-1990	1	ломберный-24		Две изящные статуэтки на церемонном ломберном столике изображали девочку со связкой форелей в руке и мальчика с отцовским ружьем за плечами и зайцем у ног.	36:45	0:155
ломберный	ADJ	1918-1990	1	ломберный-25		И мы вчетвером взяли квадратный метр шампанского, потому что в одной теплой квартире, где местный учитель ушел на фронт, его мама выделила нам комнату с коричневым ломберным столиком размером метр на метр.	164:173	0:205
ломберный	ADJ	1918-1990	1	ломберный-26		Действительно, обед или, точнее, ужин, не заставил себя ждать, а вечером немцы, окружив ломберные столы, резались в карты, остальная же публика слушала небольшой концерт, наскоро организованный комендантом.	88:97	0:206
ломберный	ADJ	1918-1990	1	ломберный-27		За отсутствием материи, пуговиц, отделок, прежние франты ухитрялись сооружать костюмы из портьер, белье из скатертей, а дамы носили шляпы из зеленого и красного сукна, содранного с ломберных столов дома и с письменных столов в советских учреждениях.	181:190	0:249
ломберный	ADJ	1991-2017	2	ломберный-28		Для дорогих же ломберных столиков употреблялись сукно или кожа любых цветов, но все же предпочтение отдавалось теплой гамме, сочетавшейся с тоном дерева.	15:24	0:153
ломберный	ADJ	1991-2017	2	ломберный-29		Антиквариат сейчас в моде, и за павловскими стульями и александровскими ломберными столиками охотятся толстосумы.	72:82	0:113
ломберный	ADJ	1918-1990	1	ломберный-30		Днем она жила под ломберным столиком в столовой и тихо лежала там на своем коврике.	18:27	0:83
ломберный	ADJ	1918-1990	1	ломберный-31		Рукой касаться -- ни-ни: сибаритище этот оскалится тигром; что было, когда раз, завертевшись, я сломал ему ножку от ломберного, утонченного столика; в эту минуту звонок: он!	116:126	0:173
ломберный	ADJ	1918-1990	1	ломберный-32		Думаю, что карточный запой, как можно бы назвать наши многочасовые бдения за ломберным столом, служил благодатной отдушиной.	77:86	0:124
ломберный	ADJ	1918-1990	1	ломберный-33		Лакеи тем временем очищали столы, выносили их в общую залу и вносили бесшумно на смену им ломберные, с мелком на сукне и резиновой губкой.	90:99	0:138
ломберный	ADJ	1918-1990	1	ломберный-34		Ибо лишь он один из десятков, а может быть, и сотен тысяч читателей публичных библиотек знал: что такого сказал граф матери невесты, после чего акции сталелитейного концерна резко обесценились; какие сведения пытался выведать в постели секретный агент, за что и поплатился жизнью; кто именно был предателем, вместо которого три десятка доблестных разведчиков понесли незаслуженное наказание; какие ингредиенты следует добавлять в тесто, чтобы пирог удался на славу; какие вопросы пытался поднять на партийном собрании коммунист Сергиенко и чем это обернулось для станочников 3-го цеха; куда убийца столь ловко спрятал тело, что его не смогли отыскать на всех последующих страницах; каким именно катализатором необходимо пользоваться для успешного протекания химической реакции в промышленных масштабах; двумя или тремя перстами пытался остановить дьявола Архип, найденный наутро бездыханным; что сказал тренер центрфорварду перед игрой, отчего тот в начале первого тайма бросился с кулаками на судью; как у безродной и посредственной Лидочки в руках оказались столь несметные сокровища, смертельно перессорившие всех холостых мужчин уездного города N; каким образом прекрасный принц оказался в добровольном плену у злой волшебницы; сколько казенных денег было у поручика перед тем, как он сел за ломберный стол, и куда он впоследствии бесследно исчез; Рауль или Родригес сделал первенца донне Хуаните и почему ее взял в жены Альбертино; кому на Руси жить хорошо; о чем шла речь на совете в Филях; как распорядился Николай крупным лотерейным выигрышем; откуда взялась вещь в себе; каким образом североамериканские индейцы очутились в резервациях; почему Андрей и Вера стали избегать друг друга; откуда взялся Анри и куда делся Поль и один ли и тот же это человек; что исчезло со стола начальника погранзаставы, после чего его поразил инсульт; кто продал Юсупу отравленные плоды, была ли это женщина или мужчина; сверлом какого диаметра следует просверлить отверстие, в которое затем надлежит вставить эксцентрик; чем занимался Юрий Гагарин в промежуток времени между окончанием летного училища и поступлением в отряд космонавтов; через сколько секунд взрывается граната РГД после выдергивания чеки.	1296:1305	0:2197
ломберный	ADJ	1991-2017	2	ломберный-35		Поднимаясь по лестнице во второй этаж, попадали в небольшую комнату, откуда прямо входили в зал, наполненный стульчиками, столами ломберными, расставленными по стенам.	130:140	0:167
ломберный	ADJ	1918-1990	1	ломберный-36		Из бального зала раздались плавные пышные звуки "Сказок венского леса" -- у тех, кто помоложе, начинались танцы, у тех, кто постарше, светские беседы (в которых, увы, решалось походя очень многое) и карточные игры за изящными черными ломберными столиками, обтянутыми зеленым сукном.	234:244	0:282
ломберный	ADJ	1991-2017	2	ломберный-37		Я их развесил над ломберным столиком.	18:27	0:37
ломберный	ADJ	1918-1990	1	ломберный-38		Искусство было "надстройкой" над буфетом, биллиардом и ломберным столиком.	55:64	0:74
ломберный	ADJ	1918-1990	1	ломберный-39		На несколько минут Штокман потерял его из виду, а потом увидел уже в середине толпы стоящим на вытащенном из чьего-то дома ломберном столе.	123:132	0:139
ломберный	ADJ	1918-1990	1	ломберный-40		К окну меня с кушеткой притискивал шкаф советских времен, дешевый, фанерованный, а напротив кушетки был ломберный столик.	104:113	0:121
ломберный	ADJ	1991-2017	2	ломберный-41		По углам ломберного стола стояли подсвечники, пепельницы, лежали очиненные мелки, а после роббера зеленое сукно вытиралось тряпочкой, намоченной в водке.	9:19	0:153
ломберный	ADJ	1918-1990	1	ломберный-42		Как и Яновский, Тартаковер всю жизнь не мог перебороть свою роковую страсть к карточной игре -- обычно деньги, с огромным трудом заработанные в турнире, он тут же спускал за ломберным столиком.	174:183	0:193
ломберный	ADJ	1991-2017	2	ломберный-43		Кровати вдоль стен, по четыре подушки на каждой, ломберный столик в углу, под иконой; на нем полотенце, расшитое крестиками, красным и синим, а на полотенце высокая, на подставке, лампадка; рядом коробочка с поплавками, бутылка с деревянным маслом и щипчики.	49:58	0:258
ломберный	ADJ	1991-2017	2	ломберный-44		Как известно, со временем так и произошло, а пока они учились носить фраки, бегло говорить по-французски, читать, писать, если надо, то и танцевать бальные танцы или играть в карты за ломберным столиком.	184:193	0:203
ломберный	ADJ	1991-2017	2	ломберный-45		Все имущество молодой семьи в тринадцатиметровой комнатушке на Седьмой линии Васильевского острова, полученной отцом, состояло из ломберного столика, двух стульев, раскладушки и табуретки.	130:140	0:188
ломберный	ADJ	1918-1990	1	ломберный-46		Как это так, от какого такого "топора" может погибнуть петербургский граф, действительный статский советник, который ничего, кроме ломберного стола в клубе да бумажек в своей канцелярии, не видит и видеть не может Все посмеялись над юным гадальщиком, однако через два года отец Павлика действительно был зарублен топором.	131:141	0:321
ломберный	ADJ	1991-2017	2	ломберный-47		Терпким запахом отжитого порока пропиталась здесь и расшитая цветными шерстями тряпка над гнусно-просиженным диваном, и, видимо, не раз срывавшаяся с крюка люстра, а в особенности привлек вниманье Векшина тот, какой-то иронический, лакированный ломберный столишко со слегка подогнувшейся ножкой, как, верно, ставит ее сам черт в ожидании замешкавшегося клиента.	245:254	0:361
ломберный	ADJ	1918-1990	1	ломберный-48		Карта была старая, мелкого масштаба -- двадцать пять верст на дюйм; вся Кубанская область умещалась на четверти ломберного стола -- и Виктор, отмечая на ней переходы, неизменно испытывал чувство тоскливой досады: целый день тяжелого и опасного, провешенного торопливыми крестами пути укладывался на этой карте в мизинец.	112:122	0:320
ломберный	ADJ	1991-2017	2	ломберный-49		Партнер прокурора, сложив аккуратно карты на ломберном столе, бросил быстро: "без козырей" -- и при этом, как петух, закрыл глаза.	45:54	0:130
ломберный	ADJ	1918-1990	1	ломберный-50		Конечно, проиграться -- и сильно -- можно было и за ломберным столом, но, увы, любители более сильных ощущений больше склонялись испытывать благосклонность судьбы, играя в штос или ландскнехт.	52:61	0:192
ломберный	ADJ	1991-2017	2	ломберный-51		Перед уходом начал разбивать старый ломберный стол на дровишки.	36:45	0:63
ломберный	ADJ	1918-1990	1	ломберный-52		Молодой негодяй садится за ломберный стол и, покопавшись в металлической банке для карандашей и ручек (среди прочих из банки торчит роскошное гусиное перо), выуживает оттуда химический карандаш.	27:36	0:194
ломберный	ADJ	1918-1990	1	ломберный-53		Вот тогда он вернулся назад, положил заснувшего старичка на узкий ломберный столик и поставил это сооружение в коридор около ванной.	66:75	0:132
ломберный	ADJ	1918-1990	1	ломберный-54		На ломберном столике (на нем поэт напишет весь свой первый сборник -- и "Кухарку", и "Книжищи") горела свеча, а с узкой деревянной кровати встала улыбаясь подруга Анны, широкоротая Вика Кулигина.	3:12	0:195
ломберный	ADJ	1918-1990	1	ломберный-55		И ярко-зеленые, ломберного сукна, мундиры, и такие же ярко-зеленые бекеши, и белоснежные пышные папахи, и казачье седло, и шпоры, и стремена, и кривые казацкие шашки, и войлочные попоны, и сибирские башлыки, и круглые барашковые шапочки с полосатыми кокардами, и, наконец, маленькие лакированные подсумки, потертые, потрескавшиеся, пропахшие порохом и лошадиным потом.	16:26	0:368
ломберный	ADJ	1918-1990	1	ломберный-56		На фотографии на ломберном столике ему лет шестнадцать, не больше.	17:26	0:66
ломберный	ADJ	1918-1990	1	ломберный-57		Подошел к печке и, добродушно потирая руки у запылавшего огня, задумался, затем продолжал: -- Карты у вас, должно быть, есть Расставимте ломберный столик, попросимте вашу жену и дочь и сыграемте в винт.	137:146	0:202
ломберный	ADJ	1991-2017	2	ломберный-58		Не найдя никого за столом, он отправился в ломберный зал, но для этого ему пришлось снова лавировать в зале, среди танцующих масок, каждая из которых норовила зацепиться за него, в надежде получить толику из тех пятидесяти золотых, что были широко вручены ему за спасение отечества, за выигранное пари, за то, что остался жив, наконец.	43:52	0:335
ломберный	ADJ	1991-2017	2	ломберный-59		Куда идти спрашиваю Аллея, да Но старуха вдруг и сама пропала, а он снова оказался за ломберным столом и лихорадочно прикидывал, насколько уместен будет Ирокез в этом уютном помещении и вообще -- будет ли..	86:95	0:206
ломберный	ADJ	1918-1990	1	ломберный-60		Но люди и вещи по привычке еще находились на своих местах: высокие стеариновые свечи горели в бронзовых подсвечниках; две нераспечатанные колоды карт для винта и пачка красиво отточенных мелков лежали на зеленом сукне ломберного стола.	218:228	0:235
ломберный	ADJ	1918-1990	1	ломберный-61		Задув стеариновые свечи на ломберном столе, Настенька грустно спросила: -- Небось, барин, опять проигрались Отец, как всегда, отвечал несколько сконфуженно: -- Сущие пустяки.	27:36	0:174
ломберный	ADJ	1991-2017	2	ломберный-62		Ну а ароматом кофе, ликеров и сигар им приходилось наслаждаться на изрядном расстоянии от ломберных столов, за которыми их более удачливые коллеги пускали клубы дыма, отхлебывали из изящных чашечек и рюмочек и не пошевелив бровью спускали годовые оклады генералов ХВ.	90:99	0:267
ломберный	ADJ	1991-2017	2	ломберный-63		В казино ему сказали, учтиво, но непреклонно, что на такие вопросы здесь не отвечают, но он чувствовал, что Фомин был здесь и, напустив на себя вид скучающего бездельника, продолжал расспросы, как бы между прочим, у обслуги -- за ломберным столом, за рулеткой, за стойкой бара.	230:239	0:277
ломберный	ADJ	1918-1990	1	ломберный-64		Он же, в шубе и шапке, мерным шагом шел мимо белых старинных закрытых дверей той самой залы, где теперь не ломберные столики, а буквой "Т" сплошной огромный стол для заседаний под зеленым сукном, где и воздух, и сукно, и стены впитали запах окурков, входил в приемную, в свой кабинет, увешанный дареными коврами, раздевался, причесывался, садился за стол, и согласно рангу и чину начинали входить к нему с папками для доклада.	107:116	0:426
ломберный	ADJ	1991-2017	2	ломберный-65		Фельдмаршал сидел в небольшой комнате за ломберным столиком в вольтеровском кресле.	41:50	0:83
ломберный	ADJ	1991-2017	2	ломберный-66		Письменная плоскость конторки была обтянула ломберным зеленым сукном, сильно истертым за время неусыпных трудов академика; а обрамлял это ристалище мысли затейливый заборчик высотой в спичечный коробок, из которого выпали по ветхости некоторые столбики.	44:53	0:253
ломберный	ADJ	1991-2017	2	ломберный-67		-- "Передергивать -- Митя откладывал свитер послушно: -- Как ты себе представляешь Мы что там -- за ломберным столиком, партийку в карты" -- "Нет.	100:109	0:146
ломберный	ADJ	1918-1990	1	ломберный-68		Под ее умело витающими руками, из тысячи вырезанных кусочков постепенно складывалась на ломберном столе картина из английской охотничьей жизни, и то, что казалось сначала лошадиной ногой, оказывалась частью ильма, а никуда не входившая пупочка (материнское слово для всякой кругловатой штучки) вдруг приходилась к крапчатому крупу, удивительно ладно восполняя пробел -- вернее просинь, ибо ломберное сукно было голубое.	88:97	0:419
ломберный	ADJ	1918-1990	1	ломберный-69		Расшатанные и облезшие, то письменные, то туалетные, то ломберные, когда-то черные, когда-то красные, окруженные такими же стульями, эти столики изображали разнообразные секции, о чем свидетельствовали надписи, развешанные на стенках против каждого столика.	56:65	0:257
ломберный	ADJ	1918-1990	1	ломберный-70		Подпол был прикрыт ковром, на ковре поставили взятый у Чемадуровой ломберный столик, на столике -- узкое длинное зеркало, пудреницу и прочие бабские причиндалы.	67:76	0:160
ломберный	ADJ	1918-1990	1	ломберный-71		Никита влез на ломберный столик в простенке между окнами и видит:	15:24	0:65
ломберный	ADJ	1991-2017	2	ломберный-72		Полковник стоял возле ломберных столиков, как живое воплощение заговора: высокий, с резким сухощавым лицом, украшенным орлинным носом и презрительным птичьим же взглядом.	22:31	0:170
ломберный	ADJ	1991-2017	2	ломберный-73		Как сложилась жизнь этой девушки и ее ломберного столика Облупившийся лак на ножке и завлекательно приспущенный чулок давали мне моральное оправдание -- покопаться в их личной жизни.	38:48	0:182
ломберный	ADJ	1918-1990	1	ломберный-74		После этого он поспешил поменять бильярдный стол на ломберный, где, впрочем, тоже обретался в одиночестве, даже Пуя не подходила в нему, забыв об обещанных сюрпризах.	52:61	0:166
ломберный	ADJ	1991-2017	2	ломберный-75		Пять-шесть мужчин, расставив на нижней лестничной площадке ломберный стол, круглые сутки играли в преферанс.	59:68	0:108
ломберный	ADJ	1918-1990	1	ломберный-76		Похвиснев сидел у ломберного столика с Воейковым и двумя офицерами.	18:28	0:67
ломберный	ADJ	1918-1990	1	ломберный-77		О, эти годы, когда Фигнер терял голос и по рукам ходили двойные его карточки: на одной половинке поет, а на другой затыкает уши, когда "Нива", "Всемирная новь" и "Вестники иностранной литературы", бережно переплетаемые, проламывали этажерки и ломберные столики, составляя надолго фундаментальный фонд мещанских библиотек!	243:252	0:321
ломберный	ADJ	1918-1990	1	ломберный-78		Саша принес лампу под зеленым абажуром и поставил ее на ломберный стол.	56:65	0:71
ломберный	ADJ	1918-1990	1	ломберный-79		Мужчины и женщины за ломберным столом.	21:30	0:38
ломберный	ADJ	1991-2017	2	ломберный-80		Сервантом, комодом, оттоманкой, ломберным столом и прочим шифоньером никого теперь не удивишь.	32:41	0:94
ломберный	ADJ	1991-2017	2	ломберный-81		Тогда хозяину дома и его друзьям, пожалуй, придется осваивать и сложные карточные игры, которыми баловались аристократы XIX века, чтобы не простаивал грациозный ломберный столик.	161:170	0:178
ломберный	ADJ	1991-2017	2	ломберный-82		Тогда же вошли в моду и специальные, так называемые ломберные столики со складной крышкой.	52:61	0:90
ломберный	ADJ	1991-2017	2	ломберный-83		Хочешь играть Иди в казино, садись за рулетку либо ломберный стол.	51:60	0:66
ломберный	ADJ	1918-1990	1	ломберный-84		Часами он сидел за ломберным столиком или за обеденным столом.	19:28	0:62
ломберный	ADJ	1918-1990	1	ломберный-85		Волнуясь немного и усмехаясь своему волнению и отмечая в сознании, что он внутренне усмехается, Штааль перетасовал колоду, хрустнул и провел бортом по одеялу, как по сукну ломберного стола.	172:182	0:189
ломберный	ADJ	1918-1990	1	ломберный-86		Через полчаса ноты были доставлены и с поклоном на изящный ломберный столик перед Храповицким выложены.	59:68	0:103
ломберный	ADJ	1991-2017	2	ломберный-87		В глубине комнаты Зандер и Нелли сидят за ломберным столом, бросают друг другу карты.	42:51	0:85
ломберный	ADJ	1918-1990	1	ломберный-88		Юрий Андреевич поднял чемодан с полу и, распустив ремни, разложил его на ломберном столе у окна.	73:82	0:96
ломберный	ADJ	1918-1990	1	ломберный-89		Скользят адъютант или фрейлина, пролетает с закорючистым пером на кивере своем придворный скороход, в то время как у ломберных столов сидят за картами -- эполеты, лысины, оголенные, давно уже не молодые плечи, Андреевские ленты и нагрудные портреты.	117:126	0:249
ломберный	ADJ	1918-1990	1	ломберный-90		Явилась Машенька, укутавшаяся в темно-зеленый шерстяной платок -- отчего она тоже казалась немножко ломберной.	100:109	0:110
ломберный	ADJ	1991-2017	2	ломберный-91		Однажды вечером у нас были гости, мирно сидели за ломберным столом и играли в преферанс.	50:59	0:88
ломберный	ADJ	1918-1990	1	ломберный-92		Язык, на котором мыслят и общаются герои "Сухого лимана" в недавнем прошлом -- в конце девятнадцатого века, подается автором как нечто искусственное, конвенциональное и вследствие всего этого уже нуждающееся в переводе: "После обеда гости усаживались за ломберные столики играть при свечах по маленькой", "попивали чай с ромом, называемый пуншиком", "этот элегантный подарок произвел, как тогда было принято говорить, фурор".	254:263	0:425
ломберный	ADJ	1991-2017	2	ломберный-93		С удивлением Кеша услышал, что Лиза купила у его бабушки ломберный раздвижной столик.	57:66	0:85
ломберный	ADJ	1918-1990	1	ломберный-94		а он словно получил мозговой удар о ломберный столик.	36:45	0:53
ломберный	ADJ	1991-2017	2	ломберный-95		Модницы щеголяли в вылинявших солдатских шинелях и зеленых шляпках, сделанных из ломберного сукна.	81:91	0:98
