lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
машина	NOUN	1682-1916	1	машина-31		Здесь Его Высочество был встречен исправляющим должность главного начальника г. полковником Меньшениным 1-м и горным начальником Златоустовских заводов и директором Оружейной фабрики г. полковником Аносовым; по представлении сим последним чиновников местного управления, Его Высочество изволил осматривать Минеральный кабинет, состоящий преимущественно из ископаемых округа Златоустовских заводов; потом фабрику, где производится плавка золотосодержащих наносов в шахтных печах по способу, изобретенному г. полковником Аносовым, причем им представлено было краткое описание плавки и проба золота, полученного из чугуна, опытную амальгамирную фабрику, устроенную по образцу венгерских амальгамирных мельниц; промывку песков в бочках на машине, изобретенной г. Агте.	735:741	0:764
машина	NOUN	1918-1990	2	машина-32		Дедушкин парадный костюм был уже изрядно помят, на нем появились грязные пятна -- видно, он ходил между тесно составленными машинами и задевал за их крылья.	124:132	0:156
машина	NOUN	1918-1990	2	машина-33		Многим понравились наши землеройные машины -- гидравлический экскаватор Э-5015, экскаватор Э-303Б, мелиоративный экскаватор ЭМ-152Б.	36:42	0:132
машина	NOUN	1682-1916	1	машина-34		Для таких баснословных урожаев огородникам приходится обращаться в машины и отказываться от всех радостей жизни, но во всяком случае эти труженики оказали человечеству громадную, неоценимую услугу тем, что они научили нас делать самим себе нужную почву.	67:73	0:253
машина	NOUN	1682-1916	1	машина-35		Изучать органы независимо от их отправления, организмы независимо от их жизни почти так же невозможно, как изучать машину и ее части, не интересуясь их действием.	115:121	0:162
машина	NOUN	1682-1916	1	машина-36		Для устранения этих недостатков, сопряженных с работой на швейной машине, Шеллер и компания в Нью-Йорке рекомендовал снаряд, который легко может быть приделан ко всякой машине и позволяет приводить ее в движение весьма легким давлением.	66:72	0:236
машина	NOUN	1682-1916	1	машина-37		На монетном дворе две машины паровые.	22:28	0:37
машина	NOUN	1918-1990	2	машина-38		Ей удалось сразу же открыть калитку (как он сразу же открыл машину, наитие открывает нам чужие вещи), и дальше она шла по расчищенной дорожке к веранде.	60:66	0:152
машина	NOUN	1918-1990	2	машина-39		Епифанов уже самостоятельно водил машину и три раза ездил в Хабаровск и обратно.	34:40	0:80
машина	NOUN	1918-1990	2	машина-40		Жидкий свет ацетилена, едва пробиваясь сквозь молочную, безвыходную тьму, круто спускался по обрывистому кустарнику, ведя за собой, как на поводу, машину.	147:153	0:154
машина	NOUN	1918-1990	2	машина-41		Нам и так пора наступила сбавлять ход, чтобы застопорить машины для приемки лоцмана в заливе.	57:63	0:93
машина	NOUN	1918-1990	2	машина-42		Журналист: После наших публикаций о "багги" редакция получила около трех тысяч писем от читателей, решивших взяться за постройку такой машины.	135:141	0:142
машина	NOUN	1918-1990	2	машина-43		Скажем, чтобы посеять рис, шести машинам надо неоднократно пройти по пашне.	33:40	0:75
машина	NOUN	1682-1916	1	машина-44		Здесь мерно стучали машины, встряхивая железные ящики с черной землей, шипел и свистел сжатый воздух, на вагонетках стояли готовые формы.	20:26	0:137
машина	NOUN	1918-1990	2	машина-45		Так ли, сяк ли, урожай 1861 года был, хотя с страшными мучениями, перемолочен частию цепами, частию убогою машиной.	107:114	0:115
машина	NOUN	1918-1990	2	машина-46		Здесь мы опускаем историю несостоявшейся свадьбы с Уэллсом, когда Мура грозила Уэллсу, едучи с ним в такси, что выбросится на ходу из машины, если он будет настаивать на венчании.	134:140	0:179
машина	NOUN	1918-1990	2	машина-47		Было еще темно, когда на Московском вокзале меня встретили два незнакомых сотрудника Физтеха, усадили в машину и повезли на Лесной.	104:110	0:131
машина	NOUN	1682-1916	1	машина-48		Или, может, о вашей -- Орландо, едем, куда скажет сеньор Филипп, -- кинула она через плечо, когда втроем -- капрал на два шага сзади -- они выходили из театра к машине.	161:167	0:168
машина	NOUN	1918-1990	2	машина-49		Но понеже таким образом на полу верхней избы много ям чинится, которые хотя и наполнить можно, однако 39 машина, плоская кровля избы изобретена от господина Трушета, 1699, которая помянутый недостаток многих ям уничтожает.	105:111	0:222
машина	NOUN	1918-1990	2	машина-50		Информбюро капитан Навозов отправились на яшиной машине под Чернигов -- ходили еще вчера слухи, что он должен сегодня обязательно пасть.	49:55	0:136
машина	NOUN	1918-1990	2	машина-51		Глаза тигра следили за воздушной машиной.	33:40	0:41
машина	NOUN	1682-1916	1	машина-52		Как только последние удары инструментов докончили русло канала, Драченов на машине понесся к лесоучастку.	76:82	0:105
машина	NOUN	1918-1990	2	машина-53		Кто же это из действительно мыслящих людей верит в наше время в объективный, самой природе присущий нравственный порядок Для людей образованных в огромном большинстве их природа есть равнодушная машина.	195:201	0:202
машина	NOUN	1918-1990	2	машина-54		Мать ее Лукинична гнулась до потемок над швейной машиной -- помогала портнихе, взятой из станицы.	49:56	0:97
машина	NOUN	1918-1990	2	машина-55		Старая машина, она, может, и сто долларов не стоит -- старьё.	7:13	0:61
машина	NOUN	1682-1916	1	машина-56		Миша, видимо, сбился с колеи, машину развернуло поперек дороги.	30:36	0:63
машина	NOUN	1918-1990	2	машина-57		Объявления Мазь "МАДИЯ" высокого качества рекомендуется для смазки машин взамен говяж.	67:72	0:86
машина	NOUN	1682-1916	1	машина-58		Мы садимся в машину.	13:19	0:20
машина	NOUN	1918-1990	2	машина-59		-- Ты действительно думал купить ей машину -- спросил Карташев.	36:42	0:63
машина	NOUN	1682-1916	1	машина-60		На автомобильной гонке на выносливость машин Петербург-Рига-Петербург прибыла первой в 2 часа 23 минуты пополудни машина завода Оппель, фирмы "Победа" без штрафных очков.	39:44	0:170
машина	NOUN	1682-1916	1	машина-61		Сотни работников уверенно ходили между машинами, и ни шаги их, ни голоса не были слышны среди моря звуков.	39:47	0:106
машина	NOUN	1682-1916	1	машина-62		На платформе царствовало необычайное оживление: выгружали земледельческие машины и камень, слышалась беготня и громкие крики на странном горловом жаргоне.	74:80	0:154
машина	NOUN	1682-1916	1	машина-63		Сонно чмокают шлепки плиц, под палубой тяжело возится машина, сипит-вздыхает пар, дребезжит какой-то колокольчик, глухо ерзает рулевая цепь, но все звуки -- не нужны и как будто не слышны в дремотной тишине, застывшей над рекой.	54:60	0:228
машина	NOUN	1682-1916	1	машина-64		Начали работать в машине, выбирать лед и грязь.	18:24	0:47
машина	NOUN	1682-1916	1	машина-65		Людей невозможно считать только умственными машинами, располагая ими так, как располагает полководец массами солдат, когда составляет план баталии.	44:52	0:147
машина	NOUN	1918-1990	2	машина-66		Но он избрал "корвайр", создал ему дурную славу; спрос на эту машину прекратился, и она стала достоянием музеев.	62:68	0:112
машина	NOUN	1918-1990	2	машина-67		Бежала рядом дорога, шоссе -- темное и прямое, -- проносилась по нему машина с желтыми фарами, высвечивала по очереди все дорожные знаки, стрелы и надписи.	70:76	0:155
машина	NOUN	1682-1916	1	машина-68		О том, что машина найдена, он узнал рано утром перед выездом из Лиды, когда по "ВЧ" позвонил в Управление и ему перечислили все основные происшествия минувших суток в районе передовой и в тылах фронта.	11:17	0:201
машина	NOUN	1918-1990	2	машина-69		Это было так же нужно, как обедать, когда есть хочется; и для этого так же нужно, как приготовить обед, нужно было вести хозяйственную машину в Покровском так, чтобы были доходы.	135:141	0:178
машина	NOUN	1682-1916	1	машина-70		О цене машин Полгеймовых стыжуся писать, как несогласно с первым, для которого просил я его зятя, чтоб к нему отписал о присылке последней резолюции, которую, надеюся, получа на предбудущей почте к вам отправлю.	7:12	0:211
машина	NOUN	1682-1916	1	машина-71		Для писателя, привыкшего писать на писальной машине (а в Америке это становится обычным делом), нет абсолютно никакого затруднения самому набирать свое произведение.	45:51	0:165
машина	NOUN	1682-1916	1	машина-72		Общими усилиями -- Семен, Дитятичев, Дудырев, шофер с машины -- цепляясь за густую шерсть на боках, толкая друг друга плечами, перевернули тяжелую тушу.	54:60	0:152
машина	NOUN	1918-1990	2	машина-73		Понятно, что не по каждому делу можно было пускать в ход такую громоздкую машину; при широком развитии частного судопроизводства (так называемых третейских судов, см. с. 133) только самые крупные как гражданские, так и уголовные дела достигали суда "гелиастов".	74:80	0:261
машина	NOUN	1918-1990	2	машина-74		Одна из вражеских машин вышла из строя.	18:23	0:39
машина	NOUN	1918-1990	2	машина-75		Двигатели "Каравеллы" -- так назвали конструкторы реактивный лайнер, положивший начало новому направлению в компоновке самолетов, -- перекочевали на самый хвост машины.	161:167	0:168
машина	NOUN	1682-1916	1	машина-76		Он не ради щегольской фразы, но от глубины чистого и любящего сердца произнес свой афоризм на большом московском собрании матерей: -- Тот, кто написал хорошую книгу для детей или изобрел детские штанишки, не связывающие движений и приятные в носке, -- тот гораздо более достоин благодарного бессмертия, чем все изобретатели машин и завоеватели стран.	324:329	0:350
машина	NOUN	1918-1990	2	машина-77		Направляя поршневый стержень паровой машины посредством кулисы или параллелей, особенное внимание обращают на то, чтоб они были выполнены с возможным совершенством.	37:43	0:164
машина	NOUN	1918-1990	2	машина-78		Она остановила машину не совсем ладно, мотор заглох.	15:21	0:52
машина	NOUN	1918-1990	2	машина-79		Эмгебистская легковая машина исчезает за углом, а я остаюсь на мостовой с большим плохо связанным узлом в руках.	22:28	0:112
машина	NOUN	1918-1990	2	машина-80		Они понурились и старались не смотреть в сторону машины.	49:55	0:56
машина	NOUN	1918-1990	2	машина-81		Вот какая-то машина проехала слишком близко к милиционеру, и тот отпрыгнул, но тут же засвистел и побежал штрафовать.	13:19	0:117
машина	NOUN	1918-1990	2	машина-82		Последуем же за Гальвани в его знаменитых опытах: "Я разрезал лягушку и положил ее безо всякого умысла на стол, где на некотором расстоянии стояла электрическая машина.	161:167	0:168
машина	NOUN	1918-1990	2	машина-83		Потом -- дача, приезд шурина на машине, богатый стол, батарея водочных бутылок, салат с крабами под майонезом, и домашние грибы в миске -- гриб мелкий, ненабрякший, в меру скользкий, в меру плотный -- хороший, не черный гриб, и хлеб черный -- теплый.	32:38	0:250
машина	NOUN	1918-1990	2	машина-84		Потом они вызвали бы папину персональную машину и, бледные, взволнованные, отправились бы в писчебумажный магазин, обмениваясь по дороге соображениями, зачем мне так подозрительно срочно понадобилась тетрадь.	41:47	0:208
машина	NOUN	1918-1990	2	машина-85		Вам лучше всего переговорить с Ринчино, с военным ведомством, оно посылает три машины за Косичем в Верхнеудинск!".	79:85	0:114
машина	NOUN	1682-1916	1	машина-86		Поэтому все говорит за постройку простейших "багги", машин массового типа, которые могут быть успешно использованы для учебно-тренировочной работы и для участия в кроссах, в первую очередь местного значения.	53:58	0:207
машина	NOUN	1918-1990	2	машина-87		Я уверен, что всякая заминка в деле флота будет для него гибельной, нельзя на полном ходу останавливать или давать задний ход машине -- это ведет к ее поломке.	126:132	0:159
машина	NOUN	1682-1916	1	машина-88		При сем заводе таковых разных машин 13, которые изобрел Полгейм.	30:35	0:64
машина	NOUN	1682-1916	1	машина-89		Эти машины я видел на выставке в Miinchen'e в ходу и, продолжительное время старательно наблюдая их функционирование, убедился в его простоте и правильности, на что мое внимание обратили и в Берлине.	4:10	0:199
машина	NOUN	1682-1916	1	машина-90		Рабочей же силы, по предварительному расчету, понадобится двести тысяч человек, на четыре года, при условии применения лучших и дорогих машин.	136:141	0:142
машина	NOUN	1682-1916	1	машина-91		В стране с неразвитою или первобытною правительственною машиною и промышленностью нет спроса для истинного образования, особенно высшего, и там, где господствуют вялость и формализм, самостоятельные специалисты с высшим образованием не находят деятельности в общественных и государственных сферах, а потому впадают или в метафизические абстракты и уродливые утопии, или просто в отчаяние и излишества, а в лучшем случае -- в ненужную диалектику и декадентское празднословие.	56:63	0:474
машина	NOUN	1682-1916	1	машина-92		Сия машина требует колодезя, который глубоко в землю выкопан и обстроен кирпичом и купно на своем верху имеет четвероугольный ящик для воды, который довольно всегда в себя втекающей воды иметь должен; над глубоким колодезем строят высокие деревянные быки, на которых верхней части ворот находится, который свободно поворачиваться может.	4:10	0:336
машина	NOUN	1682-1916	1	машина-93		Решили поставить таковые при д. Катышево, для чего катышевским обществом обещано выстроить для пожарной машины сарай.	104:110	0:117
машина	NOUN	1918-1990	2	машина-94		Сложнейший комплекс машин перемещался в каменном чреве подводной горы, погружаясь в хрупкий красно-бурый минерал.	20:25	0:113
машина	NOUN	1918-1990	2	машина-95		-- У них есть у кого-нибудь "Москвич-400" Милицейский сержант усмехнулся: -- На те деньги, что они зарабатывают, только машины и покупать.	120:126	0:138
машина	NOUN	1918-1990	2	машина-96		Стали ломать матрицы, вставлять в машину "ё", доливать на словолитне шрифты, на пишущих машинках буквы нет, так две точки над "е" ставили руками, полетели приказы.	34:40	0:163
машина	NOUN	1918-1990	2	машина-97		Невиданный размах производства льнотеребилок в СССР, высокие темпы модернизации и разработки новых машин послужили своеобразным катализатором для зарубежных фирм.	99:104	0:162
машина	NOUN	1682-1916	1	машина-98		Теперь же оказывалось, что т двое, сломавъ машину, спрятали ее, сами притаились было, но погодя, благоразумно объявились.	43:49	0:121
машина	NOUN	1918-1990	2	машина-99		Куриная заявила приставу 2 полиц. части, что украденная у нее в апреле мес. швейная машина находится на Покровской площади, в доме Соломко, где действительно эта машина и была найдена; при чем новая хозяйка ее предъявила расписку, из которой видно, что машина куплена Соломко 30 апреля этого года у М. Пастуновой за 35 руб.	84:90	0:323
машина	NOUN	1918-1990	2	машина-100		Теперь из окон можно было осмотреть машину.	36:42	0:43
машина	NOUN	1918-1990	2	машина-101		-- Хорошо, а где машина находится -- Метров пять от берега.	17:23	0:59
машина	NOUN	1682-1916	1	машина-102		Топором машину не чинят.	8:14	0:24
машина	NOUN	1918-1990	2	машина-103		А раз был такой случай: "При приближении поезда X., желая удержать мою Бетси, поднял руку; лошадь, испугавшись взмаха руки и свистка машины, вдруг поднялась на дыбы и выбила меня из седла; я упала всей тяжестью на левую сторону.	133:139	0:228
машина	NOUN	1682-1916	1	машина-104		Точно так же колхозом производится доставка с.-х. машин и орудий с ж.-д. станции или пристани на усадьбу МТС и с усадьбы к месту работы и обратно.	50:55	0:146
машина	NOUN	1918-1990	2	машина-105		Перешли к машинам, где из листов выбиваются кружки.	10:17	0:51
машина	NOUN	1682-1916	1	машина-106		Тут я впервые приоделся как следует, попил-поел вволю; опять же дача, машина, сертификаты, за границу меня стали понемногу выпускать, сначала в соцстраны, потом глядишь, и в Италию съездил; докторская у меня была уже на подходе, в институте мои недоброжелатели приутихли.	70:76	0:271
машина	NOUN	1918-1990	2	машина-107		"Одно из средств, -- говорится в "Земледельческой газете", -- выхода из настоящего критического положения заключается в сумме тех мер, которые могут поднять хозяйство землевладельцев, вызвать улучшенное хозяйствование, следовательно, прекращение системы сдачи полей кругами, устройство батрачного хозяйства, введение усовершенствованных машин, орудий, пород скота, многопольной системы, улучшение лугов и выгонов и пр. и пр.".	337:342	0:426
машина	NOUN	1682-1916	1	машина-108		У нас на постирушечки две женщины приставлены особо, а белье все машиной.	65:72	0:73
машина	NOUN	1682-1916	1	машина-109		Стачки бывали в России и в 70-х и в 60-х годах (и даже в первой половине XIX века), сопровождаясь "стихийным" разрушением машин и т. п. По сравнению с этими "бунтами" стачки 90-х годов можно даже назвать "сознательными" -- до такой степени значителен тот шаг вперед, который сделало за это время рабочее движение.	122:127	0:313
машина	NOUN	1918-1990	2	машина-110		Удрав с Радио до срока, покатил к старым доблестным моим морякам -- зенитчикам на Глинка-стрит, дабы просить машину под дрова.	109:115	0:126
машина	NOUN	1918-1990	2	машина-111		На заводе, как на настоящей фабрике-кухне, весь процесс формирования продукции осуществляется в закрытых машинах.	105:112	0:113
машина	NOUN	1682-1916	1	машина-112		Через сверкающие окна видны колеса, огни, машины.	42:48	0:49
машина	NOUN	1918-1990	2	машина-113		Гулять на улицу меня не пускали, да и некогда было гулять, -- работа всё росла; теперь, кроме обычного труда за горничную, дворника и "мальчика на посылках", я должен был ежедневно набивать гвоздями на широкие доски коленкор, наклеивать на него чертежи, переписывать сметы строительных работ хозяина, проверять счета подрядчиков, -- хозяин работал с утра до ночи, как машина.	368:374	0:375
машина	NOUN	1682-1916	1	машина-114		Эта машина имеет вид щипцов, обе половины которых удивительно своеобразно сконструированы.	4:10	0:90
машина	NOUN	1682-1916	1	машина-115		Так, например, в Англии в некоторых больших школах, где мальчики живут по пятидесяти и даже по двести человек у учителей, начальники этих пансионов сдают чистку сапог особому предпринимателю, который берет на себя вычистить каждое утро на машине тысячу пар сапог.	239:245	0:263
машина	NOUN	1682-1916	1	машина-116		Это потому, что над землей и в земле стучали без отдыха машины, вертелись чугунные колеса, бежали канаты.	56:62	0:105
машина	NOUN	1682-1916	1	машина-117		Новая пиловалная машина, в которой будет лес пиловатся. д.	17:23	0:58
машина	NOUN	1682-1916	1	машина-118		Я тоже буду куда-то все время мчаться, несмотря на то что зимой мчаться как раз не следует, потому что скользко и машину то и дело заносит.	114:120	0:139
машина	NOUN	1918-1990	2	машина-119		Или по каким-нибудь впечатлениям, которые они могли бы произвести на наши молодые натуры; мы просто отходили от них, как от машин, перестававших действовать, и духовные связи с учителями порывались в минуту, когда кончались отношения ученика к учителю.	124:129	0:252
