lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
инкубатор	NOUN	1991-2017	2	инкубатор-15		Кто знает, может быть, где-нибудь в Мюнхене, или Дюссельдорфе, или в самом Берлине сейчас уже выбрался из инкубатора и проходит некие стадии дрессировки чистокровный янки, смелый и немножко безумный, гениальный и чуть инфантильный, преисполненный нашей идеей и все-таки способный подать ее, эту идею, под соусом, допустим, не голландским, а кумберлен, если переходить на язык гастрономии.	106:116	0:388
инкубатор	NOUN	1918-1990	1	инкубатор-16		Будучи резидентами бизнес-инкубатора технопарка новосибирского Академгородка (Академпарка), авторы "Социального сканера" несут чисто символические затраты на аренду.	-1:15	0:165
инкубатор	NOUN	1991-2017	2	инкубатор-17		Мы с Мишкой сидели на самом почетном месте -- возле инкубатора.	52:62	0:63
инкубатор	NOUN	1991-2017	2	инкубатор-18		Был при советской власти какой-то гигантский инкубатор, где каждый сидел в определенной ячейке -- вверх не прыгнешь, но и вниз не выпадешь.	45:54	0:139
инкубатор	NOUN	1991-2017	2	инкубатор-19		Кроме того, он заявил: "С мелкими проектами мы не работаем напрямую, а будем соинвестировать их через инкубаторы, посевные и венчурные фонды".	102:112	0:142
инкубатор	NOUN	1991-2017	2	инкубатор-20		В инкубаторах Флота в это время вылуплялись из яиц последние солдаты -- от рядовых Добытчиц до Оберсержантов.	2:13	0:109
инкубатор	NOUN	1991-2017	2	инкубатор-21		Так, сегодня на территории Хабаровского края функционируют и создаются новые зоны опережающего развития различного "масштаба" и направления деятельности: индустриальные, агропромышленные парки, бизнес-инкубаторы, территории опережающего социально-экономического развития (ТОСЭР), портовая особая экономическая зона (ПОЭЗ "Советская Гавань").	-1:15	0:341
инкубатор	NOUN	1991-2017	2	инкубатор-22		В Нагатинской пойме предполагается построить бизнес-инкубатор, который займет площадь свыше 1 млн. кв. м.	-1:14	0:105
инкубатор	NOUN	1991-2017	2	инкубатор-23		Сейчас методы регенеративной медицины в основном предполагают перенос стволовых клеток в организм извне, из инкубатора.	108:118	0:119
инкубатор	NOUN	1918-1990	1	инкубатор-24		В результате, такие облака стали своего рода "инкубаторами" нынешних галактик и по сей день их окружают.	46:58	0:104
инкубатор	NOUN	1991-2017	2	инкубатор-25		Она проходила по трубке и нагревала наш инкубатор.	40:49	0:50
инкубатор	NOUN	1991-2017	2	инкубатор-26		В этой стране бессмысленно убивать вождей, потому что на полную мощность работает их инкубатор.	85:94	0:95
инкубатор	NOUN	1991-2017	2	инкубатор-27		Потому что местные начальники выросли в том же инкубаторе, под тем же колпаком, что и новочеркасские бунтовщики.	47:57	0:112
инкубатор	NOUN	1918-1990	1	инкубатор-28		Вечером он сказал: -- Вот возьми инкубатор и подежурь ночью, тогда узнаешь, как рисовать на меня карикатуры.	33:42	0:108
инкубатор	NOUN	1918-1990	1	инкубатор-29		Что ты, побежишь к ребятам с яйцом Мишка вернулся и положил яйцо в инкубатор.	67:76	0:77
инкубатор	NOUN	1991-2017	2	инкубатор-30		Впрочем, Адмирал (к описываемому времени уже совсем старенький) имел в виду не только местных политиков, когда говорил: они все из одного инкубатора.	138:148	0:149
инкубатор	NOUN	1991-2017	2	инкубатор-31		И тогда "инкубаторы" превратятся в ДЕТСКИЕ ДОМА, где будет хорошо и уютно и детям, и сотрудникам.	9:19	0:97
инкубатор	NOUN	1918-1990	1	инкубатор-32		Все, толкая друг друга, бросились к инкубатору.	36:46	0:47
инкубатор	NOUN	1918-1990	1	инкубатор-33		Это я знаю, только я думал, что он не инкубатор, а индюкатор или курбюратор -- забыл, как называется.	38:47	0:101
инкубатор	NOUN	1918-1990	1	инкубатор-34		Вы инкубатор для рассады видели Вот-вот.	3:12	0:40
инкубатор	NOUN	1991-2017	2	инкубатор-35		Помню только, что инкубатор был стеклянный, прозрачный и с градусником.	18:27	0:71
инкубатор	NOUN	1918-1990	1	инкубатор-36		Да зачем вам инкубатор понадобился -- Ну, чтоб цыплят выводить.	13:22	0:63
инкубатор	NOUN	1918-1990	1	инкубатор-37		Мы продолжали нагревать инкубатор и не гасили лампу, но они даже не наклюнулись за ночь.	24:33	0:88
инкубатор	NOUN	1918-1990	1	инкубатор-38		Для привлечения инвестиций в крае действуют более десятка институтов взаимодействия с частным бизнесом, предлагающие предприятиям льготные условия инвестирования в регионе: это Алтайский центр государственно-частного партнерства и привлечения инвестиций, особая экономическая зона туристско-рекреационного типа "Бирюзовая Катунь", индустриальный парк "Новоалтайск южный", Алтайский бизнес-инкубатор, бизнес-инкубатор инновационного типа в Бийске, Алтайский краевой лизинговый фонд, Алтайский фонд микрозаймов, Алтайский гарантийный фонд, Региональный инвестиционный фонд; запущены специализированный многоязычный интернет-портал об инвестиционной деятельности в Алтайском крае и интерактивная инвестиционная карта региона.	-1:14	0:722
инкубатор	NOUN	1991-2017	2	инкубатор-39		Костя увидел инкубатор и спрашивает: -- Что это вы, опять паровую машину делаете -- Что ты!	13:22	0:91
инкубатор	NOUN	1991-2017	2	инкубатор-40		До 2008 года Правительство Москвы планирует предоставить в распоряжение малого бизнеса около 2,5 млн. кв. м -- под эти цели будут отданы неиспользуемые площади завода "Метромаш" и построен бизнес-инкубатор "Промсити" для малых и средних предприятий.	17:18	0:249
инкубатор	NOUN	1991-2017	2	инкубатор-41		Словно все из одного инкубатора повылазили.	21:31	0:43
инкубатор	NOUN	1991-2017	2	инкубатор-42		Здесь оценивалась развитость системы государственной поддержки начинающих предпринимателей, включающей денежные гранты, долевое финансирование, налоговые льготы, бизнес-инкубаторы, а также возможность установления деловых контактов и наставничество.	-1:15	0:249
инкубатор	NOUN	1991-2017	2	инкубатор-43		Ей сейчас нужна теплица, инкубатор.	25:34	0:35
инкубатор	NOUN	1918-1990	1	инкубатор-44		Знаешь, что я придумал Я скажу на уроке естествознания Марье Петровне, что вы устроили инкубатор.	87:96	0:97
инкубатор	NOUN	1918-1990	1	инкубатор-45		Сначала я даже не понял, что случилось, потом вспомнил, что ни разу не вставал ночью, и как ошпаренный бросился к инкубатору.	114:124	0:125
инкубатор	NOUN	1918-1990	1	инкубатор-46		И как ни жалки были эти инкубаторы для сирот при живых ещё родителях, они, требуя известных расходов, ухудшали показатели финансового плана лагуправлений со всеми последствиями для премий руководящему персоналу.	24:34	0:211
инкубатор	NOUN	1918-1990	1	инкубатор-47		Оказалось, и для столь немалых четвероногих есть в Америке инкубатор.	59:68	0:69
инкубатор	NOUN	1918-1990	1	инкубатор-48		И нас тоже не забывайте, потому что это мы сделали инкубатор и, значит, это мы дали вам жизнь, которая такая хорошая и прекрасная.	51:60	0:130
инкубатор	NOUN	1918-1990	1	инкубатор-49		Мишка закрыл инкубатор и сказал: -- Ничего, пусть будет что будет!	13:22	0:66
инкубатор	NOUN	1991-2017	2	инкубатор-50		И немудрено: Чечня все больше превращалась в своеобразный инкубатор по выращиваю ваххабитов.	58:67	0:92
инкубатор	NOUN	1991-2017	2	инкубатор-51		"Вы что -- из инкубатора" -- спросил он.	14:24	0:40
инкубатор	NOUN	1918-1990	1	инкубатор-52		Их будто выводят в одном инкубаторе, и они выходят на свет для одной цели: подставить одну щеку (для удара) режиссеру, а другую (для поцелуя) -- любимым артистам.	25:35	0:162
инкубатор	NOUN	1991-2017	2	инкубатор-53		Неожиданное препятствие -- Давай не будем делать инкубатор, а положим яйца в кастрюлю и поставим на печку, -- предложил я.	49:58	0:122
инкубатор	NOUN	1991-2017	2	инкубатор-54		Казалось, будто луна, подобно лампе гигантского инкубатора, своим леденящим жаром заставляет вылупиться самую суть вещей -- суть, похожую и непохожую на дневные формы, расколотые, бросаемые лежать безо всякого применения.	48:58	0:221
инкубатор	NOUN	1991-2017	2	инкубатор-55		Итак, город Дубна на текущий момент располагает высокоскоростной магистралью передачи данных, объединяющей в единую информационную систему компьютерные сети Международного университета "Дубна", Объединенного института ядерных исследований, НИИ "Атолл", филиала Московского института радиоэлектроники и автоматики, Дубненской центральной городской больницы, администрации города, Инновационного инкубатора, 14-и общеобразовательных школ города с общей численностью вычислительных систем, готовых участвовать в распределенных вычислениях более 1200 штук.	394:404	0:552
инкубатор	NOUN	1918-1990	1	инкубатор-56		Как будто вышли все из одного большого кукольного инкубатора.	50:60	0:61
инкубатор	NOUN	1991-2017	2	инкубатор-57		Человек возводит преграду между не изученным в аспекте питания миром естественных веществ и прирученными животными и птицей, переводя их в стойла скотных дворов и клетки инкубаторов и птицефабрик, считая достаточной свою осведомленность о той совокупности химических веществ, которую нужно включать в корм, чтобы, питаясь мясом и молочными продуктами, самому быть здоровым, мыслящим и энергичным.	170:181	0:396
инкубатор	NOUN	1918-1990	1	инкубатор-58		Как вы думаете, выведутся у них цыплята или нет -- В самодельном инкубаторе получить цыплят можно, только это очень трудное дело, -- сказала Марья Петровна.	65:75	0:156
инкубатор	NOUN	1918-1990	1	инкубатор-59		Мы заглянули в инкубатор.	15:24	0:25
инкубатор	NOUN	1918-1990	1	инкубатор-60		Как выразился он в беседе с автором: "Мы все вышли из одного инкубатора".	61:71	0:73
инкубатор	NOUN	1991-2017	2	инкубатор-61		Где же вы набрали столько цыплят -- Сами вывели в инкубаторе.	50:60	0:61
инкубатор	NOUN	1918-1990	1	инкубатор-62		Лихачева или других производственных площадей скрыты огромные человеческие инкубаторы.	75:85	0:86
инкубатор	NOUN	1991-2017	2	инкубатор-63		Через сутки после закладки в инкубатор 150 куриных яиц на короткое время, 1-1,5 мин., были помещены (в соответствующих условиях) в "северную" воду, а другие 150 -- в "южную", а затем инкубированы на полный срок.	29:38	0:211
инкубатор	NOUN	1918-1990	1	инкубатор-64		Мишка открыл инкубатор и как закричит: -- Батюшки!	13:22	0:50
инкубатор	NOUN	1918-1990	1	инкубатор-65		Кто будет следить за градусником -- Может быть, попросить Майку Мишка позвал Майку, и мы стали просить ее, чтобы она подежурила у инкубатора, пока мы будем в школе.	130:140	0:164
инкубатор	NOUN	1918-1990	1	инкубатор-66		Может быть, США нужно не ослаблять Китай, а лелеять его и поступать наподобие кукушки, которая подкладывает свои яйца в чужие гнезда: сделать из Китая инкубатор, в культурный кокон которого подкладывать свои идеи и духовные ценности, выращивать их и выпускать их через Китай в планетарную Поднебесную.	151:160	0:301
инкубатор	NOUN	1991-2017	2	инкубатор-67		Мы поставили его стоймя, прорезали в верхней стенке ящика круглую дырку и установили инкубатор так, чтоб консервная банка находилась как раз над дыркой.	85:94	0:152
инкубатор	NOUN	1918-1990	1	инкубатор-68		На корабле, стоявшем в тропиках, температура в тени, и даже ночью, была высокая, как в инкубаторе.	87:97	0:98
инкубатор	NOUN	1918-1990	1	инкубатор-69		Потом думаю: "Дай-ка пойду посмотрю, как там инкубатор работает".	45:54	0:65
инкубатор	NOUN	1918-1990	1	инкубатор-70		На кухне все было по-прежнему: инкубатор продолжал нагреваться, лампочка продолжала гореть, но надежда у нас совсем погасла.	31:40	0:124
инкубатор	NOUN	1918-1990	1	инкубатор-71		Я поскорее открыл инкубатор и начал переворачивать яйца на другой бок.	18:27	0:70
инкубатор	NOUN	1918-1990	1	инкубатор-72		Наверно, прилип какой-то мультфильм из инкубатора.	39:49	0:50
инкубатор	NOUN	1991-2017	2	инкубатор-73		С другой стороны, для того же животноводства (а особенно птицеводства -- бройлеры, инкубаторы) крайне важна надежность теплоснабжения.	83:93	0:134
инкубатор	NOUN	1918-1990	1	инкубатор-74		Но инкубатор гораздо лучше.	3:12	0:27
инкубатор	NOUN	1918-1990	1	инкубатор-75		Он мог без устали и отдыха говорить и дни и ночи напролет о различных сортах навоза, о породах свиней, о курах, утках, инкубаторах.	119:130	0:131
инкубатор	NOUN	1918-1990	1	инкубатор-76		Но вот (!) заквохтала с авторской гордостью курица, что означало, что яйцо снесено и готово к помещению на сковороду или в инкубатор.	123:132	0:133
инкубатор	NOUN	1991-2017	2	инкубатор-77		Видно было, что язык у него так и чешется и ему хочется рассказать кому-нибудь про наш инкубатор.	87:96	0:97
инкубатор	NOUN	1918-1990	1	инкубатор-78		Но к тому времени мы уже прекратили доступ в инкубатор, и филологам пришлось смотреть на белых медведей и марсианских богомолов.	45:54	0:128
инкубатор	NOUN	1918-1990	1	инкубатор-79		Майка сидела на своем посту, у инкубатора, и шила своей кукле Зинаиде новое платье.	31:41	0:83
инкубатор	NOUN	1918-1990	1	инкубатор-80		Но хотя и из одного инкубатора, Аглае ближе других были те, которые продолжали себя называть коммунистами.	20:30	0:106
инкубатор	NOUN	1991-2017	2	инкубатор-81		А другой доктор имярек, разгадавший принцип работы саркофага-инкубатора, оказался в двусмысленном и стыдном положении человека, которому научная общественность приписывает открытие этого принципа, в результате чего он вообще оставил научное поприще и малюет теперь посредственные пейзажи.	-1:18	0:288
инкубатор	NOUN	1918-1990	1	инкубатор-82		Огромное значение будет иметь создание особых экономических зон (ОЭЗ) с участием государственного финансирования -- зон, которые станут "инкубаторами" технических нововведений и изобретений.	137:149	0:190
инкубатор	NOUN	1991-2017	2	инкубатор-83		Я решил полежать еще немного и вдруг вспомнил про инкубатор.	50:59	0:60
инкубатор	NOUN	1918-1990	1	инкубатор-84		Он сидел возле инкубатора и внимательно осматривал яйца.	15:25	0:56
инкубатор	NOUN	1918-1990	1	инкубатор-85		Мы показали ребятам наш инкубатор, рассказали, как производится нагревание, как мы проверяем температуру, как переворачиваем яйца.	24:33	0:130
инкубатор	NOUN	1918-1990	1	инкубатор-86		Очень близкие габариты, база, колея -- как из инкубатора.	46:56	0:57
инкубатор	NOUN	1991-2017	2	инкубатор-87		В инкубаторе на вате лежали куриные яйца, и Петр Францевич объяснил нам, что он вынимает одно яйцо за другим через небольшие промежутки времени и рассматривает под микроскопом, наблюдая различные стадии развития куриного зародыша.	2:12	0:230
инкубатор	NOUN	1991-2017	2	инкубатор-88		Палата приступила к созданию бизнес-инкубатора.	-1:15	0:47
инкубатор	NOUN	1991-2017	2	инкубатор-89		Это своего рода инкубатор, где израильские курицы сидят на "русских" яйцах.	16:25	0:75
инкубатор	NOUN	1918-1990	1	инкубатор-90		Перечислены ингредиенты, инструменты, необходимые для операций с клеточными субстанциями, все, вплоть до инкубатора, стерильной колбы и микроскопа.	105:115	0:147
инкубатор	NOUN	1991-2017	2	инкубатор-91		Но Пролеткульт -- был только питомником, инкубатором, попыткой в кратчайший срок изготовить лабораторным способом новые пролетарские таланты.	41:52	0:141
инкубатор	NOUN	1918-1990	1	инкубатор-92		С раннего утра 1 января и до вечера 3 января нового 38-го года шло практически непрерывное заседание спонтанно образовавшейся Комиссии по инкубатору.	138:148	0:149
инкубатор	NOUN	1918-1990	1	инкубатор-93		А что он делает, этот инкубатор -- Как -- что -- удивился Мишка.	22:31	0:64
инкубатор	NOUN	1918-1990	1	инкубатор-94		Сегодняшний развратник при всем желании не дотянется до инкубаторов и боксов, где подрастает заря человечества.	56:67	0:111
инкубатор	NOUN	1991-2017	2	инкубатор-95		-- Чего возиться Сделаем инкубатор -- они и выведутся.	25:34	0:54
инкубатор	NOUN	1918-1990	1	инкубатор-96		Так, каждый четвертый российский предприниматель считает, что за последние три года доступ к бизнес-инкубаторам в стране значительно улучшился.	-1:16	0:143
инкубатор	NOUN	1991-2017	2	инкубатор-97		Поэтому я призываю всех: бейте инкубаторы!	31:41	0:42
инкубатор	NOUN	1991-2017	2	инкубатор-98		Тел.:(8634)39-97-90, 38-72-48 1435 Инкубатор с терморегулятором на 60 яиц.	35:44	0:74
инкубатор	NOUN	1991-2017	2	инкубатор-99		Юджин любил детей, он собирался тоже как-нибудь заглянуть в Инкубатор и сдать свои клетки, чтобы через две недели получить здорового краснощёкого карапуза лет трёх-четырёх.	60:69	0:172
инкубатор	NOUN	1991-2017	2	инкубатор-100		Тольяттинский бизнес-инкубатор существует в рамках свободной экономической зоны уже несколько месяцев, готовится к запуску технопарк.	-1:14	0:133
инкубатор	NOUN	1991-2017	2	инкубатор-101		Оказалось, что арабы женщин не берут на кладбище не только потому, чтобы они не досаждали Богу своим плачем, но и потому, что они -- символы жизни (очевидно, в отличие от мужчин -- инкубаторов и разносчиков смерти).	181:192	0:215
инкубатор	NOUN	1991-2017	2	инкубатор-102		Утверждается, что именно бизнес-инкубаторы дадут поле для развития существующих предприятий и путевку в жизнь -- новым.	-1:15	0:119
инкубатор	NOUN	1991-2017	2	инкубатор-103		На мой взгляд, эти средства пойдут не только на создание бизнес-инкубаторов, технопарков и других элементов инфраструктуры, но и через муниципальные и региональные фонды на компенсации процентных ставок банковских кредитов, либо в качестве залоговых сумм для частичного обеспечения этих кредитов.	-1:16	0:296
инкубатор	NOUN	1918-1990	1	инкубатор-104		Ученые, делая раскопки, находят в земле помещения, в которых древние египтяне устраивали свои инкубаторы.	94:104	0:105
инкубатор	NOUN	1918-1990	1	инкубатор-105		Инкубаторный период В инкубаторе я просидел четыре месяца.	0:12	0:58
инкубатор	NOUN	1991-2017	2	инкубатор-106		Факс 2-19-65 1462 Инкубаторы наложенным пл. на 70 яиц от 220/12В -- 1420 руб., 220В -- 1130 руб.	18:28	0:96
инкубатор	NOUN	1991-2017	2	инкубатор-107		Я думала, я помесь Симоны де Бовуар и Линды Евангелисты, а на самом деле я просто курица, груша, плодовое дерево, инкубатор.	114:123	0:124
инкубатор	NOUN	1991-2017	2	инкубатор-108		Федеральные власти в лице Министерства финансов РФ по-прежнему относятся к проектам сдержанно, что оборачивается отсутствием финансирования -- в федеральном бюджете 2004 года расходы на развитие бизнес-инкубаторов для малого бизнеса не предусмотрены.	-1:16	0:250
инкубатор	NOUN	1991-2017	2	инкубатор-109		Только вот откуда ему взяться, если все мы в нашем нынешнем высокоученом качестве образовались не в стерильном академическом инкубаторе, а на этой грешной земле если с младых ногтей весь строй отечественной жизни внушал нам мысль, что главное в науке это не поиск некоей абстрактной истины (да и что есть истина), а специфическая проходимость наших научных деяний, их созвучность последним официальным установкам Конечно, мы не были tabula rasa, на которой начальству позволительно рисовать любые иероглифы.	125:135	0:507
инкубатор	NOUN	1918-1990	1	инкубатор-110		Хватит инкубаторов -- снизьте процентную ставку!	7:18	0:48
инкубатор	NOUN	1991-2017	2	инкубатор-111		И потом, пока курица сидит на яйцах и воспитывает цыплят, она не несет яиц, а если цыплят высиживает инкубатор, курица все время несется, и яиц получается гораздо больше.	101:110	0:170
инкубатор	NOUN	1918-1990	1	инкубатор-112		Хубара не желала высиживать, в сарае имелся инкубатор, но яйца оказывались неоплодотворенными.	44:53	0:94
инкубатор	NOUN	1991-2017	2	инкубатор-113		Лишь этот путь, подобный выращиванию цыплят в инкубаторе, позволил обеспечивать нужное промыслам количество раковин.	46:56	0:116
инкубатор	NOUN	1918-1990	1	инкубатор-114		Электрический инкубатор-автомат с безупречной точностью заменяет наседку.	14:30	0:73
инкубатор	NOUN	1918-1990	1	инкубатор-115		И уместно будет сказать: эти малые городки походят один на другой так же, как скворцы или цыплята из инкубатора.	101:111	0:112
инкубатор	NOUN	1991-2017	2	инкубатор-116		Эти площадки занимаются не только объединением уже существующих и реально действующих интернет-магазинов, но и создают своего рода инкубаторы -- предоставляют компаниям, желающим попробовать себя в интернет-торговле, полную технологию создания интернет-прилавка, а после создания магазина включают его в свою торговую площадку и помогают в "раскрутке".	131:141	0:352
инкубатор	NOUN	1991-2017	2	инкубатор-117		В ТПУ создана мощная исследовательская и инновационная инфраструктура, включающая исследовательский ядерный реактор (один из двух в вузах России), сеть центров коллективного пользования современным научным оборудованием, инновационно-технологический центр, центр трансфера технологий, технологический инкубатор и т.д.	301:310	0:317
инкубатор	NOUN	1918-1990	1	инкубатор-118		Я сейчас скажу Марье Петровне про инкубатор.	34:43	0:44
инкубатор	NOUN	1918-1990	1	инкубатор-119		Без запинки чешет: и про связь наших трудовых коллективов -- театра и птицефермы -- и про распрекрасное соревнование инкубатора и театра, обещает дать больше яиц и птицы и чтобы мы в ответ дали больше хороших спектаклей.	117:127	0:220
