lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
серединный	ADJ	1918-1990	2	серединный-16		В том же случае, если с правого фланга, хотя бы самыми небольшими силами, выступят еще и карасуковцы, Мещеряков решил сам выйти против серединной и наиболее значительной группировки противника.	135:145	0:193
серединный	ADJ	1918-1990	2	серединный-17		Вот почему наша серединная жизнь самая главная для человека.	16:26	0:60
серединный	ADJ	1682-1916	1	серединный-18		В это время Наполеон устраивает атаку серединную (charge de pont), о которой он говорит в своем 18-м бюллетене, приготовляясь ударить, как молотом, всею толщею своего правого крыла поперек груди нашей армии.	38:48	0:207
серединный	ADJ	1682-1916	1	серединный-19		Русский дух, устремленный к абсолютному во всем, не овладевает мужественно сферой относительного и серединного, он отдается во власть внешних сил.	99:110	0:146
серединный	ADJ	1682-1916	1	серединный-20		Во взаимных столкновениях успех естественно сопутствовал более компактной устойчивой организации Серединной империи, но одновременно с сим развивалась энергия и сплоченность их противников, увеличивавших свою силу на счет смежно с ними обитавших номадов.	97:107	0:254
серединный	ADJ	1682-1916	1	серединный-21		Наполеон отдал разные приказания на счет искусственного укрепления серединного пункта, на котором, как на оси, должен был совершиться великий поворот всей французской армии.	67:78	0:173
серединный	ADJ	1682-1916	1	серединный-22		Выбрав самый большой серединный кусок и взглядывая то на отца с матерью, то на бабушку, не решаясь, кому вручить первому, он наконец робко протянул хлеб отцу.	21:31	0:158
серединный	ADJ	1918-1990	2	серединный-23		Вечер был темный, как вообще осенние вечера в серединной России, и дом, выкрашенный грязно-желтою краскою, смотрел нелюдимо и неприветливо.	46:56	0:139
серединный	ADJ	1682-1916	1	серединный-24		Газеты сообщили об избиении более 200 ч. китайских христиан и набеге конных шаек даже на город Чендэфу, возбудившем тревогу в самой столице Серединного царства.	140:151	0:160
серединный	ADJ	1682-1916	1	серединный-25		Хутор Починок возник потому, что протекающий здесь небольшой ручеек подал одному однодворцу мысль поставить тут утлую мельницу, из разряда известных в серединной России "колотовок", и в таком виде, с одною мельничною избой, этот хутор-невидимка был куплен генералом Синтяниным, жена которого свила себе здесь гнездышко.	151:161	0:319
серединный	ADJ	1682-1916	1	серединный-26		Гете не знал еще того катастрофического чувства жизни, которое не допускает задержки на серединных ценностях, не допускает приспособления к длительным перспективам жизнеустроения.	88:98	0:179
серединный	ADJ	1682-1916	1	серединный-27		А тут вдруг кричат (и не только в Европе, но и у нас многие высшие политические наши умы), что случись умереть туркам как государству, то Константинополь должен возродиться не иначе, как городом "международным", то есть каким-то серединным, общим, вольным, чтобы не было из-за него споров.	229:239	0:289
серединный	ADJ	1918-1990	2	серединный-28		Двухсотметровой высоты арка из стали (проект финского скульптора) -- едва ли не самый впечатляющий монумент во всей Америке -- закрепляет за серединным городом Миссисипи почетный титул: "Ворота на Запад".	141:151	0:204
серединный	ADJ	1918-1990	2	серединный-29		Первая часть числа умножается на серединную цифру, получается простое произведение: 38 х 2 = 76.	33:43	0:96
серединный	ADJ	1682-1916	1	серединный-30		Дрогнули ряды поплавков в серединном урезе сети, засуетились поплавки, запоныривали и огрузли -- большая рыбина втяпалась, может, осетр, может, таймень, может, и нельмища.	26:36	0:171
серединный	ADJ	1918-1990	2	серединный-31		Воспитывался он в одной из гимназий серединной губернии, приехал в Москву искать счастья и, добыв после долгих скитальчеств место корректора, доставлявшее ему около шестидесяти рублей в месяц, проводил жизнь довольно беспечную и о будущем нимало не заботился.	36:46	0:259
серединный	ADJ	1918-1990	2	серединный-32		И в летящем уже в бездну, в погибель составе, в каком-нибудь серединном вагоне, в течение некоторого времени может мирно спать на полке дитя.	61:71	0:141
серединный	ADJ	1918-1990	2	серединный-33		Русский народ не может создать серединного гуманистического царства, он не хочет правового государства в европейском смысле этого слова.	31:42	0:136
серединный	ADJ	1682-1916	1	серединный-34		И это был самый нарядный и самый печальный корабль, который отражался когда-либо в лазурных волнах Серединного моря.	99:110	0:116
серединный	ADJ	1682-1916	1	серединный-35		Сосредоточенное движение, начавшееся поутру в главной квартире императоров и давшее толчок всему дальнейшему движению, было похоже на первое движение серединного колеса больших башенных часов.	150:161	0:192
серединный	ADJ	1682-1916	1	серединный-36		Из устья реки Баргузин дует одноименный ветер, он продувает всю серединную часть Байкала, разводя сильную волну.	64:74	0:112
серединный	ADJ	1918-1990	2	серединный-37		Классицизм всегда серединен, романтизм -- конечен, не по осуществлению, но по устремлению своему.	18:27	0:97
серединный	ADJ	1682-1916	1	серединный-38		Император Александр следовал с третьей, или серединной колонной.	44:54	0:64
серединный	ADJ	1682-1916	1	серединный-39		После этого считалось, что превращение совершилось, и священник, сняв салфетку с блюдца, разрезал серединный кусочек начетверо и положил его сначала в вино, а потом в рот.	98:108	0:171
серединный	ADJ	1682-1916	1	серединный-40		Иншанская горная система рассматривалась обитателями Серединного царства во все времена их истории, как естественный барьер, обеспечивающий столицу от вторжения северных варваров.	53:64	0:179
серединный	ADJ	1682-1916	1	серединный-41		Но идеал академически классического искусства -- серединный, задерживающий идеал, препятствующий выявлению последних глубин искусства.	49:59	0:134
серединный	ADJ	1918-1990	2	серединный-42		Их разрешения мы ждем от рассмотрения следующих, серединных моментов сказки.	49:59	0:76
серединный	ADJ	1918-1990	2	серединный-43		И был этот переулок не где-то на краю города, а в самом центре, в серединной Москве, стекал от Сретенки к Трубной улице, к Трубной и Самотечной площадям, к Центральному рынку.	66:76	0:175
серединный	ADJ	1918-1990	2	серединный-44		Как апофеоз безжизненности, застыл жестокий Такламакан, омертвив серединную часть Азии.	65:75	0:87
серединный	ADJ	1918-1990	2	серединный-45		Интересно, между прочим, что на серединных долинах, у речки, стоит островом горка, часть из целых обрывов и тоже трехцветная, из 3 пород.	32:42	0:137
серединный	ADJ	1682-1916	1	серединный-46		Лучшего не придумать для дробности и пестроты картинок серединной части "того света".	55:65	0:85
серединный	ADJ	1918-1990	2	серединный-47		Символизм есть кризис культурного искусства, кризис всякой серединной культуры.	59:69	0:79
серединный	ADJ	1918-1990	2	серединный-48		Младший дружинник Александра -- Сава -- проник в самый златоверхий шатер Биргера, подсек под ним серединный шест, "подсече столп шатерный", и уронил его.	97:107	0:153
серединный	ADJ	1918-1990	2	серединный-49		При таких успехах положение серединных держав было блестящим.	28:38	0:61
серединный	ADJ	1682-1916	1	серединный-50		Мне нравилось ужасно представлять себе существо, именно бесталанное и серединное, стоящее перед миром и говорящее ему с улыбкой: вы Галилеи и Коперники, Карлы Великие и Наполеоны, вы Пушкины и Шекспиры, вы фельдмаршалы и гофмаршалы, а вот я -- бездарность и незаконность, и все-таки выше вас, потому что вы сами этому подчинились.	70:80	0:330
серединный	ADJ	1682-1916	1	серединный-51		Правда, серединные истины тоже, собственно говоря, непонятны.	8:18	0:61
серединный	ADJ	1682-1916	1	серединный-52		На леднике с серединной мореной лучше всего идти по леднику у края морены.	13:23	0:74
серединный	ADJ	1918-1990	2	серединный-53		Петр Иванович все крестился и слегка кланялся по серединному направлению между гробом, дьячком и образами на столе в углу.	49:60	0:122
серединный	ADJ	1682-1916	1	серединный-54		Например, политическая независимость мордовцев или марийцев невозможна из-за серединного положения их в русской среде, из-за перемешанности их с русским населением, из-за их относительной малочисленности.	77:88	0:204
серединный	ADJ	1918-1990	2	серединный-55		Перовский, делавшие большие заселения степных земель своими крепостными крестьянами из серединных губерний, поддерживали переселенцев на новых местах по пяти и по семи лет.	87:97	0:172
серединный	ADJ	1682-1916	1	серединный-56		Наша земная жизнь -- серединная, и она самая важная для человека.	21:31	0:65
серединный	ADJ	1918-1990	2	серединный-57		Так в серединной культуре он всегда готов сдаться во власть германизма, германской философии и науки.	6:16	0:101
серединный	ADJ	1682-1916	1	серединный-58		Несколько раз движение это направляется на восток, приходит в столкновение с противодвижением с востока на запад; в 12-м году оно доходит до своего крайнего предела -- Москвы, и, с замечательной симметрией, совершается противодвижение с востока на запад, точно так же, как и в первом движении, увлекая за собой серединные народы.	311:321	0:329
серединный	ADJ	1682-1916	1	серединный-59		Ермолов и Кутайсов, понимая всю важность серединного пункта, в котором вице-король хотел прорвать нашу линию, понимая всю опасность положения русской армии, не стерпели потери и, взяв один батальон Уфимского полка, идут и отбивают люнет.	41:52	0:237
серединный	ADJ	1682-1916	1	серединный-60		Но апокалиптическая настроенность, устремленность к концу, подозрительное и враждебное отношение ко всей серединной культуре -- характерно русские черты.	105:115	0:153
серединный	ADJ	1918-1990	2	серединный-61		В 1811-м году группа людей, сложившаяся во Франции, сливается в одну огромную группу с серединными народами.	87:98	0:108
серединный	ADJ	1918-1990	2	серединный-62		Обратите внимание: хотя действия разыскиваемых затрагивают и соседние фронты, передачи ведутся из полосы нашего фронта в силу его серединного положения.	130:141	0:152
серединный	ADJ	1918-1990	2	серединный-63		И как в часах пуще всего надо блюсти то, чем удобнее двигать серединный механизм, так и в человеке пуще всего надо блюсти чистоту, ясность сознания.	61:71	0:148
серединный	ADJ	1682-1916	1	серединный-64		Около полудня серединные устои были забиты в дно реки.	14:24	0:54
серединный	ADJ	1682-1916	1	серединный-65		И за все за это, за ту маленькую часть серединной выгоды, которую мне обеспечит ваша разумность, за кусок и тепло, вы берете взамен всю мою личность!	39:49	0:149
серединный	ADJ	1918-1990	2	серединный-66		Он -- плоский, с серединной ребровой вершиной, обильно засыпан белым-белым снегом и, говорят, страшно каменист: почти и даже целиком верхний пояс состоит из россыпей крупного масштаба.	17:27	0:184
серединный	ADJ	1918-1990	2	серединный-67		Серединные трикони крепят шурупами и шипами, находящимися на триконях.	0:10	0:70
серединный	ADJ	1682-1916	1	серединный-68		Он вился в серединной точке, в центре мрачной паутины веревок, то замирал, повисая на распростертых руках, то бросался в угол, перекашивал весь чертеж паутины, -- таинственный музыкант, неразличимый, черный, может быть безобразный, как Квазимодо.	11:21	0:246
серединный	ADJ	1918-1990	2	серединный-69		В этой статье Фарнер так метко рисует положение тела детей, принимаемое ими во время письменных занятий в школах, что я не могу не привести его собственные слова: "Ученики, начиная писать, кладут перед собой свои доски таким образом, что левый край доски лежит чуть-чуть левее серединной линии тела; затем они берут грифель и, выслушав советы сидеть прямо, начинают писать.	277:287	0:373
серединный	ADJ	1682-1916	1	серединный-70		Он идет без цели, просто так -- известный серединный характер, он самим движением мало-помалу искушает (и одновременно страхует) себя, готовый к умеренному броску и перемене места на лучшее -- как, впрочем, и к стремительному отступлению.)	42:52	0:239
серединный	ADJ	1918-1990	2	серединный-71		Серединные же люди, отчасти подчиняясь высшим, отчасти считая себя высшими, подпадают одновременно опьянению и власти и подобострастия и от этого теряют сознание своей ответственности.	0:10	0:184
серединный	ADJ	1682-1916	1	серединный-72		Он, конечно, избрал серединный пункт во французской армии.	20:30	0:58
серединный	ADJ	1682-1916	1	серединный-73		А тут вдобавок и самый, так сказать, закон природы: Германия ведь все-таки в Европе страна серединная: как бы она ни была сильна -- с одной стороны Франция, с другой Россия.	91:101	0:173
серединный	ADJ	1918-1990	2	серединный-74		Отрицание серединной культуры -- опасная черта в русских людях, это -- нигилистическая черта.	10:20	0:93
серединный	ADJ	1918-1990	2	серединный-75		На глобусе этому месту по широте соответствуют серединные части Греции, Турции, города Бухара, Ашхабад.	47:57	0:103
серединный	ADJ	1918-1990	2	серединный-76		Перед нами ненавязчивая, но несомненная симметрия построения: крайняя пара эклог, I и IX -- человек и земля; следующая, II и VIII, -- человек и любовь; следующая, III и VII, -- человек и песня; следующая, IV и VI, -- прошлое и будущее; серединная, V, -- земное и божественное; заключительная, X, -- синтез: здесь и природа, и любовь, и песня, и боги.	236:246	0:350
серединный	ADJ	1918-1990	2	серединный-77		Древней работы громадный золотой канделябр, несоразмерно вздувшийся в серединной части, лежал на блюде, как плод, свисал тусклыми кисточками, пузырился крохотными виноградинками.	70:80	0:178
серединный	ADJ	1682-1916	1	серединный-78		По бокам на двух крашеных тумбах сверкали искривленные канделябры, правая сторона гостиной была загромождена роялем, а портьера проходной двери, ведшей в биллиардную, была таинственно опущена; над серединной дверью, по обыкновению, красовался в овальной раме масляный портрет бывшего мухрованского коменданта -- седого генерала с щетинистыми усами и косой черной повязкой, закрывавшей раненый глаз.	197:207	0:398
серединный	ADJ	1682-1916	1	серединный-79		Наполеон направлял атаку (charge de front) серединную.	43:53	0:54
серединный	ADJ	1682-1916	1	серединный-80		Превосходное шоссе вьется до самой вершины серединной скалы.	43:53	0:60
серединный	ADJ	1682-1916	1	серединный-81		На серединном и самом высоком отделе ее гордо веет английский флаг; южный отдел образует легкий скат, оканчивающийся мысом, называющимся Punta de Europa, -- это крайний пункт Европы; северный отдел -- высокая, перпендикулярно поднимающаяся из моря скала.	3:13	0:254
серединный	ADJ	1682-1916	1	серединный-82		Русский народ, как народ апокалиптический, не может осуществлять серединного гуманистического царства, он может осуществлять или братство во Христе, или товарищество в антихристе.	65:76	0:179
серединный	ADJ	1918-1990	2	серединный-83		Раскрытие мужественного духа в России не может быть прививкой к ней серединной западной культуры.	68:78	0:97
серединный	ADJ	1918-1990	2	серединный-84		Сельскохозяйственные районы серединной Америки пустынны с точки зрения плотности населения.	28:38	0:91
серединный	ADJ	1918-1990	2	серединный-85		Когда сверху не имеют ясной позиции, выбирают единственно возможную и удобную -- серединную.	81:91	0:92
серединный	ADJ	1682-1916	1	серединный-86		Так ли это Иногда думаю, что это мое свойство: сперва напор воображения, целый вихрь видений, а когда начинаешь сочинять, записывая, они разрежаются и при ближайшем рассмотрении оказываются не сценами или картинами, которые могут следовать одна за другой, а лишь концовками сцен или серединными эффектами отдельных сцен.	283:294	0:320
серединный	ADJ	1918-1990	2	серединный-87		А затем -- десять месяцев мытарств, сумасшедших домов, экспертов, и -- столько ее таскали, таскали, таскали, и при этом эта бедная тяжкая преступница, вполне виновная, -- в сущности представляет из себя нечто до того несерьезное, безалаберное, до того ничего не понимающее, не законченное, пустое, предающееся, собой не владеющее, серединное, и так даже до самой последней минуты приговора, -- что как-то легче стало, когда ее совсем отпустили.	331:341	0:444
серединный	ADJ	1682-1916	1	серединный-88		Такие летние утра в серединной России необыкновенно благоприятно действуют на всякое живое существо, до изнеможения согретое знойными днями.	20:30	0:140
серединный	ADJ	1682-1916	1	серединный-89		Эта идеология хотела бы отнять у эллинства Афродиту, которая пришла к эллинам от семитов, а у христианства подрубить его серединный и глубочайший корень -- веру в "трансцендентного", или, попросту живого Бога.	121:131	0:209
серединный	ADJ	1682-1916	1	серединный-90		То же и в государственности, по существу серединной и относительной.	41:51	0:68
серединный	ADJ	1682-1916	1	серединный-91		Хотя в современную эпоху Серединному царству не угрожает опасности от организованной вооруженной силы, тем не менее сторожевые пункты поддерживаются в порядке и нередко служат убежищем для правительственных постов, на обязанности которых лежит наблюдение за движением шаек матацзей, хунхузов, мадзеев, т. е. конных разбойников разных наименований, никогда не переводящихся по ту сторону Великой стены, на cеверных склонах Иншаня и в бассейне р.	25:36	0:444
серединный	ADJ	1918-1990	2	серединный-92		Цыгане шумною толпой -- По Бессарабии кочуют -- Они сегодня над рекой -- В шатрах изодранных ночуют -- Как вольность весел их ночлег -- и так далее -- без передышки и без серединных запятых -- до: звон походной наковальни, которую, может быть, принимаю за музыкальный инструмент, а может быть, просто -- принимаю.	171:181	0:313
серединный	ADJ	1918-1990	2	серединный-93		Основной маршрут экспедиции выразился в следующем обширном круге по серединной части Азии.	68:78	0:90
серединный	ADJ	1918-1990	2	серединный-94		Этот архиерей по свойству личного характера всегда отличался способностью к компромиссным мерам, стараясь занимать серединное, "умеренное" положение.	115:125	0:149
серединный	ADJ	1918-1990	2	серединный-95		И долгое-долгое время пришельцы серединной степи разгадывали: отчего не стерегут ее ни татары, ни киргизы, глядя в ее просторы через узкие щелки глаз, уступают землю без слова, сворачивают то ли на север, то ли на юг..	32:42	0:218
