lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
провальный	ADJ	1918-1990	1	провальный-10		В общем мои собеседники проявили единодушие -- законопроект провальный.	60:70	0:71
провальный	ADJ	1991-2017	2	провальный-11		Снова я встретился с Милой уже в войну, в те провальные, чёрные для меня дни, когда после контузии, госпиталя и медкомиссии судорожно противился предписанной мне участи инвалида.	45:55	0:178
провальный	ADJ	1991-2017	2	провальный-12		Ведь суть нашего кризиса -- в провальном завершении целой эпохи.	30:40	0:64
провальный	ADJ	1991-2017	2	провальный-13		Виктор Христенко: "От кочегара до меня в этом поле еще много кто находится" Вице-премьер Виктор Христенко, координирующий большинство реформ, заявленных правительством, отнюдь не считает, что они находятся в провальном состоянии.	208:218	0:229
провальный	ADJ	1918-1990	1	провальный-14		Его окружала ночь, где-то далеко таилась земля в чудовищной, провальной глубине, скрытой мраком.	61:71	0:96
провальный	ADJ	1918-1990	1	провальный-15		Так, видимо, оно и было когда-то, раз озеру приписывают провальное происхождение.	56:66	0:81
провальный	ADJ	1918-1990	1	провальный-16		За провальные 70 лет XX века из нашей национальной культуры выпали целые пласты ценностей и смыслов, мы перестали возрастать в их постижении.	3:13	0:141
провальный	ADJ	1991-2017	2	провальный-17		Начиналась статья разговором о "фатальности" книг, посвященных "наиболее провальной проблеме жизни общества -- проблеме половых отношений".	73:83	0:139
провальный	ADJ	1918-1990	1	провальный-18		Запонки его мерцали, и Сапожников вдруг понял, почему он, Сапожников, проектирует этот провальный двигатель именно с Барбарисовым.	87:97	0:130
провальный	ADJ	1918-1990	1	провальный-19		Не случайно и Москва считалась -- в подполье -- самым провальным местом.	54:64	0:72
провальный	ADJ	1918-1990	1	провальный-20		Казенные "бабки" руководство ГУП распиливало по своему разумению, а то, что хозяйственные "успехи", мягко говоря, провальные -- так в этом сорняки и засуха виноваты.	114:124	0:165
провальный	ADJ	1991-2017	2	провальный-21		Остается слева устрашающих размеров провальная воронка "Каньон" -- вскрывшая некогда подземный зал: метров 50 в диаметре и 30 в глубину.	36:46	0:136
провальный	ADJ	1918-1990	1	провальный-22		Ко времени моей аспирантуры Валентин Николаевич пережил две провальные защиты и готовился к третьей.	60:70	0:100
провальный	ADJ	1991-2017	2	провальный-23		Провальный сон распластывал его ровно на сутки, после чего начиналось опамятывание с тошнотой и смертной слабостью дрожащая рука не могла удержать стакана с водой, желудок выталкивал даже самую безвредную пищу, -- но постепенно измученное тело собиралось, крепло в узлах, обретало подвижность, оживлялось, а там и закипала мысль, он вновь радовался, возмущался, ликовал, гневался, страдал, рвался к борьбе, он жил.	0:10	0:414
провальный	ADJ	1991-2017	2	провальный-24		Крестьянская изба, две лавки, между ними стол, два младших сержанта, майор и полковник, -- так сидели, так за вопросом следовал ответ, дневной свет слепил, Костенецкий казался черным, смотреть на себя он не позволял, под взглядом и словами его глаза мои опускались все ниже и ниже, но уши-то -- не отведешь в сторону, встревоженный слух мой нотно записывал речитатив и провальное молчание оркестра, то есть Алеши и Лукашина, которые, будто воды в рот набрали, как-то выжидательно безмолвствовали, словно пригнулись перед близким взрывом.	369:379	0:537
провальный	ADJ	1991-2017	2	провальный-25		Теперь у Гохрана, который решил заменить свои запасы драгкамней более ликвидным золотом, есть надежда, что эта идея не окажется провальной.	128:138	0:139
провальный	ADJ	1991-2017	2	провальный-26		Любопытно, что в самой палате до сих пор никто не может дать точный и однозначный ответ на вопрос: "А кому, собственно, нужен заранее провальный вопрос о вотуме".	134:144	0:162
провальный	ADJ	1991-2017	2	провальный-27		Конечно, совсем провальные куски мы не брали.	16:26	0:45
провальный	ADJ	1918-1990	1	провальный-28		Может, у тебя провальный сон, Аст Это самая страшная глубинная болезнь, когда все в мире кажется одинаково серого цвета, как твоя близкая Луна.	14:24	0:143
провальный	ADJ	1918-1990	1	провальный-29		Опять прилив провального утомления.	13:24	0:35
провальный	ADJ	1918-1990	1	провальный-30		Мы, граждане России, расплачиваемся за собственные ошибки, ибо сами выбрали того, кто в 1994-м начал войну, и выбрали его снова в 1996-м и тем доказали преемнику, что война (даже провальная и воровская) гарантирует политический успех.	179:189	0:234
провальный	ADJ	1991-2017	2	провальный-31		Ветер шел вдоль улицы, дождь, осенний, провальный дождь, полосами посек стекло.	39:49	0:79
провальный	ADJ	1991-2017	2	провальный-32		На смену одним провальным законам приходят другие.	15:25	0:50
провальный	ADJ	1991-2017	2	провальный-33		Кто-то, конечно, может расценивать случившееся как тонко просчитанную комбинацию со стороны президента -- поставить старого недруга на заведомо "провальную" должность, на которой именно Владимир Анатольевич теперь будет отвечать за замерзающие регионы, падающие дома и лопающиеся трубы.	145:155	0:286
провальный	ADJ	1991-2017	2	провальный-34		Насколько февральская революция (Наташи и России) была заведомо провальна и карнавальна, насколько у нее не было будущего: все обернулось в скоморошьи маски и "сейчас".	64:73	0:168
провальный	ADJ	1991-2017	2	провальный-35		Болезненный разрыв с многолетним лидером команды, Майклом Андретти, переход на двигатели Toyota -- все обещало, что сезон-2001 станет для команды абсолютно провальным.	156:166	0:167
провальный	ADJ	1991-2017	2	провальный-36		Не случись провального "второго октябрьского путча", когда заговорщики спровоцировали резню внутри АСБ, такой сценарий мог бы получить самое печальное развитие.	11:22	0:160
провальный	ADJ	1991-2017	2	провальный-37		Несколько крупных ошибок и провальных инициатив премьера-коммуниста хватит для того, чтобы обрушить рейтинг всей партии.	27:37	0:120
провальный	ADJ	1918-1990	1	провальный-38		Но почему такие странные кандидатуры Заведомо провальные.	46:56	0:57
провальный	ADJ	1991-2017	2	провальный-39		Как сержанта Глушкова выкликать станут, разбудите, товарышши", -- и опять гукая по-конски кадыком иль селезенкой, отпивал из огромадной фляги никому не известного зелья, вешал флягу через плечо на веревочку, поправлял шапку в головах и, укрывшись шинелью, разок или два передернув плечами и спиной, опадал в провальный сон.	308:318	0:323
провальный	ADJ	1991-2017	2	провальный-40		Но серебряная эстафета и пасьют, где Чепиков поднялся на 43 места, а Ростовцев на 22, разубедили в провальной подготовке опытных мастеров.	99:109	0:138
провальный	ADJ	1991-2017	2	провальный-41		Провальных примеров, кажется, тоже нет.	0:10	0:39
провальный	ADJ	1918-1990	1	провальный-42		Он не чувствовал себя отдохнувшим, но что-то улеглось, успокоилось в его душе, а переходить от провального сна к бодрствованию привык давно, не тратя времени ни на расспросы, ни на размышления.	95:106	0:193
провальный	ADJ	1918-1990	1	провальный-43		(Его еще называют провальным).	18:28	0:30
провальный	ADJ	1918-1990	1	провальный-44		Она держала сцепленные руки у подбородка, и глаза у нее были какие-то провальные, немигающие, и косящие к переносью.	70:80	0:116
провальный	ADJ	1918-1990	1	провальный-45		Михаил же Семенович Шполянский провел остаток ночи на Малой Провальной улице в большой комнате с низким потолком и старым портретом, на котором тускло глядели, тронутые временем, эполеты сороковых годов.	60:70	0:203
провальный	ADJ	1918-1990	1	провальный-46		Оцепенелый от свежей утраты, погруженный в тяжелый, провальный сон, старый дом был так тих, что слабый шорох, треск рассохшейся половицы, чей-то прерывистый вздох казались пугающе громкими.	52:62	0:189
провальный	ADJ	1918-1990	1	провальный-47		Все попытки устроиться на нормальную работу были заранее провальными.	57:68	0:69
провальный	ADJ	1918-1990	1	провальный-48		Петр Иванович сказал, что глубина в Кщаре доходит до семидесяти пяти метров и что вообще здесь много провальных озер.	101:111	0:117
провальный	ADJ	1918-1990	1	провальный-49		Из отделения не звонили, значит, битые им молодцы никуда не заявляли, перевязались, отсморкались, выпили "микстуры" и спят где-нибудь сном провальным, пьяным, и ничто-то их не мучает, не тревожит, и сердце у них ни о чем и ни об ком не болит.	139:149	0:242
провальный	ADJ	1991-2017	2	провальный-50		Подготовка к референдуму в Чечне до прошлой недели носила провальный характер, причем как в центре, так и в самой республике.	58:68	0:125
провальный	ADJ	1991-2017	2	провальный-51		Странная закономерность: самые "бюджетные" программы оказываются самыми провальными в исполнении.	72:83	0:97
провальный	ADJ	1918-1990	1	провальный-52		Подняв воротник утепленного милицейского плаща, Леонид втянул голову в плечи и шагнул под бесшумную наволочь, словно в провальную пустыню.	119:129	0:138
провальный	ADJ	1918-1990	1	провальный-53		Когда я еще боролся с уральскими снегами и спал от трудов и морозов под боком молодой жены не просто крепким, провальным сном, сотрясаемым лишь привычными уже снами "про войну", меня вдруг разбудили крики, плач, ругань.	110:120	0:219
провальный	ADJ	1918-1990	1	провальный-54		После провального 1989 года, по итогам которого Мика оказался лишь седьмым, следующий сезон стал настоящим бенефисом финна.	6:17	0:123
провальный	ADJ	1991-2017	2	провальный-55		И манит, зовет своей неоглядностью Ярополчский бор, в середине которого есть будто бы провальное озеро Кщара.	86:96	0:109
провальный	ADJ	1991-2017	2	провальный-56		После провального выступления санкт-петербургского "Зенита" в Лиге Чемпионов единственной отдушиной для российских болельщиков остается Кубок УЕФА, который скоро будет преобразован в Европейскую лигу.	6:17	0:200
провальный	ADJ	1991-2017	2	провальный-57		В просторном балахоне бедуинского толка, артистически рассеянная, прикуривающая одну сигарету от другой, Арина, случалось, сиживала в заднем ряду поэтической студии и нагоняла страх на желторотых лириков игрою бровей, выпячиванием нижней губы, красноречиво-отсутствующим видом, с которым она в случаях особенно провальных выступлений принималась пускать дым кольцами.	311:321	0:367
провальный	ADJ	1918-1990	1	провальный-58		С одной стороны, заведомо провальный заказ.	26:36	0:43
провальный	ADJ	1991-2017	2	провальный-59		Но сами с ожиданьем глядят на запад, где болотины, глухие озера с прелым застойным духом, мхи с провальными оконцами, затянутыми светло-желтой ряской.	96:107	0:150
провальный	ADJ	1918-1990	1	провальный-60		Собственно, все уже были в сборе; присутствовали еще математик Людмила Георгиевна, аккуратно пополневшая, и ее небольшой испуганный муж с белеющей сквозь дикобразовый зачес наклонной лысиной и длинным, острым, каким-то чертежным носом, пытавшийся ухаживать за дамами и беспокоивший их своими неловкими локтями; Комариха не пришла, сославшись на грипп, а в действительности по разным смутным признакам почуяв провальный для себя скандал.	408:418	0:436
провальный	ADJ	1991-2017	2	провальный-61		По улицам города, звонко брякая черпаком по обледенелым бочкам, катили полупьяные водовозы и золотари, на столбах кричало радио, в ресторане и в клубах играл баян, дети много читали, маршировали в военных кружках, изучали винтовку, кидали учебные гранаты и не зря учились -- воевали потом, после первого провального периода, на фронтах как надо.	304:315	0:345
провальный	ADJ	1918-1990	1	провальный-62		Феодосия, опамятовавшись от своего провального сна, нашла оставленную мужем записку, поняла, что Василия больше не будет при ней, пронзительно закричала и лишилась чувств.	35:46	0:171
провальный	ADJ	1918-1990	1	провальный-63		Израиль досадливо шагнул наружу, и ветер как поджидал -- вмиг сбил ударом котелок, и он исчез в провальной темноте двора.	96:106	0:121
провальный	ADJ	1918-1990	1	провальный-64		Я потаскал ложкой омлета со сковородки, чувствуя, что ложка делается все тяжелее и тяжелее, самого меня все выше и выше поднимало на воздуси и качало там в тошнотной, провальной пустоте.	167:177	0:186
провальный	ADJ	1918-1990	1	провальный-65		Ощущался душный провальный надир* в общественной жизни: новые аресты, другим -- угрозы, и тут же -- отрешённые отъезды за границу.	16:26	0:130
