lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
трубка	NOUN	1918-1990	2	трубка-21		Отставной адмирал бережно положил бинокль в карман, а из другого кармана вынул резиновый кисет и стал заправлять старую, выщербленную трубку.	134:140	0:141
трубка	NOUN	1682-1916	1	трубка-22		Взвешенные в жидкости частицы рассеивают свет, а расположенный рядом с трубкой специальный оптический прибор -- фотоэлектронный умножитель измеряет количество рассеянного света, которое зависит от концентрации частиц.	71:78	0:217
трубка	NOUN	1918-1990	2	трубка-23		Вообще, немцы показались мне сноснее, может быть потому, что они сидели спокойно за своим полпивом и молча курили трубки.	114:120	0:121
трубка	NOUN	1682-1916	1	трубка-24		Внутри главной трубы помещались, почти в ее центре, две тонкие трубки тоже с отверстиями во всю длину.	63:69	0:102
трубка	NOUN	1682-1916	1	трубка-25		В дыры эти вставляются короткие, широкие, толстостенные, стеклянные трубки, имеющие от 5 до 7 мм внутреннего просвета.	68:74	0:118
трубка	NOUN	1918-1990	2	трубка-26		Всюду мелькали карбидные фонарики и огоньки коротеньких трубок.	56:62	0:63
трубка	NOUN	1918-1990	2	трубка-27		Потом произнес: "Пусть едет", положил трубку и, обернувшись к Сталину, сказал, чуть заикаясь: -- Ш-шулленбург хочет немедленно меня видеть.	38:44	0:139
трубка	NOUN	1682-1916	1	трубка-28		Всюду много и без толку болтал он, постоянно сосал трубку, до слез надрываясь мучительным кашлем, и откашлявшись, блестя запухшими глазами, долго сипел, носил своей всегда поднятой грудью.	51:57	0:188
трубка	NOUN	1682-1916	1	трубка-29		На хламе всегда с трубкой в зубах лежит сторож Никита, старый отставной солдат с порыжелыми нашивками.	18:25	0:102
трубка	NOUN	1682-1916	1	трубка-30		Дарю его тебе, чтобы ты им пил, ел, трубку закуривал и чтобы обо мне завсегда помнил".	36:42	0:86
трубка	NOUN	1682-1916	1	трубка-31		-- Дай трубку.	7:13	0:14
трубка	NOUN	1918-1990	2	трубка-32		Дес-Фонтейнес поднял голову от "Хроники Эриков", которую читал, положил трубку на край стола, с ножом в руке пошел отпирать.	72:78	0:124
трубка	NOUN	1918-1990	2	трубка-33		Но еще больше его взбесило, что Крылов вытаращил на него глаза -- ведь это крайне важно разобраться, каким образом пузырь отрывается от трубки.	136:142	0:143
трубка	NOUN	1682-1916	1	трубка-34		Если сосудец с Торрицеллиевою трубкою в воде погружен будет, тогда ртуть по количеству воды, на себя налегающей, кверху взойдет.	30:37	0:128
трубка	NOUN	1682-1916	1	трубка-35		Набей мне трубку.	10:16	0:17
трубка	NOUN	1682-1916	1	трубка-36		Живописец и сам, кажется, чувствовал удовольствие от своей работы: нарисует что-нибудь окончательно, отодвинется на спине по лесам как можно подальше, сожмет кулак в трубку и смотрит в него на то, что сделал; а потом, когда придет час обеда или завтрака, проворно-проворно слезет с лесов, сбегает в кухню пообедать и сейчас же опять прибежит и начнет работать.	166:172	0:360
трубка	NOUN	1682-1916	1	трубка-37		Эта трубка вставлена в ductus thoracicus у места впадения его в вену.	4:10	0:69
трубка	NOUN	1682-1916	1	трубка-38		Закурил, подумал, поискал что-то в записной книжке и снял телефонную трубку.	69:75	0:76
трубка	NOUN	1918-1990	2	трубка-39		Слуга, из чувства приличия, а может быть, и не желая остаться под барским глазом, зашел под ворота и закурил трубку.	109:115	0:116
трубка	NOUN	1682-1916	1	трубка-40		Здесь ожидал крытый экипаж, на козлах которого сидел молчаливый возница, флегматически покуривающий трубку.	100:106	0:107
трубка	NOUN	1682-1916	1	трубка-41		Хозяин, Кольчугин, исправник и я сидели вокруг пылающего камелька, а Заруцкий и Черемухин расположились преспокойно на широком диване и, куря молча свои трубки, наслаждались в полном смысле сим моральным и физическим бездействием, которое итальянцы называют: far niente.	153:159	0:270
трубка	NOUN	1918-1990	2	трубка-42		Здесь также крайнее слева -- клеймо пробы ствольной трубки; второе (скрещенные ветви с крестиками и короной между ними и надпись) -- обыкновенное испытание спаренных и досверленных стволов (около 1.000 атмосфер давления).	52:58	0:221
трубка	NOUN	1918-1990	2	трубка-43		Как только я позвонил и повесил трубку, наш телефон отключили и в этом состоянии он находится до сих пор.	32:38	0:105
трубка	NOUN	1682-1916	1	трубка-44		И опять горький смех и пламенное дыхание трубки.	41:47	0:48
трубка	NOUN	1682-1916	1	трубка-45		-- А, Антонина Сидоровна! -- грустно радуется Кулич мимо трубки.	57:63	0:64
трубка	NOUN	1918-1990	2	трубка-46		И хоть балалайка вовсю играла в моей бедной головенке, я повесила трубку.	66:72	0:73
трубка	NOUN	1918-1990	2	трубка-47		Чтобы разрезать трубку, надо острым напильником с мелкой насечкой сделать надрез в нужном месте, а затем трубка легко разламывается в руках.	16:22	0:140
трубка	NOUN	1918-1990	2	трубка-48		Когда я вошел, дядя уже окончил кофе и курил трубку.	45:51	0:52
трубка	NOUN	1918-1990	2	трубка-49		Участники экспедиции взяли с собой 12 зубных щеток, много зубного порошка, 24 коробки с тюбиками "Хлородонта", мыло, парикмахерские принадлежности, иголки, нитки, пуговицы и пр. Некоторые зимовщики курят, и поэтому в их багаже -- 22 килограмма табака, трубки, папиросы, спички, зажигалки.	252:258	0:288
трубка	NOUN	1682-1916	1	трубка-50		Кто-то взял трубку и, узнав суть дела, прервал меня и назвал другой телефон, по которому мне посоветовали звонить.	12:18	0:114
трубка	NOUN	1918-1990	2	трубка-51		Сливки отводятся через отверстие (я) в верхнюю жестяную крышку (Б) с трубкою для отвода сливок и через трубку вытекают наружу.	69:76	0:126
трубка	NOUN	1682-1916	1	трубка-52		Лейтенант берет трубку.	16:22	0:23
трубка	NOUN	1918-1990	2	трубка-53		Василий Васильевич курит трубку и раскладывает гранпасьянс.	25:31	0:59
трубка	NOUN	1682-1916	1	трубка-54		Маленькая трубка, пачкаясь кровью, легко вошла в темное, булькающее отверстие, и вдруг хриплое, свистящее дыхание прекратилось.	10:16	0:127
трубка	NOUN	1682-1916	1	трубка-55		В убранстве небольшой казарменной квартирки Аггея Никитича единственными украшениями были несколько гравюр и картин, изображающих чрезвычайно хорошеньких собою женщин, и на изображения эти Аггей Никитич иногда целые дни проглядывал, куря трубку и предаваясь мечтаниям.	238:244	0:268
трубка	NOUN	1682-1916	1	трубка-56		Мулла-Нур хладнокровно, однако ж пристально глядел на меня и, как будто угадав мое колебание, положил трубку на землю и дважды хлопнул в ладоши.	102:108	0:144
трубка	NOUN	1682-1916	1	трубка-57		Это можно заключить из того, что дистанционные трубки шрапнелей, которыми стреляет турецкая артиллерия из Сиди-Мессри, совершенно новы; раньше Турки не имели подобных трубок.	47:53	0:174
трубка	NOUN	1682-1916	1	трубка-58		На столе зазвонил телефон, и Николай сорвал трубку.	44:50	0:51
трубка	NOUN	1918-1990	2	трубка-59		Взял со стола трубку телефонную -- с конторой -- и приказал: -- Выдать Скороходову в пособие семьдесят пять рублей и залог!	14:20	0:123
трубка	NOUN	1918-1990	2	трубка-60		Он замолчал, и опять в трубке стало слышно его вздымающееся и опадающее дыхание.	23:29	0:80
трубка	NOUN	1918-1990	2	трубка-61		Тоном человека, избалованного вниманием женщин, Ян Янович бросил в трубку своё почти английское "хэлло".	67:73	0:104
трубка	NOUN	1918-1990	2	трубка-62		Он злобно швырнул трубку.	18:24	0:25
трубка	NOUN	1918-1990	2	трубка-63		Человек в расстегнутой сорочке, не выпуская из рук трубки, подошел к окну.	51:57	0:74
трубка	NOUN	1682-1916	1	трубка-64		Он не понимал молчаливого человека с прокуренной трубкой в углу плотно сжатых губ.	49:56	0:82
трубка	NOUN	1918-1990	2	трубка-65		Сказывают, что он не разлучался с трубкой, а он противник курения табаку.	34:41	0:73
трубка	NOUN	1918-1990	2	трубка-66		Он повесил трубку и вывалился из будки.	11:17	0:39
трубка	NOUN	1918-1990	2	трубка-67		Без объяснения ясно, что это гремучка -- кончик хвоста похож на трубку противогаза, кольца жесткие и подвижные.	64:70	0:111
трубка	NOUN	1682-1916	1	трубка-68		Отводная трубка была проведена под опрокинутый над водою сосуд тоже с отводной трубкой.	9:15	0:87
трубка	NOUN	1918-1990	2	трубка-69		Одну трубку разорвало.	5:11	0:22
трубка	NOUN	1682-1916	1	трубка-70		Перед ними разъезжали низкие подсвеченные столики с напитками, лакомствами и табачными трубками.	87:95	0:96
трубка	NOUN	1918-1990	2	трубка-71		Он продолжительно затягивался из трубки, вытирал слезы и, успокоившись, продолжал: -- Тогда в солдаты провожали все равно как в могилу, а я не робел; я даже и не думал, что не дослужусь до офицера.	33:39	0:197
трубка	NOUN	1918-1990	2	трубка-72		Поговорив насчет запчастей и что-то спросив о дочери, она положила трубку, прошептав: "Тупица!" Был едва слышный шепот, не для Антипова, и он расслышал только благодаря отличному слуху.	67:73	0:185
трубка	NOUN	1918-1990	2	трубка-73		У телефонной трубки возникло многоголосие, но потом деда снова спросили о главном положительном качестве, ожидая чего-нибудь вроде "мужества", "трудолюбия", или в последние годы пошло настроение на слово "доброта", ему перечисляли, но дед все говорил "нет" и "нет".	13:19	0:265
трубка	NOUN	1918-1990	2	трубка-74		Положил я трубку на рычаг, и оцепенение мое испарилось совсем, ибо я понял окончательно, что то утреннее предчувствие, ощущение беды и опасности не было случайным: за барьером нашего двухминутного разговора с Рамазановым происходили какие-то очень важные и острые события, коли он надумал после трех лет бегов позвонить мне сегодня в девять утрл и сказать, что сдается.	10:16	0:369
трубка	NOUN	1918-1990	2	трубка-75		"Как хотите, как хотите" -- сказал Мехлис и положил трубку.	52:58	0:59
трубка	NOUN	1918-1990	2	трубка-76		Поп курит трубку, поплевывает на дорогу и правит лошадью.	10:16	0:57
трубка	NOUN	1918-1990	2	трубка-77		-- "С ей, говоришь" Председатель еще раз пристально взглянул на истопника, сел за стол и снял трубку телефона.	94:100	0:110
трубка	NOUN	1682-1916	1	трубка-78		После послеобеденного сна отставной исправник выходил в халате и с трубкой на улицу и садился на крылечко.	67:74	0:106
трубка	NOUN	1682-1916	1	трубка-79		Тот с некоторою рассеянностью слушал его и беспрестанно смотрел в подзорную трубку.	76:82	0:83
трубка	NOUN	1682-1916	1	трубка-80		Потом ватка, потом стеклышко, потом ваша кровь в виде пятна, потом девушка дует в трубку.	82:88	0:89
трубка	NOUN	1918-1990	2	трубка-81		Наконец, не только щелочи, но даже одна вода может служить для разложения двууксусного метилгликола; известно, что это соединение растворяется в воде, но если его нагревать при 100, в продолжение часов 20, в запаянной трубке с водой, то оно растворяется и разлагается, если даже количество воды и было бы недостаточно для его растворения на холоду.	218:224	0:348
трубка	NOUN	1682-1916	1	трубка-82		Потом до самого вечера ходил по двору с засученными рукавами, с потухшей трубкой в зубах.	73:80	0:89
трубка	NOUN	1918-1990	2	трубка-83		Приказчик стоит с трубкой в зубах среди сеней и кричит: -- У меня никогда порядку нет: сколько одров держу, а покоя не вижу.	18:25	0:124
трубка	NOUN	1918-1990	2	трубка-84		Потом она немного оправилась от испуга, положила трубку на место и решила, что Травка, конечно, поехал к дяде.	49:55	0:110
трубка	NOUN	1918-1990	2	трубка-85		Мне кажется, я понял, откуда эта странная радость, когда обнаруживаешь в почтовом ящике его открытку (с новогодним поздравлением или просто), либо слышишь знакомый голос в трубке.	172:178	0:179
трубка	NOUN	1682-1916	1	трубка-86		Прелестью сиплых слов С. А. Усова я упивался; я им восхищался: и видом, и словом, и смехом, и трубкой его, и его бородавками; и мне казалось: наружность профессора Усова так же прекрасна, как и Саваофова; если бы был он седым, то взлетело б под купол лицо, все лицо, а не нос один; и раскидался б руками над всею Москвой, выше всех, С. А. Усов: Иванову колокольню поставь под тот купол, -- уместится; это я знал; в храм Спасителя водили с бульвара меня: я гулял на Пречистенском.	94:101	0:479
трубка	NOUN	1918-1990	2	трубка-87		15) Кальянные резервуары (Кальян состоит из: 1) резервуара, наполовину наполняемого (во время курения) водою; 2) деревянной трубочки, плотно вставляемой в его горлышко: одним концом она входит в воду, на другой -- надевается глиняная каменная или металлическая трубка, для кальянного табака; и 3) из деревян. чубука, для курения, вставляемого в отверстие сбоку трубочки), преимущественно, русского производства Мальцева, расходятся отлично; сотня стеклянных резервуаров стоит здесь 45--48 руб., сотня хрустальных с гранеными горлышками 54--60 руб., сотня из граненного хрусталя с узорчатыми рисунками 66 -- 75 руб.	261:267	0:614
трубка	NOUN	1918-1990	2	трубка-88		Пугачев прищурился и, сделав ладони трубкой, впился взглядом в дорожную, покрытую сизой дымкой даль.	36:43	0:100
трубка	NOUN	1918-1990	2	трубка-89		Демин медленно, все еще не приняв решения, поднял трубку телефона, раздумчиво покачал ее на руке.	50:56	0:97
трубка	NOUN	1682-1916	1	трубка-90		Сидя у костра, всегда флегматический татарин-курильщик, прежде всего, берет березовое полено, нарочно приготовленное и высушенное, наскабливает ножом известное ему по крепости табака количество тонких стружек, вынимает из кармана узенький, продолговатый, кожаный кисет, в котором с табаком затянута маленькая медная китайская трубочка, называемая гамзой; насыпает на ладонь в стружки табак, тщательно и долго мешает, затем набивает трубку, берет и кладет уголь на устье трубки, закуривает, щелчком скидывает уголь и в две-три затяжки втягивает в себя, как видно из физиономии, с величайшим наслаждением весь дым трубки, потом вытряхивает золу, непременно опять завязывает и прячет в глубочайший карман кисет, конечно, очень ненадолго: они много и часто курят.	432:438	0:759
трубка	NOUN	1682-1916	1	трубка-91		Пробыв в поле или в лесу целую неделю, занимаясь паханьем земли или рубкою дров, в воскресный день таковой дворянин является в церкви при сабле, с закрученными усами; курительная трубка и мешок с табаком заткнуты за пояс, и он выступает как вельможа.	179:185	0:250
трубка	NOUN	1682-1916	1	трубка-92		Сухая ложка рот дерет, а как смажете ее, то встречать и провожать вас станут с поклонами и прислуживать будут вдвое усерднее, и трубку Жукова подадут даром, и "Пчелку" на дне моря отыщут, и сливок принесут с пенками; мало того: если вас посетит безденежье, благодарный ярославец поручится за вашу добросовестность перед хозяином, примет трактирный долг на себя.	128:134	0:361
трубка	NOUN	1682-1916	1	трубка-93		Посланникъ также привставъ всенижайше благодарилъ какъ за сю, такъ и за вс протчя Ея Императорскаго Величества въ пути и въ удовольствовани его показанныя ему высочайшя милости и щедроты; по нсколькихъ между ими привтствяхъ, и постороннихъ разговорахъ поднесены имъ трубки съ курительнымъ табакомъ, кофе и шербетъ, я потомъ опрыскиваны розовою водою и окуриваны благовонными ароматами.	266:272	0:385
трубка	NOUN	1682-1916	1	трубка-94		Там, под прикрытием темноты, он закопал эту трубку в землю, "чтобы ее снова можно было найти после войны" (Oгe Бор).	44:50	0:116
трубка	NOUN	1918-1990	2	трубка-95		Я полагаю даже, что курить трубку гораздо здоровее, нежели нюхать табак.	27:33	0:72
трубка	NOUN	1682-1916	1	трубка-96		Теперь дождь на сцене "усовершенствовали" -- из особых трубок льется настоящая вода на брезент, растянутый по сцене.	55:61	0:116
трубка	NOUN	1682-1916	1	трубка-97		Спустя две трубки времени -- время там считается на трубки табаку -- они садятся в лодку и отплывают на берег.	11:17	0:110
трубка	NOUN	1682-1916	1	трубка-98		Толстый с важностью кошевого атамана, развалясь на стуле и посасывая трубку, углублялся в чтение, а новоприбывший стоял перед ним под испытующими взорами огарков.	69:75	0:162
трубка	NOUN	1682-1916	1	трубка-99		Доктор и другие из начальников почти никогда их не осматривали, а если и заставали кого с трубкой, то делали вид, что не замечают.	90:97	0:130
трубка	NOUN	1918-1990	2	трубка-100		Тут на скотьем базаре старик приценится к бычкам, которые, как фарфоровые, привязаны пестрым рядом; узнает цены на яйца, на кур; с своими сверстниками, такими же стариками, посасывающими такие же трубки, он нашутится остротами и поговорками, какими они острят вот уж шестьдесят лет; и если кто-нибудь угостит, то старик выпьет рюмку анисовой водки.	196:202	0:348
трубка	NOUN	1918-1990	2	трубка-101		Несколько секунд трубка молчала.	17:23	0:32
трубка	NOUN	1682-1916	1	трубка-102		Феоктистов повесил трубку и вскоре ушел со службы.	19:25	0:50
трубка	NOUN	1918-1990	2	трубка-103		Трубки, благовония курят каждый день; для моих расстроенных легких все это плохо.	0:6	0:81
трубка	NOUN	1918-1990	2	трубка-104		Штоквич молчал, растерянно вертя в руках погасшую трубку.	50:56	0:57
трубка	NOUN	1918-1990	2	трубка-105		Она состоит из вертикальной нагревательной трубки, заполненной графитом, смесью затравочных кристаллов с катализатором и затравочного ложа.	43:49	0:139
трубка	NOUN	1682-1916	1	трубка-106		Эрик снял трубку.	10:16	0:17
трубка	NOUN	1918-1990	2	трубка-107		Видно было в зрительную трубку дно пещеры очень не глубокое.	24:30	0:60
трубка	NOUN	1682-1916	1	трубка-108		Это был свернутый трубкой чертеж, нанесенный на кальку.	18:25	0:55
трубка	NOUN	1918-1990	2	трубка-109		А Шкурлан только что заслышал про это письмо, сейчас мешок с краюшкой хлеба на спину навалил, закурил трубку, -- маленькая у него трубка такая была, с расписным коротеньким чубуком, -- и прямо в губернию.	102:108	0:204
трубка	NOUN	1682-1916	1	трубка-110		Я кое-что перестроил в начале моего вибратора, построил новые, еще более чувствительные трубки и добрался теперь в воздухе до 12 cm длины волны (стоячей).	88:94	0:154
трубка	NOUN	1682-1916	1	трубка-111		Это очень удобная трубка.	18:24	0:25
трубка	NOUN	1682-1916	1	трубка-112		Я подарил постиллиону фарфоровую трубку, купленную мною на берлинской фабрике, а он из благодарности привез меня в Веймар довольно скоро.	33:39	0:137
трубка	NOUN	1682-1916	1	трубка-113		Представьте себе вертикальную трубку, закрытую снизу пластинкой, которая пружиной прижимается по направлению к трубке.	30:36	0:118
трубка	NOUN	1682-1916	1	трубка-114		Я скоро понял, в чем дело, и с страшной головной болью, расслабленный, долго лежал на диване, с тупым вниманием вглядываясь в герб Бостонжогло, изображенный на четвертке, в валявшуюся на полу трубку, окурки и остатки кондитерских пирожков, и с разочарованием грустно думал: "Верно, я еще не совсем большой, если не могу курить, как другие, и что, видно, мне не судьба, как другим, держать чубук между средним и безымянным пальцем, затягиваться и пускать дым через русые усы".	192:198	0:475
трубка	NOUN	1682-1916	1	трубка-115		Возьмем два одинаковых стебелька: один оставим расти вертикально, а другой заставим насильственно расти в горизонтальном положении и для этого просунем его в узкую стеклянную трубку, в которой он не мог бы изгибаться кверху.	175:181	0:224
трубка	NOUN	1918-1990	2	трубка-116		Я слышал, как он позвенел ключами от машины и повесил трубку.	54:60	0:61
трубка	NOUN	1918-1990	2	трубка-117		Тексье уже понял, что дальше скрываться не имеет смысла, и, махнув рукой, взял трубку.	79:85	0:86
трубка	NOUN	1682-1916	1	трубка-118		Я снял трубку и сказал: -- Город.	7:13	0:33
трубка	NOUN	1918-1990	2	трубка-119		Выяснилось, что пища вводилась в глотку через каучуковую трубку.	57:63	0:64
