lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
блочный	ADJ	1991-2017	2	блочный-11		Они живут на двенадцатом этаже бетонной блочной башни в Черемушках.	40:47	0:67
блочный	ADJ	1918-1990	1	блочный-12		Белый блочный дом в отдаленье плыл в зимней мгле как большой корабль в тумане.	6:13	0:78
блочный	ADJ	1918-1990	1	блочный-13		Наконец, что немаловажно, блочный метод послужил своего рода общим планировочным языком для многочисленных специалистов, работающих над проектом химического предприятия, -- химиков, энергетиков, экономистов, архитекторов, строителей.	26:33	0:233
блочный	ADJ	1918-1990	1	блочный-14		Более того, пользуясь тем же блочным методом, можно создавать целые промышленные узлы, включающие различные химические и нефтехимические предприятия.	29:36	0:149
блочный	ADJ	1918-1990	1	блочный-15		Семи-восьмиэтажные блочные дома.	19:26	0:32
блочный	ADJ	1918-1990	1	блочный-16		В период ускоренного строительства компрессорных станций, магистральных газопроводов, прокладываемых из отдельных районов Севера, СКБК была поручена разработка блочного газоперекачивающего агрегата с приводом от авиадвигателя, выработавшего свой летный ресурс.	160:168	0:260
блочный	ADJ	1991-2017	2	блочный-17		Я уверен, что и здесь наш опыт блочного строительства может пригодиться и ускорить дело.	31:39	0:88
блочный	ADJ	1918-1990	1	блочный-18		В работе [5] описан декодер на блочной структуре упаковки и показано его превосходство перед IBL.	31:38	0:97
блочный	ADJ	1991-2017	2	блочный-19		А до того было уже построено несколько блочных кустовых насосных станций и газосборные пункты на самом северном газовом месторождении в Медвежьем.	39:46	0:146
блочный	ADJ	1918-1990	1	блочный-20		В результате отечественный продукт позиционируется в низком ценовом сегменте, поскольку блочная рыба, по идее, годится только для переработки.	88:95	0:142
блочный	ADJ	1991-2017	2	блочный-21		Ведь в этом году мы пустим в Тюмени новый большой специализированный завод блочных конструкций, где все будет поставлено на строго научную базу.	75:82	0:144
блочный	ADJ	1918-1990	1	блочный-22		Во времена, когда единственным заказчиком жилья являлось государство, блочные и панельные коробки архитектурой не отличались, только этажностью да планировкой квартир.	70:77	0:167
блочный	ADJ	1991-2017	2	блочный-23		Весь этот процесс освоения блочного метода строительства сейчас можно было бы подразделить на четыре этапа.	27:35	0:107
блочный	ADJ	1918-1990	1	блочный-24		Вокруг старенькой, еще когда-то французом поставленной сукновальной фабрики наросли четырехэтажные блочные дома с телевизионными палками на крышах, а когда шли мостком через тинистую, в зеленой ряске, речонку по имени Вопря, слева громоздился склон, весь облепленный черными, изгнившими сараями и домушками, в которых непонятно что хранилось, жил ли кто или же это береглось как историческая реликвия, как свидетельство дореволюционной нищеты и бесправия.	99:106	0:455
блочный	ADJ	1918-1990	1	блочный-25		Серое, дымное бежало за окном Подмосковье, сначала развороты глины, грязно-меловые блочные горы новостроек, потом поля водянистой зелени, березы, осины, потом ели, дорога ныряла, опять белыми горами среди елей возникали новостройки, редкий дождь пластами лип к стеклу, вдруг пропадал.	83:90	0:284
блочный	ADJ	1918-1990	1	блочный-26		Вот так сидел Садыков перед двухэтажным блочным общежитием, бетонный угол которого был покороблен и смят каким-то очередным землетрясением, видно давним, потому что отлетели уже торопливые цементные заплаты, и наблюдал без всякого дела окружающий мир.	40:47	0:251
блочный	ADJ	1918-1990	1	блочный-27		Моя изящнейшая небывалая блочная головка никак не удавалась.	25:32	0:60
блочный	ADJ	1991-2017	2	блочный-28		Вот такие великие сидения происходят в старом блочном доме застройки шестидесятых годов!	46:53	0:88
блочный	ADJ	1991-2017	2	блочный-29		Грязь непролазная, единственная улица блочных домов.	38:45	0:52
блочный	ADJ	1991-2017	2	блочный-30		Генетический блочный алгоритм для 2DBPP и его модификации [16] использует линейную аппроксимацию прямоугольной упаковки.	13:20	0:120
блочный	ADJ	1991-2017	2	блочный-31		А завод объемно-блочного домостроения с хлебозаводами не хотят продавать московским варягам-инвесторам.	-1:14	0:103
блочный	ADJ	1918-1990	1	блочный-32		Горная выработка для установки ПД может быть проложена в прочной сопровождающей породе или закреплена бетонной, блочной, панельной или анкерной крепью, чаще всего стального арочного профиля СВП 17, 22, 27.	112:119	0:205
блочный	ADJ	1991-2017	2	блочный-33		Нам не придется возиться с блочной системой, в которой я, откровенно говоря, так ни черта и не понял.	27:34	0:101
блочный	ADJ	1991-2017	2	блочный-34		Двор -- блочные пятиэтажки с примыкающими к ним пристройками, гаражи.	8:15	0:69
блочный	ADJ	1991-2017	2	блочный-35		Потом они сели в машину и поехали к ней в Вешняки, в однокомнатную квартирку на четвертом этаже блочного дома.	96:104	0:110
блочный	ADJ	1991-2017	2	блочный-36		Дело не только в том, что в "блочном" варианте коммунистам придется идейно поправеть и уменьшить свое присутствие в избирательном списке.	29:36	0:137
блочный	ADJ	1991-2017	2	блочный-37		В число тренажеров входят: -- эксплуатация двух- или трехступенчатой обессоливающих установок с параллельным или блочным включением фильтров; -- эксплуатация установок по предварительной обработке воды с известкованием или коагуляцией; -- эксплуатация оборудования замазученных стоков; -- эксплуатация оборудования складов кислоты и щелочи; -- эксплуатация оборудования известкового хозяйства; -- эксплуатация оборудования коагулянтного хозяйства; -- эксплуатация оборудования для приготовления и дозирования раствора полиакриламида; -- эксплуатация установки подпитки теплосети открытого типа; -- эксплуатация резервной обессоливающей установки; -- эксплуатация установки обессоливания конденсата; -- эксплуатация химводоочистки для котлов среднего давления и реагентного хозяйства; -- эксплуатация двухступенчатой натрий-катионитной установки с противоточной регенерацией; -- эксплуатация узла нейтрализации обессоливающей установки; -- эксплуатация установки по очистке замазученного конденсата.	113:120	0:998
блочный	ADJ	1991-2017	2	блочный-38		Для описания ассоциативных правил выполняется блочная кодировка хромосом с использованием многих алфавитов (рис. 2).	46:53	0:116
блочный	ADJ	1991-2017	2	блочный-39		Но вот, удивительно совпадая с отчетливой на асфальте, будто край переводной картинки, границей дождя, граница обжитого и прежней жизни осталась позади; Катерина Ивановна вступила в область повторений, где видела совершенно знакомые вещи -- пятиэтажные избы хрущевок, жилые блочные сооружения как бы из детского конструктора, грязно-белые киоски "Союзпечати", милицейские стенды и стенды со старыми, точно простым карандашом нарисованными газетами, желтые бочки с квасом, заводские бетонные заборы, бумажную траву.	274:281	0:514
блочный	ADJ	1991-2017	2	блочный-40		Для совершенствования технологии капитального ремонта и реконструкции ГРС ДОМ "Оргэнергогаз" и ООО "Волготрансгаз" создана передвижная газораспределительная станция блочного типа Мини-ГРС.	165:173	0:188
блочный	ADJ	1991-2017	2	блочный-41		Кроме того, мясо и мясные продукты различных видов, замороженное блочное мясо высшего, I и II сорта и охлажденное -- I и II категорий (в полутушах).	65:72	0:148
блочный	ADJ	1991-2017	2	блочный-42		Дома были одинаковые -- серые, блочные.	31:38	0:39
блочный	ADJ	1991-2017	2	блочный-43		-- Ты хочешь вместе Оба, разом постарев, вошли в знакомую блочную пятиэтажку.	58:65	0:77
блочный	ADJ	1991-2017	2	блочный-44		Друзья моего детства, с которыми я гуляла во дворе хрущевской блочной пятиэтажки в Черемушках, а также их родители до сей поры вспоминают, как я сидела на лавке в кругу простоватых черемушкинских слушателей, и часами, покуда хватало у них терпения, травила нездешние сюжеты, почерпнутые мной из бездонного колодца индийской классики.	62:69	0:333
блочный	ADJ	1991-2017	2	блочный-45		В какой-то день я пришел по адресу, выданному мне горсправкой, -- стоило это семьдесят четыре копейки, -- поднялся на третий этаж блочной башни, расположенной на краю Москвы, в Черемушках, в 44-м квартале.	130:137	0:205
блочный	ADJ	1918-1990	1	блочный-46		И нет сомнения, новый, хорошо зарекомендовавший себя индустриальный метод блочного строительства поможет ускорить и удешевить весь процесс освоения несметных богатств Западной Сибири.	74:82	0:183
блочный	ADJ	1918-1990	1	блочный-47		Вернется домой, в свой четырехэтажный блочный дом, влезет в свое застиранное байковое платье, которому, похоже, сносу нет, будет снова ревниво оберегать свою нерастраченную детскую любовь для невероятно сказочного появления мамы.	38:45	0:229
блочный	ADJ	1918-1990	1	блочный-48		И та новая структура, которую получила бы энергия при использовании блочной системы, оказалась неотделимой от блочной структуры, а действие блочной структуры оказалось неотделимым от твоего энергетическою акта.	68:75	0:210
блочный	ADJ	1918-1990	1	блочный-49		Дом был блочный, слышимость хорошая.	8:15	0:36
блочный	ADJ	1918-1990	1	блочный-50		Ими оказались рабочие и инженеры небольшого молодежного коллектива сантехнического СУ-19, реорганизованного в процессе освоения блочных методов строительства в комсомольско-молодежный трест "Тюменгазмонтаж".	128:135	0:207
блочный	ADJ	1918-1990	1	блочный-51		Дома стояли новые, блочные, пятиэтажные.	19:26	0:40
блочный	ADJ	1991-2017	2	блочный-52		Их готовят на основе керамических и оксидных блочных носителей сотовой структуры, в качестве активных компонентов применяются оксидные системы (V-Ti-O и Cu-Ti-O) и металлза-мещенный цеолит ZSM-5 (Cu/ZSM-5 и Co/ZSM-5).	45:52	0:217
блочный	ADJ	1991-2017	2	блочный-53		Сорок четвертый дом представлял из себя блочную пятиэтажку, в которой располагалось малосемейное общежитие завода "Алмаз".	40:47	0:122
блочный	ADJ	1918-1990	1	блочный-54		Меньше всего повезло блочным домам.	21:28	0:35
блочный	ADJ	1991-2017	2	блочный-55		Сомнительно, не разорвутся ли болты Как будет вести себя блочная головка Все это рискованно, нигде и никогда не испытано.	57:64	0:121
блочный	ADJ	1918-1990	1	блочный-56		Метод базируется на блочном представлении упаковки и сводится к решению ряда задач о сумме подмножеств (Sum of Subsets Problem, SSP).	20:27	0:133
блочный	ADJ	1991-2017	2	блочный-57		Повышению надежности способствует, например, блочное выполнение с использованием транзисторов и интегральных схем, различные виды резервирования, позволяющие автоматически переключаться на исправный канал, и т. д.	45:52	0:213
блочный	ADJ	1918-1990	1	блочный-58		Музей расположен в однокомнатной двадцатиметровой квартире блочной девятиэтажки по адресу: Москва, ул.	59:66	0:102
блочный	ADJ	1991-2017	2	блочный-59		Помню, я чуть не вскрикнул, когда вдруг мысленно узрел единую блочную головку мотора.	62:69	0:85
блочный	ADJ	1991-2017	2	блочный-60		Мы с мужем, ребенка родив, кооператив в Сокольниках, в блочном доме, выгрызали сами, к отцу за помощью не осмелившись обратиться.	55:62	0:129
блочный	ADJ	1991-2017	2	блочный-61		Но даже когда они отыскали нужный номер -- целью их оказалась блочная пристройка над обрывом, куда, едва прицепленный корнями и похожий на колючку, свешивался мерзлый куст и где недалеко белели крыши гаражей, -- даже тогда отчуждение не исчезло.	62:69	0:245
блочный	ADJ	1918-1990	1	блочный-62		На его жилой территории было обычным и своим, все: и пятиэтажные блочные дома с палисадниками, и лавочками у подъездов, и очереди у буфетов за пивом, сухим вином, шашлыками и черным ржаным хлебом.	65:72	0:196
блочный	ADJ	1918-1990	1	блочный-63		Встреча происходила в блочной новостройке в Черемушках.	22:29	0:55
блочный	ADJ	1918-1990	1	блочный-64		На территории участка -- баня, блочный гараж и просторный деревянный жилой дом, все строили постепенно, своими руками.	31:38	0:118
блочный	ADJ	1991-2017	2	блочный-65		Программы строятся по блочному принципу, поиск информации ведется на многих уровнях по нескольким признакам одновременно.	22:30	0:121
блочный	ADJ	1918-1990	1	блочный-66		Не исключено: вы с тайным злорадством подумаете, что эпоха сверхзвуковой реактивной авиации и блочных домов скоро все и везде уравняет.	94:101	0:135
блочный	ADJ	1918-1990	1	блочный-67		В темных зябких пробуждениях, впрочем, есть своя прелесть -- кажется, что только он один в этот предутренний час и бодрствует, а весь город еще крепко спит и видит сладкие сны, окна подступивших к его детскому саду блочных пятиэтажек темны.	215:222	0:240
блочный	ADJ	1991-2017	2	блочный-68		Немецкая техника аккуратнее и спокойнее на вид, при этом не имеет тяги к "блочным поставкам", то есть вам совершенно не обязательно к плите американского производства покупать разделочный стол, вытяжку, мойку, микроволновку, саламандер-гриль той же фирмы.	74:81	0:255
блочный	ADJ	1991-2017	2	блочный-69		Для одновременного вычисления всех n сумм квадратных матриц достаточно параллельно решить блочную систему уравнений, корнями которой являются эти суммы Пример 5.	90:97	0:161
блочный	ADJ	1918-1990	1	блочный-70		Но вместе с тем Бережков ясно понимал, -- может быть, яснее, чем сам конструктор "Райта", что в этой машине, в ее блочной конструкции, заложены возможности развития, которые делают ее наиболее передовой из существующих.	114:121	0:219
блочный	ADJ	1918-1990	1	блочный-71		Мотор "Райт" отличался так называемой блочной конструкцией, которая дотоле не употреблялась в авиационных двигателях, -- все цилиндры "Райта" были отлиты в одном куске алюминия, в едином блоке, в монолите металла.	38:45	0:213
блочный	ADJ	1918-1990	1	блочный-72		Новые разработки каталитических систем Ниже представлены результаты наших исследований по созданию блочного катализатора на металлической подложке, таблеточного катализатора, получаемого по методу порошковой металлургии, и нанесенного катализатора, структура которого формируется под воздействием электрогидравлического удара.	99:107	0:326
блочный	ADJ	1991-2017	2	блочный-73		Гильза цилиндра, и этот несокрушимый блок, усиленный блочной головкой, и эти стяжные болты, которые стягивают всю вещь, придают ей исключительную жесткость, -- все это, Павел Денисович, не американское и не немецкое, а новое, наше.	53:60	0:231
блочный	ADJ	1918-1990	1	блочный-74		Общее количество зданий 829 и состоит из двухъэтажных общежитий на 40 и 60 человек, трех- и четырехъэтажных корпусов 36-квартирных домов, 2 и 4 кварт. блочных одноэтажных, 2 кв. мансардных и т. д. Техническим Советом введен ряд корректив в утверждаемые проекты, часть забракована и часть передана на переработку "Югостали".	151:158	0:323
блочный	ADJ	1918-1990	1	блочный-75		Никто не верил в оригинальную рубашку охлаждения, в блочную головку, в анкерные стяжные болты.	52:59	0:94
блочный	ADJ	1918-1990	1	блочный-76		Объем данных -- 17000 проб, блочная модель -- 1 млн. блоков, сведенная по трем раздельно смоделированным типам руд, твердотельная модель -- 12 тел, 200000 ограничивающих полигонов.	28:35	0:180
блочный	ADJ	1991-2017	2	блочный-77		Главное в этом новом подходе -- блочная планировка, четкое зонирование территории, централизация инженерных и технологических коммуникаций.	32:39	0:139
блочный	ADJ	1918-1990	1	блочный-78		Один мальчишка заснул возле шестнадцатиэтажной башни, другой прилег возле крыльца девятиэтажки, а девочка устроилась в сугробе возле мусорных баков, принадлежащих блочному дому, состоящему из одиннадцати этажей.	163:171	0:211
блочный	ADJ	1991-2017	2	блочный-79		Для таких комплексов блочная планировка подходит как нельзя лучше.	21:28	0:66
блочный	ADJ	1991-2017	2	блочный-80		Он создан для проектирования, изготовления, продажи, монтажа и наладки, гарантийного и сервисного обслуживания жаротрубных стальных трехходовых водогрейных котлов мощностью от 0,1 до 8 МВт, модульных водогрейных котлов КВМ-0,4 производительностью 0,4 МВт с чугунно-медным теплообменником, паровых котлов мощностью от 0,5 до 8 тонн пара в час, а также на их основе -- автоматизированных котельных установок блочного исполнения, работающих на природном газе и жидком топливе.	406:414	0:473
блочный	ADJ	1991-2017	2	блочный-81		Узкая, длинная улочка, застроенная с двух сторон высокими блочными домами, тянулась, извиваясь змеей.	58:66	0:101
блочный	ADJ	1918-1990	1	блочный-82		Он увидел поперечный разрез сверхмощного авиамотора, увидел блочную головку, анкерные стяжные болты, небывалую, ни на что не похожую конструкцию, отличающуюся простыми, плавными, естественно и легко округляющимися и завершающимися линиями.	60:67	0:239
блочный	ADJ	1918-1990	1	блочный-83		Блочная нефтеперекачивающая станция в Демьянском начала создаваться одновременно с сетовской, но уже готова к пуску.	0:7	0:116
блочный	ADJ	1991-2017	2	блочный-84		Они стояли, как пирамиды, эти блочные многоэтажные усыпальницы, что-то попирая в душе одним своим видом.	30:37	0:104
блочный	ADJ	1991-2017	2	блочный-85		На рис. 1 изображено блочное представление упаковки прямоугольников в полосу ширины W = 5, размеры прямоугольников приведены в табл.	21:28	0:132
блочный	ADJ	1918-1990	1	блочный-86		По-видимому, собеседования тет-а-тет действительно охладили большинство энтузиастов "блочного" строительства.	85:93	0:109
блочный	ADJ	1991-2017	2	блочный-87		В основу взята блочная конструкция "Райта", мотора в пятьсот сил.	15:22	0:65
блочный	ADJ	1918-1990	1	блочный-88		Полагаю, если они хорошо выдержат испытания, то наш блочный метод строительства предприятий легкой промышленности будет распространен по всей стране.	52:59	0:149
блочный	ADJ	1918-1990	1	блочный-89		Ювелирные курсы занимали весь третий этаж мрачноватого блочного дома на Четырнадцатой улице.	55:63	0:92
блочный	ADJ	1918-1990	1	блочный-90		Поставленная поперек пятиэтажная блочная помойка превращала бульварчик в тупик.	33:40	0:79
блочный	ADJ	1991-2017	2	блочный-91		Вам-то можно было его оконфузить..." Шалопаи из блочных домов на электрогитарах заиграли композиции Маккартни и Леннона.	48:55	0:120
блочный	ADJ	1918-1990	1	блочный-92		Потом действительно обнаружился автосервис -- одноэтажное блочное строение с длинной вывеской вдоль фасада "Все четыре колеса".	58:65	0:127
блочный	ADJ	1991-2017	2	блочный-93		Это напоминает блочное строительство.	15:22	0:37
блочный	ADJ	1991-2017	2	блочный-94		Поэтому я отшутилась: живу в московском "Беверли Хиллз" (серо-голубые блочные дома), за фильм "Чокнутые" получила аж тридцать тысяч рублей (копейки по тем временам), имею две машины (одну даже на запчасти не покупали).	70:77	0:218
блочный	ADJ	1991-2017	2	блочный-95		Как в том, так и в другом случае формирование неоднородных дислокационных структур является результатом процесса самоорганизации дислокаций: при образовании ячеистых структур -- самоорганизации статистически случайных дислокаций, при формировании блочных структур -- самоорганизации геометрически необходимых дислокаций, возникающих вследствие неоднородного характера пластической деформации на микронном уровне.	247:254	0:412
блочный	ADJ	1991-2017	2	блочный-96		Размеры прямоугольников Таблица 1 Рис. 1. Блочное представление RP (пример 1) Рис. 2.	42:49	0:85
блочный	ADJ	1991-2017	2	блочный-97		Пришел после окончания Томского политехнического института техником блочного щита управления.	68:76	0:93
блочный	ADJ	1991-2017	2	блочный-98		С годами Катерина Ивановна изучила этот двор (ни разу в нем не побывав) до малейшей трещины на асфальте, изучила противоположную стену пристроя, где ее раздражала пожарная лестница, не совпадающая счетом перекладин с делениями блочных этажей.	227:234	0:242
блочный	ADJ	1991-2017	2	блочный-99		Потолок рухнул, но кое-где еще остались блочные балки.	40:47	0:54
блочный	ADJ	1991-2017	2	блочный-100		Сказка о переменной облачности Потихоньку подросло поколение, которому незнакома ностальгия по мандаринам из новогоднего заказа, гитарным переборам Барбары Брыльски и брызгам шампанского на потолках одинаковых блочных домов от Москвы до самых окраин, но современной версии "Иронии судьбы" наше кино до сих пор не предоставило.	210:217	0:326
блочный	ADJ	1991-2017	2	блочный-101		Часть из перечня тренажеров была использована при подготовке и проведении конкурса профмастерства Центрэнерго-2001 для блочных ТЭС.	119:126	0:131
блочный	ADJ	1918-1990	1	блочный-102		Современный блочный город в степи.	12:19	0:34
блочный	ADJ	1918-1990	1	блочный-103		Освоены также новые блочные лыжи, которые по своему качеству и прочности лучше, чем шпоновые прошлых лет.	20:27	0:105
блочный	ADJ	1991-2017	2	блочный-104		Там, где они стояли, в 60-е годы построили длинное блочное здание с магазином для новобрачных на первом этаже.	51:58	0:110
блочный	ADJ	1991-2017	2	блочный-105		Несколько лет назад мы купили новую квартиру и перебрались из своей блочной пятиэтажки в красивую башню.	68:75	0:104
блочный	ADJ	1991-2017	2	блочный-106		Там, где постройки прошлых лет были разрушены, теперь торчали грубо сработанные протезы блочных восьмиэтажек.	88:95	0:109
блочный	ADJ	1991-2017	2	блочный-107		Вести учет выдачи ключей от машинных и блочных помещений обслуживающему персоналу.	39:46	0:82
блочный	ADJ	1918-1990	1	блочный-108		Те же блочные дома, как в Кузьминках, те же МАЗы, "Колхиды", "Татры", УАЗы гудят на дорогах, а ветер гоняет индустриальную пыль и обрывки газет.	6:13	0:144
блочный	ADJ	1918-1990	1	блочный-109		Ведь Демьянское -- это пока последнее слово в блочном строительстве.	46:53	0:68
блочный	ADJ	1918-1990	1	блочный-110		То было блочное строительство.	8:15	0:30
блочный	ADJ	1918-1990	1	блочный-111		Набор таких схем дает возможность реализовать блочный принцип построения ЭВМ и ее последующего наращивания.	46:53	0:107
блочный	ADJ	1918-1990	1	блочный-112		То, что ранее было громоздким, стационарным и монолитным, превращается в легко управляемое, портативное, блочное, свободно конфигурируемое в пространстве.	105:112	0:154
блочный	ADJ	1918-1990	1	блочный-113		Именно из стереотипов по блочному методу нередко сооружается строение детектива.	25:33	0:80
блочный	ADJ	1918-1990	1	блочный-114		Уже сейчас за счет блочного строительства трестом экономится около 50 млн. рублей в год.	19:27	0:88
блочный	ADJ	1918-1990	1	блочный-115		Он застроен блочными пятиэтажными домами.	12:20	0:41
блочный	ADJ	1918-1990	1	блочный-116		Этот опыт и подсказал ему решение: перенести метод блочной постройки судов на наше производство.	51:58	0:96
блочный	ADJ	1991-2017	2	блочный-117		В Москве только начиналась эра типового блочного строительства.	40:48	0:63
блочный	ADJ	1918-1990	1	блочный-118		Я подходила к блочному забору интерната, когда увидела, что навстречу мне из ворот вырулила чья-то спина и, качая вздернутыми ушами шапки, направилась в мою сторону.	14:22	0:165
блочный	ADJ	1918-1990	1	блочный-119		Такая конструктивная особенность сооружения позволила применить новую прогрессивную технологию строительства -- блочный метод.	112:119	0:126
