lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
модель	NOUN	1918-1990	1	модель-16		В то же время теоретическое исследование дидактической эффективности различных способов обучения в АОС и их оптимизация требуют разработки соответствующей модели, адекватной адаптивному характеру управления обучением.	155:161	0:217
модель	NOUN	1991-2017	2	модель-17		Экспериментальные установки для получения управляемой термоядерной реакции предстали и как первые модели космических плазменных феноменов.	98:104	0:138
модель	NOUN	1991-2017	2	модель-18		В ходу раритетные ботинки из second hand или дизайнерские модели из специально состаренной кожи.	58:64	0:96
модель	NOUN	1991-2017	2	модель-19		Оказалось, что большинство процессов лавинообразного роста (биологические процессы, некоторые процессы в экономике, увеличение потока информации, в том числе и возрастание численности населения Земли) происходят не по экспоненциальному закону, а гораздо быстрее, когда параметры системы хотя бы часть времени неограниченно возрастают за конечное время, а это и есть знакомые нам режимы с обострением в различных физических и математических моделях.	440:447	0:448
модель	NOUN	1918-1990	1	модель-20		В этом Доме моделей, тогда очень знаменитом и едва ли не единственном в Москве (если не считать ателье ГУМа), у меня была приятельница, художница Тося.	12:19	0:151
модель	NOUN	1991-2017	2	модель-21		Модель завода (блокированная с действительностью; автоблокировка).	0:6	0:66
модель	NOUN	1918-1990	1	модель-22		Возможные траектории химического превращения в двумерном пространстве составов Таким образом, уже простейший вариант использования модели ЛП приводит к важным в химическом отношении результатам.	131:137	0:194
модель	NOUN	1991-2017	2	модель-23		И все шло Мартыну въ прокъ, -- и хрустящее англйское печенье, и приключеня Артуровыхъ рыцарей, -- та сладкая минута, когда юноша, племянникъ, быть можетъ, сэра Тристрама, въ первый разъ надваетъ по частямъ блестящя выпуклыя латы и детъ на свой первый поединокъ; и каке-то далеке, круглые острова, на которые смотритъ съ берега двушка въ разввающихся одеждахъ, держащая на кисти сокола въ клобучк; и Синдбадъ, въ красномъ платк, съ золотымъ кольцомъ въ ух; и морской змй, зелеными шинами торчащй изъ воды до самаго горизонта; и ребенокъ, нашедшй мсто, гд конецъ радуги уткнулся въ землю; -- и, какъ отголосокъ всего этого, какъ чмъ то родственный образъ, -- чудесная модель длиннаго фанерно-коричневаго вагона въ окн общества спальныхъ вагоновъ и великихъ международныхъ экспрессовъ, -- на Невскомъ проспект, въ тусклый морозный день съ легкой заметью, когда приходится носить черные вязаные рейтузы поверхъ чулокъ и штанишекъ.	666:672	0:926
модель	NOUN	1918-1990	1	модель-24		Говорят, многие из его рисунков созданы в страдное полуночье, при этом вызваны к жизни не живой моделью, а памятью.	96:103	0:115
модель	NOUN	1918-1990	1	модель-25		Возвращаясь къ тканямъ, отмтимъ нсколько появившихся моделей весенихъ костюмовъ изъ бархата, одинъ изъ которыхъ воспроизводимъ въ этомъ номер.	53:60	0:142
модель	NOUN	1918-1990	1	модель-26		Дальнейшая обработка полученной модели связана с синтезом оценок предпочтительности альтернатив на основе применения классических схем МАИ и МАС [1-3].	32:38	0:151
модель	NOUN	1991-2017	2	модель-27		Это проблема особенностей функционирования знаний, понятий, мысленных моделей, с одной стороны, в системе отношений общества, в общественном сознании, а с другой -- в деятельности индивида, реализующей его общественные связи, в его сознании.	70:77	0:241
модель	NOUN	1991-2017	2	модель-28		Для вычисления значения Р использовалась модель, соответствующая принятой схеме формирования выборки УЭ НОБУС: [ ] где kh -- число населенных пунктов, отобранных в h-м регионе на первой ступени формирования выборки УЭ; Lh -- общее количество населения в й-м регионе; lh -- количество населения в 1-м населенном пункте, отобранном в h-м регионе; Gh -- общее число зарегистрированных избирателей в;-м населенном пункте; а -- число зарегистрированных избирателей в/'-м избирательном участке /-го населенного пункта; т. -- число посещенных домохозяйств bj-m избирательном участке;- го населенного пункта; М, -- число домохозяйств в списке по n-му избирательному участку i-го населенного пункта.	41:47	0:690
модель	NOUN	1991-2017	2	модель-29		-- Как же не платить Зачем же вы работаете -- Нам сказали, что каждому купят новые "Жигули" пятой модели.	98:104	0:105
модель	NOUN	1991-2017	2	модель-30		Для создания стандартов на продукцию необходимо разработать классификационные структуры геологической информации различной степени агрегирования, начиная от фактографических данных о свойствах и строении земной коры до моделей геолого-экономических оценок освоения и использования запасов минерально-сырьевых ресурсов конкретных объектов полезных ископаемых.	219:226	0:358
модель	NOUN	1991-2017	2	модель-31		Полученные результаты о ходе исторического времени, о коллективном взаимодействии и месте сознания в развитии, конкретные числа и оценки, полученные в ходе расчетов, вселяют уверенность в правильности предложенных представлений и соответствии модели действительности.	243:249	0:267
модель	NOUN	1918-1990	1	модель-32		Из 130 проданных за год Legacy на долю обновленной модели пришлось 67, из 303 Outback -- 97.	51:57	0:92
модель	NOUN	1991-2017	2	модель-33		Тутъ же стоялъ Гаршинъ, позировавшiй для сына Iоанна Грознаго, и Мясодовъ, служившiй моделью для самого Грознаго.	85:92	0:113
модель	NOUN	1918-1990	1	модель-34		Из всех просмотренных мною биноклей компакт-класса ("Бушель" ("Bushnell"), "Доктер" ("Docter"), "японская" серия) модель 10x25 наиболее предпочтительна ввиду оптимальных размеров как в рабочем, так и в транспортном положении; усредненного поля зрения (96 м на 1000 м); нескользящего покрытия, малого веса и защищающего от ультрафиолета небликующего покрытия линз.	114:120	0:363
модель	NOUN	1991-2017	2	модель-35		В записке, лежащей около сооружения, напоминающего модель насекомого в полете, объяснялась "тема" этого сооружения.	51:57	0:115
модель	NOUN	1918-1990	1	модель-36		Известно, что невиданный рост населения, усложнение экономики, усиление взаимозависимости хозяйственных единиц сделали старые модели социальной организации беспомощными.	126:132	0:169
модель	NOUN	1918-1990	1	модель-37		Пока что заготовлены модели для отливок, добываем другие материалы и пр.	21:27	0:72
модель	NOUN	1918-1990	1	модель-38		Известный историк Леонид Сергеевич Васильев считает социально-экономическую модель Греции мутацией, она же одна была такая долгое время.	76:82	0:136
модель	NOUN	1991-2017	2	модель-39		Собственно, это только модели ваших же будущих романов".	23:29	0:56
модель	NOUN	1918-1990	1	модель-40		Иными словами, это были уже серьезные заявки на настоящие модели, которые приносят людям много радости и эстетического наслаждения.	58:64	0:131
модель	NOUN	1918-1990	1	модель-41		Он взял первую отфрезерованную серебристую модель, на миг вспомнил птицу, что кружилась над ледоходом и летела -- не долетела до его руки.	43:49	0:138
модель	NOUN	1991-2017	2	модель-42		К трансформационным преобразованиям шведского общества следует отнести переход к модели "индивидуализации социальной ответственности".	81:87	0:134
модель	NOUN	1991-2017	2	модель-43		Зворыкина, текстильные предприятия Костромы и области СГУТиД с. матем., физика, рус.яз. и литература 1,5-2 11 15 75 мех.фабрика "РотФронт", обув. фабрики "Виктория", "Скороход" Дизайн костюма МГУДиТ н.в., б., с., м. рис., живопись, композиция, рус.яз., литература и культура (тестирование) 10,2 38 из 40 20 100 Всероссийский дом моделей, Дом моделей "Кузнецкий мост", "Панинтер", "Горизонт" и др.	329:336	0:396
модель	NOUN	1918-1990	1	модель-44		Китайские экономисты рассмотрели несколько моделей соединения планового и рыночного регулирования.	43:50	0:98
модель	NOUN	1991-2017	2	модель-45		После просушки (примерно через сутки) зачищаю модель мелкой шкуркой и крашу в два слоя масляной краской в нужный цвет, а после высыхания краски покрываю лаком (например, акрилфисташковым для живописи).	46:52	0:201
модель	NOUN	1918-1990	1	модель-46		Классическим представителем корпоративной модели социального государства является Япония.	42:48	0:89
модель	NOUN	1991-2017	2	модель-47		Глава 9. Математика до греков 9.1. Ошибка природы Мы уже приводили процесс счета в качестве примера использования модели действительности, которая не содержится в мозгу, а создается на уровне языка.	114:120	0:198
модель	NOUN	1918-1990	1	модель-48		Кроме научных изысканий в тех брошюрах содержались и призывы к заинтересованным читателям: "Приходите посмотреть мои модели в любую среду в 6 часов вечера".	117:123	0:156
модель	NOUN	1991-2017	2	модель-49		Путем демонстрирования ряда остроумных моделей, поясняющих основы теории Эйнштейна, зритель постепенно вводится в понимание оригинальных и, на первый взгляд, парадоксальных воззрений автора теории.	39:46	0:197
модель	NOUN	1918-1990	1	модель-50		Меня не слишком волнуют часы, поэтому я могу приобрести дешевую модель, а то и вовсе обойтись без часов.	64:70	0:104
модель	NOUN	1991-2017	2	модель-51		Однако представители ленинградской группы "Комитета по мотоциклостроению" по-прежнему предлагали начинать с выпуска иностранной модели.	128:134	0:135
модель	NOUN	1991-2017	2	модель-52		Мы ходили в их лаборатории, смотрели на испытания моделей самолетов.	50:57	0:68
модель	NOUN	1991-2017	2	модель-53		Исключительно продуктивным в принципе и работающим в том числе применительно к модели культового кино представляется подход Олега Аронсона, противопоставившего "эпоху советского кино" и "время советского фильма", кинематографическую историю "величия", с ее пафосом большой истории и осознающего свои задачи кинематографического движения, "множеству фильмов, или вовсе лишенных претензии на величие, или в силу каких-то причин не способных предъявить этот порыв".	79:85	0:462
модель	NOUN	1991-2017	2	модель-54		На 7--8-м месте зашифровано обозначение модели: 1J -- Volkswagen Golf, Volkswagen Bora; 1E -- Volkswagen Golf Cabriolet; 3B -- Volkswagen Passat; 3D -- Volkswagen Phaeton; 9N, 6N -- Volkswagen Polo; 6E -- Volkswagen Lupo с расходом 3л/100км; 6X -- Volkswagen Lupo; 7M -- Volkswagen Sharan; 1Y -- Volkswagen New Beetle Cabrio; 9C -- Vokkswagen New Beetle; 1C -- Volkswagen New Beetle для американского рынка; 70 -- Volkswagen Transporter, Caravelle, Multivan, Campingwagen, California; 9K -- Volkswagen Caddy.	40:46	0:508
модель	NOUN	1991-2017	2	модель-55		Максимальные относительные погрешности formula оценки влажности W при наличии шумов в области рабочих значений параметров радиационной модели не превышали 15 и 22% соответственно.	135:141	0:179
модель	NOUN	1918-1990	1	модель-56		На самом деле, сейчас приходится удивляться не трудностям, а успехам так называемой "стандартной модели".	97:103	0:105
модель	NOUN	1918-1990	1	модель-57		После этого доклада все прочие модели выглядят бледно.	31:37	0:54
модель	NOUN	1991-2017	2	модель-58		На стеллажах мы насчитали 42 модели паровых утюгов.	29:35	0:51
модель	NOUN	1991-2017	2	модель-59		Рост человечества, описываемый математической моделью на всем пути его развития, показан в двойном логарифмическом масштабе на рис. 3.5.	46:53	0:136
модель	NOUN	1918-1990	1	модель-60		Недели за две до этого Форд объявил: "250 тысяч автомобилей новой модели отзывается на завод".	66:72	0:94
модель	NOUN	1918-1990	1	модель-61		На красивом постаменте укреплена белая спираль, на которой стоят модели автомобилей.	65:71	0:84
модель	NOUN	1991-2017	2	модель-62		Николай Овчинников представил модель греческого Парфенона, где вместо колонн светящиеся стволы берез.	30:36	0:101
модель	NOUN	1991-2017	2	модель-63		Затем модель программно рассекается на тонкие слои, чтобы получить информацию о контуре каждого слоя, который воспроизводится уже при изготовлении детали.	6:12	0:154
модель	NOUN	1918-1990	1	модель-64		Но перед мысленным взором недавнего кембриджца все детальней вырисовывалась замечательно абсурдная и потому притягательная картина: сочетание классической невозможности резерфордовской модели и ее реальной плодотворности!	185:191	0:221
модель	NOUN	1918-1990	1	модель-65		Герой эпохи -- это инженер и физик, который вычисляет, который проектирует, который "строит модели".	92:98	0:100
модель	NOUN	1918-1990	1	модель-66		Но у многих людей вызывает затруднение формулировка идеальной модели именно для их специальности.	62:68	0:97
модель	NOUN	1991-2017	2	модель-67		В конце зала стоит модель большого штифельного стана Никопольского Южно-трубного завода.	19:25	0:88
модель	NOUN	1918-1990	1	модель-68		Новейшая модель светового реле Каролуса состоит из плоского металлического сосуда, в котором имеются два противостоящих стеклянных окна.	9:15	0:136
модель	NOUN	1918-1990	1	модель-69		Обыкновенно полеты моделей бывали гораздо более короткими.	19:26	0:58
модель	NOUN	1918-1990	1	модель-70		Область религии и вечности, в философии и искусстве, сперва не допускает с ним никаких встреч, а затем пользуется реальностью как моделью, с которой пишет причудливый портрет.	130:137	0:175
модель	NOUN	1918-1990	1	модель-71		Новая модель зеркальной камеры "Ментор" Заграничные новинки Фабрика Гольц и Брейтман в Дрездене (Германия) выпустила новую модель своих зеркальных камер, приспособленную для новейшей светосильной оптики и длиннофокусных об'ективов -- "Маленький Ментор 1926"("Klein Mentor 1926".	6:12	0:278
модель	NOUN	1991-2017	2	модель-72		Она была моделью прекрасной охотницы Дианы для Бенвенуто Челлини и Жана Гужона.	9:16	0:79
модель	NOUN	1991-2017	2	модель-73		И как в этой атмосфере должна была прозвучать идея объединения вокруг совместного исследования все того же атома стран, еще недавно смертельно враждующих, Франции и ФРГ -- ведь именно они вошли в пока еще небольшое ядро государств-членов ЦЕРНа Жена физика Коварского уверяет, что он редко о политике говорил, и вообще мало ею интересовался, но именно физики, в их числе Коварский, создавая ЦЕРН, как раз и внедряли модель общего европейского дома, которую нынче приветствуют прогрессивные государственные умы.	415:421	0:509
модель	NOUN	1918-1990	1	модель-74		Они совершенно одинаковы и разнятся один от другого не больше, чем стандартная модель форда от форда, который снабжен пепельницей и потому стоит на полдоллара дороже.	79:85	0:166
модель	NOUN	1918-1990	1	модель-75		Прошло еще два года, и в Энергетическом институте имени Г. М. Кржижановского заработала вторая модель длиной 12 м. И снова конструкция модели стала "сюрпризом" для специалистов -- она была решена как прототип реального сверхпроводящего кабеля.	95:101	0:243
модель	NOUN	1918-1990	1	модель-76		Организаторы этого неформального объединения поведут работу по военно-патриотическому воспитанию молодежи, развертывая на местах выставки, смотры-конкурсы моделей, выступая с лекциями и сообщениями, подготавливая публикации к печати.	155:162	0:233
модель	NOUN	1918-1990	1	модель-77		В этом секрет его народности: и академик и герой, и мореплаватель и плотник ощутят в нем модели мира и испытают волнение предвосхищения и узнавания и азарт справедливости.	89:95	0:171
модель	NOUN	1918-1990	1	модель-78		Основные продажи дилеров Mazda приходятся на новую модель Mazda6.	51:57	0:65
модель	NOUN	1991-2017	2	модель-79		и вдруг -- пожалуйста! -- является совсем другая модель.	49:55	0:56
модель	NOUN	1991-2017	2	модель-80		Перед покупкой желательно посетить Интернет-сайт производителя понравившегося вам телефона, чтобы узнать, поставляется ли официально в Россию выбранная вами модель.	157:163	0:164
модель	NOUN	1991-2017	2	модель-81		В настоящей работе для решения задачи прогнозирования численности населения в качестве модели принят нечеткий временной ряд и дана следующая постановка задачи.	87:93	0:159
модель	NOUN	1991-2017	2	модель-82		Пестель на базе поведения компьютерных моделей еще тридцать лет назад пришли к выводу, что стихийное развитие мировой экономики в современных условиях не только нерационально, но и прямо опасно [Mesarovic, Pestel, 1974].	39:46	0:220
модель	NOUN	1991-2017	2	модель-83		Кроме него А6 может оснащаться 3,2-литровым 255-сильным мотором с непосредственным впрыском топлива FSI и 8-цилиндровым двигателем, используемым в моделях S4 и А8, объемом 4,2 литра и мощностью 335 л. с.	147:154	0:203
модель	NOUN	1918-1990	1	модель-84		По-моему, с одного компа там можно только одну модель создать.	47:53	0:62
модель	NOUN	1991-2017	2	модель-85		Опиаты повышают устойчивость подопытных животных и к стрессу изоляции и обездвиживания -- одной из самых излюбленных моделей эмоционального стресса: так на животных воспроизводится состояние, которое нередко переживает человек, когда его обуревают отрицательные эмоции, а мышечной разрядки дать им нельзя.	117:124	0:305
модель	NOUN	1991-2017	2	модель-86		Поэтому предложенная модель роста представляет некоторые принципиальные основания для оптимистического взгляда на технологическое будущее человечества, если оно справится с социально-экономическими вызовами, обусловленными самим развитием и переходом к новой парадигме развития при нулевом росте.	21:27	0:296
модель	NOUN	1991-2017	2	модель-87		Модель истории, предложенная М.С. Грушевским, не менее "традиционна", чем та, заменить которую была призвана.	0:6	0:109
модель	NOUN	1991-2017	2	модель-88		Предварительный анализ показывает, что в них согласованно отображаются все основные элементы континентальной коры, которые соответствуют: * разделу Форша, сопоставляемому с подошвой консолидированной (верхней) коры на глубине 5,5-8,5 км при среднем разбросе оценок между моделями +1,5 км; * среднекоровому волноводу, кровля и подошва которого фиксируется на глубинах от 9-10 км до 14-17 км, также с разбросом +1,5 км; * стабильному скоростному разрезу нижней коры в интервале глубин 20-39 км, где наблюдается практически постоянное среднее значение интервальной скорости порядка 6 км/с с максимальным разбросом между моделями +0,2 км/с; * глубине прикровельной части раздела Мохо в интервале значений 37,0-39,5 км. Выполненные исследования позволяют сделать вывод об эффективности разработанного программно-технологического обеспечения интерпретации данных сейсморазведки МОГТ как на сети опорных профилей, так и на отдельных геотраверсах.	271:279	0:939
модель	NOUN	1991-2017	2	модель-89		Смешаннослойные образования состоят из пакетов гидрослюды и смектита, причем лабильные пакеты содержатся в количестве менее 30%, т.е. эти образования будут вести себя аналогично гидрослюде, поэтому эти два минерала можно объединить в обобщенный компонент "гидрослюда" Общая модель минеральной составляющей терригенных девонских отложений в этом случае будет описана следующими компонентами: скелет (кварцевый песчаник), гидрослюда, каолинит, поровое пространство.	274:280	0:463
модель	NOUN	1991-2017	2	модель-90		Преподаватель -- ответственный за процесс контроля знаний студентов сотрудник учебного заведения или фирмы повышения квалификации, а также автор курса, желающий подкорректировать предметное наполнение по результатам тестирования; -- средство тестируемого -- обеспечивает отображение вопросов на экране, ввод ответов на них, выбор дальнейшего пути тестирования и построение модели текущих знаний.	373:379	0:395
модель	NOUN	1991-2017	2	модель-91		Для прогноза входных характеристик можно аналогичным образом использовать авторегрессионную модель, поскольку мы не рассматриваем факторы, влияющие на входные показатели, чтобы не погрузиться в излишнюю детализацию модели.	92:98	0:222
модель	NOUN	1918-1990	1	модель-92		Сегодня фирмы освоили выпуск новых моделей искробезопасных блоков питания, предназначенных для применения в качестве внешнего источника питания постоянного напряжения 12 В и 15 В, различных устройств и цепей, потребляющих ток до 330 мА, 1 А и 0.8 А. Кроме того, выпускается в искробезопасном исполнении распределительные короба для стыковки и разветвления кабелей и проводов в линиях связи, электронные светящиеся табло для сообщений о неисправностях на линиях связи, о включении блокирующих устройств на транспортерах и др.	35:42	0:524
модель	NOUN	1991-2017	2	модель-93		В разработке модели участвовал один из ведущих дизайнеров Венгрии, Ласло Финта.	13:19	0:79
модель	NOUN	1918-1990	1	модель-94		Среди них атомная проблема стала главной, а он был многоопытным экспериментатором: двадцать три года назад, вместе с нынешним изгоем Отто Штерном, он снискал себе славу замечательными опытами, подтверждавшими квантовую модель Бора.	219:225	0:231
модель	NOUN	1918-1990	1	модель-95		Здесь ее вежливо, но весьма внушительно попросили поменьше рассказывать о своих израильских впечатлениях, а выводы об израильской модели модернизированного "еврейского вопроса" сочли попросту антисемитскими.	130:136	0:207
модель	NOUN	1991-2017	2	модель-96		Стеф была певицей и моделью, выпускала собственные духи и... водила гоночный автомобиль.	20:27	0:88
модель	NOUN	1991-2017	2	модель-97		Он позволил получить достаточно простую математическую модель, пригодную для описания переходных (нестационарных) волновых полей, соответствующим импульсам, возбужденным источниками, помещенными в первоначально невозмущенную среду.	55:61	0:231
модель	NOUN	1918-1990	1	модель-98		Структурная модель клинической ИС.	12:18	0:34
модель	NOUN	1991-2017	2	модель-99		Из схем марксова анализа сознания вытекают элементы целого ряда теорий: 1) теоретической модели социальной обусловленности сознания; 2) теории фетишизма и символики социального в сознании; 3) теории идеологии (заметим, что развитая Марксом социально-философская критика идеологии и превратилась впоследствии в то, что называется теперь социологией знания как академической дисциплиной); 4) теории науки и свободного духовного производства как особых форм деятельности сознания; 5) теории сознания как орудия личностного развития человека и его ответственности в сфере культуры и исторического действия.	89:95	0:602
модель	NOUN	1918-1990	1	модель-100		Существует несколько моделей их.	21:28	0:32
модель	NOUN	1918-1990	1	модель-101		Для модели: а) Стартовая ракета с тягой 75 kg и продолжительностью горения 3 сек. в) Стартовая ракета с тягой 175 kg и продолжительностью горения 3 сек. с) Ракета с длительным действием с тягой 3 kg и продолжительностью горения 30 -- 40 сек.	4:10	0:241
модель	NOUN	1918-1990	1	модель-102		Существует такая вещь, как определяющая модель.	40:46	0:47
модель	NOUN	1918-1990	1	модель-103		Другим результатом его опытов было обнаружение разных значений силы сопротивления среды при производстве измерений разными путями: когда тела протаскивались в спокойной воде и когда неподвижные модели испытывались в канале с проточной водой (явления такого рода считались теоретически обратимыми, так как в обоих происходит лишь относительное перемещение жидкости и тела).	194:200	0:372
модель	NOUN	1918-1990	1	модель-104		Текст Александр Новиков, Дмитрий Гронский, фото Дмитрий Новокрещенов Автомобиль предоставлен Юрмальским автомузеем, (371) 926-3329, модели -- агентством Klass-Studio, (371) 731-1027.	132:138	0:182
модель	NOUN	1991-2017	2	модель-105		Приходят девицы с завороченными чулками, стенографистки и модели.	58:64	0:65
модель	NOUN	1918-1990	1	модель-106		Указывая на сталинские качества Хрущёва, обязательно надо подчеркнуть, что эти качества смогли возникнуть не вопреки, а именно благодаря тому хрущёвскому социализму, которым он заменил сталинскую модель.	196:202	0:203
модель	NOUN	1991-2017	2	модель-107		Речь Юрия Карловича Олеши была одной из самых ранних и одной из самых блестящих моделей предательства образца 1934--1953 годов.	80:87	0:127
модель	NOUN	1918-1990	1	модель-108		Учитывая "формальный" модус речи, то есть рассматривая концептуальную конструкцию науки, можно говорить о структурном сходстве теоретических моделей, которые мы применяем в различных областях.	141:148	0:192
модель	NOUN	1918-1990	1	модель-109		На рисунке сопоставлены модели молекул ряда нормальных углеводородов -- пентана, гептана и нонана, и ароматических углеводородов -- нафталина, антрацена, нафтацена.	24:30	0:164
модель	NOUN	1918-1990	1	модель-110		ЭМА -- крупномасштабная модель будущего 50-метрового (в диаметре) газонаполненного подъемного крана, который сможет поднимать 15-тонные конструкции, с величайшей нежностью возносить их на разумную высоту и устанавливать в нужном месте с точностью плюс-минус миллиметр.	24:30	0:268
модель	NOUN	1918-1990	1	модель-111		За первой моделью, спроектированной под руководством Е. Львова, впоследствии профессора и доктора технических наук, последовала вторая.	10:17	0:135
модель	NOUN	1918-1990	1	модель-112		Эволюция матрицы распределения ответственности На первом этапе при подготовке документации СМК к сертификации было создано два документа, почти не соприкасающиеся друг с другом: -- матрица распределения ответственности (МРО), построенная в виде таблицы с перечнем требований разделов стандарта ИСО 9001/2000 в строках и перечнем топ-менеджеров в столбцах; -- модель основного процесса в ARIS с указанием потоков документации и участвующих подразделений.	359:365	0:453
модель	NOUN	1991-2017	2	модель-113		Эти фотографiи могли бы быть использованы для иллюстрацiи моей основной мысли: въ лагер (т. е. на совтской каторг) по существу нтъ ничего особеннаго, это только боле законченная модель сов. рая вообще.	178:184	0:201
модель	NOUN	1918-1990	1	модель-114		Эти соотношения называются математической моделью участника.	42:49	0:60
модель	NOUN	1918-1990	1	модель-115		При всем разнообразии древних моделей космоса, в них можно найти много общего, подметить какую-то одну первоначальную идею, видоизменявшуюся со временем.	30:37	0:153
модель	NOUN	1918-1990	1	модель-116		Это была, как Пашка говорил, первая модель, а для колхоза он собирался построить большую.	36:42	0:89
модель	NOUN	1918-1990	1	модель-117		Но рыжекудрая девушка оставалась неподвижной, точно статуя розового мрамора, с тончайшим совершенством воспроизведшая живую модель.	124:130	0:131
модель	NOUN	1991-2017	2	модель-118		Это было моей мечтой -- создать модель разума реального человека.	32:38	0:65
модель	NOUN	1991-2017	2	модель-119		У каждого производителя в этом классе есть модели для начинающих спортсменов, тренировочные, полупрофессиональные и профессиональные.	43:49	0:133
