lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
голубой	ADJ	1918-1990	1	голубой-31		Потом она взяла бокал с жидким воздухом, который я перед тем держал в руке, в задумчивости посмотрела на голубую жидкость и вдруг бросила бокал на пол.	105:112	0:151
голубой	ADJ	1991-2017	2	голубой-32		Вот сейчас выйду на улицу и укокошу, -- пригрозил я и действительно вышел на улицу, чтобы посмотреть, тут ли староста со своим помощником и внуком в голубой курточке.	149:156	0:166
голубой	ADJ	1991-2017	2	голубой-33		Голубая молния в очередной раз оторвалась от стремени и, не вернувшись обратно, медленно пошла наверх и вперед.	0:7	0:111
голубой	ADJ	1918-1990	1	голубой-34		Даже на кресте голубая эмаль.	15:22	0:29
голубой	ADJ	1918-1990	1	голубой-35		Рядом с ним, глядя на него насмешливыми голубыми глазами, сидел его заклятый враг Самушкин.	40:48	0:91
голубой	ADJ	1918-1990	1	голубой-36		Дамга на голубом фоне была изображена и на одном из двух стоящих в углу кабинета флагов.	9:16	0:88
голубой	ADJ	1991-2017	2	голубой-37		У нее был розовый нос и трогательные голубые глаза; одно ухо было поднято вверх.	37:44	0:80
голубой	ADJ	1991-2017	2	голубой-38		Если предмет растянут на все классы, откроется небывалый рынок, "голубой океан" возможностей.	65:72	0:93
голубой	ADJ	1991-2017	2	голубой-39		Оплывшие, обрюзгшие, бледные тела мужчин украшали только набедренные повязки или полотенца, да еще имитации голубых кругов на шеях и руках.	108:115	0:139
голубой	ADJ	1918-1990	1	голубой-40		Есть редкие виды земноводных и пресмыкающихся, насекомые, бабочки, в том числе ленточница камилла, махаон, адмирал, подморенниковый бражник, тополевый ленточник или даже занесенная в Красную книгу бывшего СССР голубая ленточница.	210:217	0:229
голубой	ADJ	1991-2017	2	голубой-41		Погадив возле каменной плиты, где схоронен знаменитый призовой конь, он отправляется по аллее редких голубых сосен к барскому дому с наклейкой от комитета бедноты.	101:108	0:163
голубой	ADJ	1991-2017	2	голубой-42		Жалел выбросить На рабочем столе, тоже заваленном -- книгами, бумагами, ручками, -- с краю приютился лэптоп, на нем, закрытом, лежала книжечка -- совсем маленькая, в голубой обложке с замятым уголком.	166:173	0:200
голубой	ADJ	1991-2017	2	голубой-43		-- От напряжения путаются узоры обоев, сливаются в один узор, маленькие голубые цветы собираются в огромный букет -- слишком жжет, -- черно-синий букет покачивается на обоях, недвижимая точка.	72:79	0:192
голубой	ADJ	1918-1990	1	голубой-44		Звенели доспехи, ржали кони, покачивались на весеннем ветру расшитые золотом знамена и резво трепыхались на шлемах голубые еловицы.	115:122	0:131
голубой	ADJ	1918-1990	1	голубой-45		А самое удивительное и незнакомое -- это голубое пятнышко у жабер, лазурное, как апрельское небо.	41:48	0:97
голубой	ADJ	1991-2017	2	голубой-46		И голубая седина.	2:9	0:17
голубой	ADJ	1991-2017	2	голубой-47		Отдельно стоит сказать о традиционной цветовой гамме -- о сочетании белого и голубого цветов.	77:85	0:93
голубой	ADJ	1918-1990	1	голубой-48		И вот теперь, когда пора завтракать и идти по узкой каменистой дорожке в безлюдную, плещущую небесно-голубой водой лагуну, она спала, крепко и безмятежно.	-1:13	0:154
голубой	ADJ	1991-2017	2	голубой-49		По столу были разбросаны голубые листки бумаги, негромко гудела полуавтоматическая приставка к электронному вычислителю.	25:32	0:120
голубой	ADJ	1991-2017	2	голубой-50		И дети на праздниках читали: "Пришла в гости к нам Весна -- голубые глазки, // Всю природу обняла материнской лаской" -- стихи Домны Ефимовны Сидоровой.	60:67	0:152
голубой	ADJ	1991-2017	2	голубой-51		Связанный в верхней части бамбук образует пирамидку, которая оплетается зеленым вьюнком, желто-красной настурцией или небесно-голубой ипомеей -- одной из прелестнейших садовых травянистых лиан.	-1:13	0:193
голубой	ADJ	1991-2017	2	голубой-52		И мне!пожалуйста!!!У меня от природы каштановые волосы,голубые глаза.	-1:12	0:69
голубой	ADJ	1991-2017	2	голубой-53		И вот Галя, та самая затрапезного вида худая старуха в очках, которая презрительно не ответила на мое "здрасьте", а я принял ее то ли за няньку, то ли за домработницу, она, хоть не по рождению, оказалась истинная белая кость и голубая кровь.	227:234	0:241
голубой	ADJ	1918-1990	1	голубой-54		И ничего не взрывается, и лампочка еще еле горит, видно желтую гирлянду спирали, и Саша продолжает тщательно вытирать пальцы, палец за пальцем вытирает со всех сторон стареньким вафельным полотенцем ("Хорошо, что не голубой льняной салфеткой", -- мелькнуло в Наткиной голове).	216:223	0:276
голубой	ADJ	1991-2017	2	голубой-55		Нет, голубое кресло с подвязанной ножкой.	5:12	0:41
голубой	ADJ	1918-1990	1	голубой-56		И он вкратце передал все, что ему было известно о розовых и голубых кругах и о том, что творилось вокруг этого.	60:67	0:111
голубой	ADJ	1991-2017	2	голубой-57		И вдруг -- где-то далеко-далеко -- разглядел голубую мамину кофточку, а рядом с мамой -- человечка в белой панамке.	45:52	0:115
голубой	ADJ	1991-2017	2	голубой-58		Илья подошел к ней, встал рядом, долго смотрел в окно, на голубое предвечернее небо сентября с единственным белым облаком над разноцветнолистными деревьями.	58:65	0:156
голубой	ADJ	1991-2017	2	голубой-59		Но сны о чудесном неожиданном обогащении -- свалившийся с неба под ноги мешок золота или клад в глиняном горшке -- не тревожили приходящих стариков: им мерещились голубые тихие холмы, по которым гуляли вежливые юноши и девушки с крыльями из белых перьев за спиной.	163:170	0:264
голубой	ADJ	1918-1990	1	голубой-60		Иногда приходила мысль о неправомерности соединения столь разных персонажей, но я всматривался в бездонные страдающие голубые глаза Светланы и видел в них какую-то суровую пророческую религиозность, олицетворяющую торжество судного дня.	118:125	0:236
голубой	ADJ	1991-2017	2	голубой-61		За несколько месяцев Варюха неузнаваемо изменилась: нет, уже не угловатый подросток, а статная девушка, с горделивым посадом головы, с тяжелым узлом волос, прихваченных голубой косынкой, стояла, повернувшись к столу президиума вполоборота, выжидала тишины и смотрела куда-то поверх голов тесно сидевших людей, щуря молодые красивые глаза, будто вглядываясь куда-то в дальнюю степную даль.	169:176	0:388
голубой	ADJ	1918-1990	1	голубой-62		Легко дробил в голубую пыль палисадников и мелких луж.	15:22	0:54
голубой	ADJ	1991-2017	2	голубой-63		Что-то голубое, белое, искрящееся и удалое при всей сдержанности.	7:14	0:65
голубой	ADJ	1918-1990	1	голубой-64		Лицо, полное доверия и готовности к чудесам -- где еще найдешь такое А то, что все это неправда, неправда -- кто ж, кроме него, мог бы догадаться, разглядеть Камера отъехала, и экран заполнился голубым шелковистым покрывалом.	194:201	0:225
голубой	ADJ	1991-2017	2	голубой-65		Зачем ему ее сочувствие Ей же дела нет до Зои и до него, как бы она ни улыбалась и какие бы ни говорила слова, профессорская дочка в голубом шелку!	133:140	0:147
голубой	ADJ	1918-1990	1	голубой-66		Луна, наверное, уже поднялась высоко, вся долина казалась голубой в ее свете, а близкие горы словно висели в неподвижном воздухе.	58:65	0:129
голубой	ADJ	1918-1990	1	голубой-67		Затем в камере бунтовщика вдруг погасло голубое сияние, и в наступившей полутьме стали медленно опускаться, тяжело колыхаясь, клубы белесого пара.	40:47	0:146
голубой	ADJ	1918-1990	1	голубой-68		Молодой сын участвовал в борьбе против русских красных, как солдат испанской "голубой дивизии", был ранен.	78:85	0:106
голубой	ADJ	1918-1990	1	голубой-69		Как вдруг закружилась перед его глазами огненная карусель, подпрыгнули голубые шарики, заискрилась золотом лучистая звезда.	71:78	0:123
голубой	ADJ	1918-1990	1	голубой-70		Мотороллеры были самых разных, поразительно ярких цветов -- бирюзовые, голубые, розовые, сиреневые, оранжевые, перламутровые, переливающиеся всеми цветами радуги, они напоминали экзотических южных насекомых.	71:78	0:207
голубой	ADJ	1991-2017	2	голубой-71		Голубь-голубой!	0:13	0:15
голубой	ADJ	1991-2017	2	голубой-72		На Лене была короткая голубая маечка, под которой светилась полоска голого живота.	22:29	0:82
голубой	ADJ	1991-2017	2	голубой-73		А тут увидела в одном доме гортензию с голубыми цветами!	39:47	0:56
голубой	ADJ	1991-2017	2	голубой-74		На мальчиках голубые матроски и белые трусики, у девочек, наоборот, белые на пуговках блузки и синие юбочки; те же цвета -- синее и белое -- у взрослых.	13:20	0:152
голубой	ADJ	1991-2017	2	голубой-75		А я посмотрела на ее грудь -- прозрачную, в голубых прожилках, с темно-коричневыми сосками -- живую, работающую, нужную -- и завидовала.	44:51	0:136
голубой	ADJ	1918-1990	1	голубой-76		На серо-мраморной бумаге с голубыми незабудками я написал: Маше Плещеевой Примите и пр. N. N. 24 декабря 1877 г. В этот же конверт я вложил узорно-каемчатую визитную карточку и на ней красиво вывел печатными буквами: Викентий Викентьевич ученик II класса Тульской Классической Гимназии Все письмо мне очень понравилось своею дразнящею загадочностью, больше же всего нравилась подпись: "Примите и пр.".	27:35	0:401
голубой	ADJ	1918-1990	1	голубой-77		Сильно волнуясь, она незаметно отстала от подруг, обещавших скрыть от надзирательницы ее недолгое отсутствие, и села на скамью под одну из древних елизаветинских лип, только что скинувшую зимний снег и особо отчетливо на бледно-голубом небе выделявшую сложный рисунок черных ветвей.	-1:12	0:282
голубой	ADJ	1918-1990	1	голубой-78		На темно-сером, почти черном экране ритмично вспыхивала и гасла, вспыхивала и гасла сильная голубая искра.	92:99	0:106
голубой	ADJ	1991-2017	2	голубой-79		Цвет глаз: голубые.	11:18	0:19
голубой	ADJ	1991-2017	2	голубой-80		Но что делает этот провальный режиссёр Путями неисповедимыми забрасывает меня в какой-то вселенский медвежий угол, на блюдечке с голубой каёмочкой преподносит этот дурацкий мир и включает счётчик!	129:136	0:196
голубой	ADJ	1991-2017	2	голубой-81		Появились золотистые, голубые и даже полосатые сорта с хвоей обоих видов на одной ветке.	22:29	0:88
голубой	ADJ	1991-2017	2	голубой-82		Он вернулся домой, испытывая слабость, словно из не-го сцедили всю кровь, лег без сил на диване, лицом к потолку и увидел, как из белой лепнины, прямо от люстры, смотрит на него темнобородый учитель Питер, -- в голубой косоворотке, подобранной офицером кубинской разведки, чтобы зоркие глаза наблюдателей заметили его продвижение по трансафриканской дороге.	211:218	0:357
голубой	ADJ	1991-2017	2	голубой-83		-- Брось, -- говорит Саша, -- не забивай голову, -- говорит Саша и прикладывает к губам голубую льняную салфетку.	88:95	0:113
голубой	ADJ	1918-1990	1	голубой-84		Она сбросила свой тяжелый в драгоценных камнях голубой сарафан, как древние воины, верно, снимали доспехи.	47:54	0:106
голубой	ADJ	1918-1990	1	голубой-85		Давно были перелистаны и прочтены маленькие книжки в голубых обертках.	53:60	0:70
голубой	ADJ	1991-2017	2	голубой-86		Она узнала его, потому что он имел запоминающуюся внешность: у него были рыжие, даже на вид жесткие, вьющиеся волосы и небесно-голубые смеющиеся глаза.	-1:13	0:151
голубой	ADJ	1991-2017	2	голубой-87		За свет голубого гиганта.	8:16	0:25
голубой	ADJ	1918-1990	1	голубой-88		От правительственного понтона отделяется лодка, на которой к нам приплывает владелец катера Г. Это жесткий, невысокого роста атлетический человек с золотой цепью на шее, пронзительно голубыми глазами и выразительным носом -- один из пяти крупнейших мафиози Приднестровья.	183:191	0:271
голубой	ADJ	1991-2017	2	голубой-89		Шарашится по роте свет голубой и таинственный.	23:30	0:46
голубой	ADJ	1918-1990	1	голубой-90		Пермский поэт Василий Каменский писал о Белобородове в поэме "Емельян Пугачёв" по-другому: "...тщедушный и сгорбленный старичок с седою бородкою, не имел в себе ничего замечательного, кроме голубой ленты, надетой через плечо по серому армяку".	190:197	0:243
голубой	ADJ	1991-2017	2	голубой-91		Время от времени на нее набегали легкие слоистые облака и их рваные бока наполнялись голубым призрачным светом.	85:92	0:111
голубой	ADJ	1918-1990	1	голубой-92		По глазам Виктора, по голубым его глазам (он смотрел то на толстяка Колобова, жующего курицу, то на голубизну неба -- мы завтракали на веранде) я догадывался, что мой приятель мечтает.	22:29	0:184
голубой	ADJ	1918-1990	1	голубой-93		8 Воровские и бандитские статьи не только не угнетают блатного, но он гордится ими -- и в этой гордости его поддерживают все начальники в голубых погонах или с голубыми окаёмками: "Ничего, хотя ты бандит и убийца, но ты же не изменник родины, ты же наш человек, ты исправишься".	138:145	0:278
голубой	ADJ	1991-2017	2	голубой-94		Прежде всего стоит обратить взгляд на самые что ни на есть весенние цветы: белые подснежники, голубые пролески, пестрые крокусы и, конечно же, нарциссы и тюльпаны, нежное изящество которых -- вне конкуренции.	94:101	0:208
голубой	ADJ	1991-2017	2	голубой-95		-- Попробуйте не доказать розового с голубым, -- и не думать о белом медведе.	37:44	0:77
голубой	ADJ	1991-2017	2	голубой-96		Проект "Голубой поток" уже неоднократно журналистами разных стран был назван "проектом века": для его осуществления крупнейшие европейские компании -- Gaz de France, Ruhrgas, Eni -- объединились с "Газпромом" в Международный консорциум.	8:15	0:236
голубой	ADJ	1991-2017	2	голубой-97		Высота и диаметр кроны от 0,5 м (у самых низкорослых разновидностей) до 3--4 м. Окраска цветков бывает самая разная: чисто-белая, желтая, оранжевая, красная, розовая, голубая, фиолетовая.	167:174	0:187
голубой	ADJ	1918-1990	1	голубой-98		Рядом, в пустом отделении башни, взвыла голосом Ириньица: -- Сокол мой, голубой, как они истомили, изранили тебя, окаянные, -- в чепи, в ожерелок нарядили, быдто зверя-а!	72:79	0:170
голубой	ADJ	1918-1990	1	голубой-99		Негры работают, тонко жужжат лебедки, пачки досок поднимаются в голубое небо, стрелы полуоборачиваются, доски повисают над трюмами, изнутри, из шахтной темноты, раздается гулкий крик, спина стоящего на краю трюма склоняется, рукавица предостерегающе вздета, доски идут вниз, потом напряжение троса слабнет.	64:71	0:306
голубой	ADJ	1991-2017	2	голубой-100		Сегодня на этом участке можно увидеть псевдотсугу -- одно из самых древних растений, большое количество растений с декоративной листвой и корой, а также разнообразные породы хвойных с ярко выраженной окраской в желтых, голубых, темно- и светло-зеленых тонах, которые и в зимнее время сохраняют привлекательный вид.	219:226	0:314
голубой	ADJ	1991-2017	2	голубой-101		К примеру, знак Финголфина, сына Финве, изображенный на его щите, -- согласно "Лэ о Лейтиан", хрустальная звезда на голубом фоне; те же цвета -- серебряный и голубой -- описаны в "Сильмариллионе", как цвета его знамен и также знамен его сына Фингона.	116:123	0:250
голубой	ADJ	1918-1990	1	голубой-102		Смотреть тошно, вся в пятнах голубых.	29:36	0:37
голубой	ADJ	1918-1990	1	голубой-103		Ичиги, юбку и голубые трусики на трех резинках Ксюта скинула уже у самой реки, на узкой галечной косе.	14:21	0:102
голубой	ADJ	1991-2017	2	голубой-104		Теперь он горит в спальне голубым окном до самой ночи, а ночь у Фазанов начинается с девяти часов, и к этому времени все должны лежать в постелях, облаченные в пижамы и готовые отойти ко сну.	26:33	0:191
голубой	ADJ	1991-2017	2	голубой-105		Еще это голубой, нехолодный снег на зеленеющих газонах, быстрые и низкие облака над городскими крышами и то, как с наступлением темноты все же содрогнулся, затрещал и, крушась и кружась, пошел по реке лед...	8:15	0:207
голубой	ADJ	1918-1990	1	голубой-106		Тоня бинтов обещала дать, покрашу синькой, голубые занавески сошью.	43:50	0:67
голубой	ADJ	1918-1990	1	голубой-107		Из-за далеких хребтов ослепительно брызнуло выплывающее солнце и длинно погнало по горам голубые тени.	89:96	0:102
голубой	ADJ	1918-1990	1	голубой-108		Через два дня эту водку следует процедить сквозь вату, на вате останется осадок -- черный, как деготь, а водка идет голубая и легкая, как дыхание.	116:123	0:146
голубой	ADJ	1918-1990	1	голубой-109		И над всем этим ярко пылает, горит в голубом июльском небе расплавленное золото куполов и крестов.	37:44	0:98
голубой	ADJ	1918-1990	1	голубой-110		Что же касается собственно Союза писателей, на котором, повторяю, вовсе не замыкался (а уж теперь и тем более) литературный процесс, то он разделился, как амеба, которую мы все изучали в школе, и все его части воюют со всеми другими частями, как "махновцы" с бандой "атамана Маруськи", "петлюровцами", "красными", "белыми", "синими", "зелеными" и "голубыми".	348:356	0:358
голубой	ADJ	1991-2017	2	голубой-111		Посадили перед крашеным голубым прилавком, за ним около телефона сидел дежурный.	24:31	0:80
голубой	ADJ	1918-1990	1	голубой-112		Чуть нагретое нежно-голубое море ласково полощется вокруг "Принца Фердинанда" (только что из Константинополя) -- многоэтажной океанской гостиницы, где "хрусталем дрожит дорожный табльдот".	-1:11	0:188
голубой	ADJ	1918-1990	1	голубой-113		Но быстрее всех проходят двухэтажные скорые пароходы с голубой лентой на трубе.	55:62	0:79
голубой	ADJ	1918-1990	1	голубой-114		Этот вечер остался в моей памяти как цветная открытка за стеклами стереоскопа, как раскрашенный вид, где голубое, безоблачно-глянцевое небо переходит к горизонту в желто-розовые литографические зерна зари, где на углу неподвижно сидит на козлах понурый русский извозчик в слишком синем кафтане и в слишком блестящей клеенчатой шляпе, где спицы дрожек цвета ярчайшей киновари, где чугунно синеет раковинообразный купол городского театра и сверхъестественно зелен газон перед этим театром, великолепный, роскошно выстриженный газон -- чудо садоводства, с винно-красными бегониями и прочими декоративными растениями, выложенными в виде герба города и царских вензелей, с купами махровых цветов, расставленных посредине, как бархатная мебель мещанской гостиной, обшитая свекольно-алыми шерстяными и шелковыми кистями, помпонами, бахромой, -- и все это в виду лакового моря с яхтой и чайкой и пузырем воздушного шара над горизонтом.	105:112	0:927
голубой	ADJ	1918-1990	1	голубой-115		Христофоров сидел, курил, смотрел на это небо, на котором увидел голубую звезду Вегу.	65:72	0:85
голубой	ADJ	1918-1990	1	голубой-116		Я вон китов голубых в субботу по телевизору жалела.	12:19	0:51
голубой	ADJ	1918-1990	1	голубой-117		-- Его лицо становится добрым, нежным, серые глаза голубыми.	51:59	0:60
голубой	ADJ	1918-1990	1	голубой-118		Я перевёл: в армии сейчас, если у кого увидят голубую книжку "Н. Мира", занесённую с "гражданки" -- таскают к политруку, как за подпольную литературу.	46:53	0:150
голубой	ADJ	1918-1990	1	голубой-119		Песчинки, насыщенные электричеством, вспыхивали голубыми искорками, и вся масса движущегося песка катилась, полная синеватых сверканий.	48:56	0:135
