lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
погрешность	NOUN	1991-2017	2	погрешность-105		В качестве эмпирической оценки cut-off, по нашему мнению, более обоснованно использовать правило Зо для оценки граничного значения ОП [6]: Cut-off =ОП(К-)ср +3S, (1) где ОП(К-)ср -- среднее значение ОП отрицательных сывороток панели; S -- среднеквадратичная погрешность результатов, полученных при анализе отрицательных сывороток панели.	258:269	0:337
погрешность	NOUN	1991-2017	2	погрешность-106		Точность, конечно, относительная, но в рамках допустимой погрешности.	57:68	0:69
погрешность	NOUN	1991-2017	2	погрешность-107		Но это полностью отвергала классическая физика, которая разделяла объективные измерения и субъективные восприятия человека и стремилась уменьшить погрешности измерения и тем самым увеличить их точность.	146:157	0:202
погрешность	NOUN	1991-2017	2	погрешность-108		Учитывая точность измерений, это нельзя списать на инструментальную погрешность.	68:79	0:80
погрешность	NOUN	1991-2017	2	погрешность-109		На рис. 1 приведен график погрешности оценок средних квадратических ошибок в зависимости от числа реализаций при доверительной вероятности Р = 0,9.	26:37	0:147
погрешность	NOUN	1918-1990	1	погрешность-110		Чем она меньше, тем меньше погрешность при подборе отопительного прибора необходимой мощности.	27:38	0:94
погрешность	NOUN	1991-2017	2	погрешность-111		Отчет был пространный, под него подвели научную и историческую основы, и Леонид Иванович не нашел в нем погрешностей.	104:116	0:117
погрешность	NOUN	1918-1990	1	погрешность-112		Что же касается точности его вычислений, равно как и Прончищева, то Врангель доказал, что при определении широт допущенные ими погрешности не превышали нескольких минут.	127:138	0:169
погрешность	NOUN	1918-1990	1	погрешность-113		Это один вид погрешности.	13:24	0:25
погрешность	NOUN	1991-2017	2	погрешность-114		Чтобы абстрагироваться от широко известных проблем с определением IQ, представим себе, что на последнем Всемирном Конгрессе Психологов, Психотерапевтов, Психоаналитиков и Психиатров была после многолетней подготовки и длительных дебатов единогласно принята система тестов однозначно определяющая IQ каждого конкретного тестируемого в пределах допустимой погрешности.	354:365	0:366
погрешность	NOUN	1991-2017	2	погрешность-115		Даже доли процента в пунктах рейтинга -- это значительные деньги для каналов, а погрешность измерений, по некоторым оценкам, может достигать 6-9%.	80:91	0:146
погрешность	NOUN	1991-2017	2	погрешность-116		Электронный навигатор, несмотря на некоторые погрешности в работе, оказался чрезвычайно полезным устройством.	45:56	0:109
погрешность	NOUN	1991-2017	2	погрешность-117		И все же, несмотря на все погрешности, нельзя не признать: роман В.	26:37	0:67
погрешность	NOUN	1918-1990	1	погрешность-118		Эти 3 сыворотки имели низкий титр, а различия в одном разведении находятся в пределах технической погрешности.	98:109	0:110
погрешность	NOUN	1991-2017	2	погрешность-119		Никитин стоял, облокотившись на витрину, и придирчиво оглядывал в последний раз скелет, стараясь найти какую-нибудь не замеченную ранее погрешность против строгих законов анатомии.	136:147	0:180
