lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
лилипут	NOUN	1991-2017	2	лилипут-13		В известном смысле появление героя по имени "Саша Кушнер" в этом качестве в моем романе -- большая честь для его реального прототипа, своего рода подпитка ему, ходули для литературного лилипута.	185:193	0:194
лилипут	NOUN	1918-1990	1	лилипут-14		-- Променять "роскошный полуизолированный полуподвал в центре гор. без уд." на эту шкатулку для лилипутов!..	96:105	0:108
лилипут	NOUN	1918-1990	1	лилипут-15		Лилипут увел слона за кулисы, а на арену вынесли ящик, точь-в-точь такой, какой висел под куполом цирка, и Клеопарди с помощью ассистентов запаковал в него петуха и трех кроликов.	0:7	0:179
лилипут	NOUN	1918-1990	1	лилипут-16		-- Сура-Бейла! -- уверенно оповестил лилипут, подученный Зюней.	37:44	0:63
лилипут	NOUN	1991-2017	2	лилипут-17		Но вслед за плитками привезли кирпич, а за кирпичом приехала центрифуга -- большая, пузатая, красивая и выглядевшая среди лабораторных центрифуг, как Гулливер среди лилипутов.	165:174	0:175
лилипут	NOUN	1918-1990	1	лилипут-18		Лилипут-горе.	0:11	0:13
лилипут	NOUN	1991-2017	2	лилипут-19		Контрабандисты в этих рассказах были все как на подбор смельчаки, великаны, с длинными пистолетами в белых зубах, но Тимошин отец был смелее их всех: он в страшную бурю выезжал на таможенном катере один против всех и, смеясь над их выстрелами, брал их в плен, как Гулливер лилипутов.	273:282	0:283
лилипут	NOUN	1991-2017	2	лилипут-20		Лилипут пил пиво из бутылки, казавшейся непомерно большой в его игрушечных руках.	0:7	0:81
лилипут	NOUN	1991-2017	2	лилипут-21		Все эти "слоны-лилипуты" вели свое происхождение от европейского лесного слона Eleplias antiquus, давно, разумеется, вымершего, и состояли в тесном родстве с азиатскими слонами.	-1:12	0:177
лилипут	NOUN	1991-2017	2	лилипут-22		Лилипуты ничего не заметили и продолжали веселиться, радоваться, что сейчас они сбросят в озеро одного из пленников.	0:8	0:116
лилипут	NOUN	1991-2017	2	лилипут-23		При Великом Бохе Василий Бисмарк был брандмейстером, а когда того арестовали, -- одним из закоперщиков дела, едва не приведшего к гибели детей и женщин из семьи Бох, но завершившегося лишь поголовной смертью лилипутов.	208:217	0:218
лилипут	NOUN	1918-1990	1	лилипут-24		Лилипуты резвились на арене как дети, кувыркались, плясали и пели, скакали на маленьких пони, прыгали на батуте, но главное -- пародировали жизнь "взрослых", изображая известных политиков и артистов, а Игорь Олегович (которого Маргарита, конечно же, сразу узнала) дерзнул даже пародировать самого президента и произнес уморительную речь, завершившуюся призывом: "Россия, вперед!"	0:8	0:379
лилипут	NOUN	1991-2017	2	лилипут-25		Лилипут, делясь воспоминаниями, сказал: и вообще, Гулливер вовсе не был таким огромным.	0:7	0:87
лилипут	NOUN	1918-1990	1	лилипут-26		Лилипуты сильно обиделись на его вопрос и стали громко удивляться невежеству Марата, потому что, по их словам, всякий нормальный человек знает, что лилипуты такие же полноценные граждане страны, как и все остальные.	0:8	0:215
лилипут	NOUN	1918-1990	1	лилипут-27		На окраине Ростова, откуда должен был быть отправлен в село Крюково, зашел на базар где и сфотографировался на пятиминутке у лилипута.	125:133	0:134
лилипут	NOUN	1991-2017	2	лилипут-28		А уж как интересны были администраторы филармонии, которые работали в Одесской области с лилипутами, цыганами, фокусниками!	89:99	0:123
лилипут	NOUN	1991-2017	2	лилипут-29		Топанье и шарканье лилипутов внизу, выписывавших менуэты и немного пунктир рок-н-ролла, едва доносилось до грохочущих высот, листья инжира терлись друг о друга, когда я приподымался на ветке, чтобы вглядеться в полыхание верхотуры.	19:28	0:231
лилипут	NOUN	1918-1990	1	лилипут-30		Англо-русский словарь (лилипут).	23:30	0:32
лилипут	NOUN	1918-1990	1	лилипут-31		Если бы Гулливер не боялся лилипутов, ему было бы трудно им не грубить.	27:36	0:71
лилипут	NOUN	1918-1990	1	лилипут-32		В Чистополе хозяйские мальчишки (двенадцати и четырнадцати лет) смотрят на него как на дрессированного лилипута, ходят за ним по пятам, а он читает им: -- "Понюхал: кисло! что за дрянь!" -- это стало теперь поговоркой у Люши и Жени, -- сказала я Марине Ивановне.	103:111	0:262
лилипут	NOUN	1918-1990	1	лилипут-33		По словам Марата, можно было понять, что у них, у лилипутов, инкубационный период влюбленности вообще гораздо короче.	50:59	0:117
лилипут	NOUN	1918-1990	1	лилипут-34		Всепьянейший, он собирался за пиршественными столами (за них садились человек 200--300) и действительно пил без просыпу; всешутейший, он по первому зову царя готов был валять дурака, участвовать в затейливых празднествах, таких, например, как свадьба любимого царского карлика-шута, на которой присутствовала вся знать и которая была всенародна; а когда карлик умер, был устроен похоронный карнавал, отовсюду согнали лилипутов, одели в черное, маленький катафалк, влекомый крошечными конями, вез крошечный гроб; все было как бы игрушечным, только мертвый в нем лежал настоящий.	417:426	0:577
лилипут	NOUN	1991-2017	2	лилипут-35		Царская фигура одевается изо дня в день лесами, человечек наверху возле короны копается, как лилипут.	93:100	0:101
лилипут	NOUN	1918-1990	1	лилипут-36		Вы легко простите им и их высокомерие, и их глупость: они-то видят поверхность, а Вы суть; Вам-то известно, что существуют на свете Лилипуты-Великаны, в сравнении с которыми все различия в росте среди Гулливеров попросту не играют роли -- каждый все равно "человек-гора".	132:148	0:271
лилипут	NOUN	1918-1990	1	лилипут-37		Любимый фокус назывался "Молния-лилипут".	-1:12	0:41
лилипут	NOUN	1991-2017	2	лилипут-38		Выброшенная морем на берег шляпа поглощает опасливое внимание лилипутов.	62:71	0:72
лилипут	NOUN	1991-2017	2	лилипут-39		Хотя для многих наших лилипутов еще и грачи не прилетели.	22:31	0:57
лилипут	NOUN	1918-1990	1	лилипут-40		Глобальное потепление превратит всех в лилипутов повышение температуры воздуха и изменение количества осадков приводят к тому, что животные и растения становятся меньше в размерах.	39:48	0:180
лилипут	NOUN	1991-2017	2	лилипут-41		-- Слушайте, -- спросил Марат, -- а лилипуты голосуют Многие до сих пор не могут понять, с чего вдруг Марату пришла в голову эта мысль.	36:44	0:135
лилипут	NOUN	1991-2017	2	лилипут-42		Джо категоричен ("и не просите китайцев сказать что-нибудь больше определения, у них в принципе нет воображения", "про военную карьеру -- вы говорите не с тем человеком, я никогда не пойму, как мною может командовать умственный лилипут", "про детей до 14 лет и не спрашивайте, я ничего про них не знаю").	228:235	0:304
лилипут	NOUN	1991-2017	2	лилипут-43		-- Я схожу, -- сказал Зюня и вместе с лилипутом стал проталкиваться.	38:47	0:68
лилипут	NOUN	1918-1990	1	лилипут-44		Если он лилипут, или поражающий видом альбинос, или отмечен очевидным калечеством, тут они иссякают сразу: спрос вдруг кончается, и лилипуты, альбиносы и калеки уходят, по сути, нерасспрошенными.	8:15	0:195
лилипут	NOUN	1991-2017	2	лилипут-45		Лилипуты и струльбруги ", вам и в голову не приходит задать себе вопрос: а откуда взялось в языке это странное слово -- "лилипут" Вам оно кажется совершенно таким же "обычным" словом, как "карлик", "пигмей", "гном" и т. п. Между тем хотя у каждого из этих слов свое, и даже очень интересное, происхождение, но "лилипут" отличается от них всех.	0:8	0:343
лилипут	NOUN	1991-2017	2	лилипут-46		Зато неофициально княгиня-матушка заставила лилипутов раскошелиться, да еще как.	44:53	0:80
лилипут	NOUN	1991-2017	2	лилипут-47		Тогда жрецы секты магическими заклинаниями оживляли этот образ и наделяли его любыми качествами и свойствами, которые были просто не под силу нормальному, обычному человеку, пусть даже и лилипуту.	187:195	0:196
лилипут	NOUN	1991-2017	2	лилипут-48		И в этом не было никакого презрения -- просто суждение Гулливера о лилипутах.	67:76	0:77
лилипут	NOUN	1991-2017	2	лилипут-49		Жаль, конечно, что у них не было детей (хотя Маргарита надеялась на чудо, ведь она знала, что лилипуты могут иметь потомство), но и без детей им было хорошо, особенно Игорю Олеговичу.	94:102	0:183
лилипут	NOUN	1991-2017	2	лилипут-50		И во всей этой натуральной уличной суете самолет-гигант выглядел независимым, добродушным и смешным великаном среди лилипутов -- машин и людей.	116:125	0:143
лилипут	NOUN	1991-2017	2	лилипут-51		И, умница, предупредила меня, дурака, относительно путов и лилипутов.	59:68	0:69
лилипут	NOUN	1991-2017	2	лилипут-52		И всю жизнь, до самого конца, будет помнить и молиться за лилипута, что вытащил ее с панели и дал возможность обрести благополучие и покой.	58:66	0:139
лилипут	NOUN	1991-2017	2	лилипут-53		Обняв лилипута за плечи, Зюня смутно улыбался.	6:14	0:46
лилипут	NOUN	1991-2017	2	лилипут-54		Или, расставив ноги, пропустить меж них знаменитый лондонский мост, ощущая себя Гулливером в стране лилипутов.	100:109	0:110
лилипут	NOUN	1991-2017	2	лилипут-55		На соседних ветках, словно зрители, сидели кровожадные лилипуты и злорадно улыбались.	55:63	0:85
лилипут	NOUN	1918-1990	1	лилипут-56		Илья сидел, развалясь на диване -- этакий добродушный великан в королевстве лилипутов, и с интересом внимал тебе.	76:85	0:113
лилипут	NOUN	1918-1990	1	лилипут-57		Были гении, Жуковский и Пушкин, но то были великаны среди лилипутов: сиротливо высились они над толпой неумелых и немощных -- одинокие, не знающие равных.	58:67	0:154
лилипут	NOUN	1991-2017	2	лилипут-58		Каждая вырастает из кошмарных видений вернувшегося домой Лемюэля Гулливера: дом кажется ему тонущим кораблем, по волосам до сих пор ползают лилипуты, а местные клячи вызывают в нем подобострастный трепет.	140:148	0:204
лилипут	NOUN	1991-2017	2	лилипут-59		Теперь, рядом с ней, она стала казаться еще меньше: какой-то лилипут из сказки.	61:68	0:79
лилипут	NOUN	1918-1990	1	лилипут-60		Как раз в это время знакомый нам лилипут, ассистент знаменитого фокусника Клеопарди, подошел к ящику, бросил в него петуха и трех кроликов и захлопнул крышку.	33:40	0:158
лилипут	NOUN	1918-1990	1	лилипут-61		Лилипут без разбега будет перепрыгивать через двадцатиэтажный "небоскреб" и лужи, которые представляются ему озерами.	0:7	0:117
лилипут	NOUN	1918-1990	1	лилипут-62		Каким лилипутом показался он мне по сравнению с этой огромной, страшной птицей!	6:15	0:79
лилипут	NOUN	1918-1990	1	лилипут-63		Он просто нарисовал народец-крошку, людей которого звали "лилипутами", так, как англичан англичанами, а немцев немцами.	58:68	0:119
лилипут	NOUN	1918-1990	1	лилипут-64		Когда я пытаюсь читать некоторые произведения моих современников или "гениев" интернетовской литературы, меня охватывают чувства, давным-давно пережитые в "цирке лилипутов".	162:171	0:173
лилипут	NOUN	1991-2017	2	лилипут-65		В качестве ассистентов у Кио работали и лилипуты.	40:48	0:49
лилипут	NOUN	1918-1990	1	лилипут-66		МАЛЕНЬКИЕ ЛЮДИ ПОЛУЧАТ ДОБАВКУ "О ежемесячных доплатах к пенсии пенсионерам-лилипутам" -- так озаглавлено распоряжение от 28.05.98 N 533-РМ, подписанное Ю. Лужковым.	-1:19	0:165
лилипут	NOUN	1991-2017	2	лилипут-67		Однако стоило ему вступить в облицованный мрамором вестибюль института, он сам превращался в лилипута.	93:101	0:102
лилипут	NOUN	1918-1990	1	лилипут-68		На лилипутов ходишь смотреть, да, на лилипутов!	3:12	0:47
лилипут	NOUN	1918-1990	1	лилипут-69		Мы привязаны за каждый волосок, как Гулливер у лилипутов, к удручающему слову НЕЛЬЗЯ.	47:56	0:85
лилипут	NOUN	1918-1990	1	лилипут-70		На следующий день я спросил соседа, кто такие лилипуты и чувствуют ли они то же, что мы, или их чувства так же малы, как их рост "Чувства -- сосед задумался.	46:54	0:157
лилипут	NOUN	1991-2017	2	лилипут-71		-- Ага, лилипуты.	8:16	0:17
лилипут	NOUN	1918-1990	1	лилипут-72		Надо все-таки решить, как Антошка писал в начале десятилетия: "Кто мы, фишки или великие Лилипуты или поэты" Нельзя поддаваться, иначе схавают.	89:97	0:143
лилипут	NOUN	1991-2017	2	лилипут-73		То про лилипутов, то про Христа, то про Бога, который приходит и сидит.	7:16	0:71
лилипут	NOUN	1991-2017	2	лилипут-74		Но встреча с цирковым лилипутом Игорем Олеговичем перевернула всю ее жизнь.	22:31	0:75
лилипут	NOUN	1991-2017	2	лилипут-75		На новогодних елках и в детских театрах, куда лилипут регулярно приводил своего ребенка, окружающие бросали на них долгие и любопытные взгляды.	46:53	0:143
лилипут	NOUN	1918-1990	1	лилипут-76		Оберегая лилипута, Зюня прижал его к своим ногам и держал.	9:17	0:58
лилипут	NOUN	1991-2017	2	лилипут-77		Она стояла перед ним, как крохотный лилипут перед Гулливером.	36:43	0:61
лилипут	NOUN	1918-1990	1	лилипут-78		Около громадного зверя метались, как лилипуты вокруг Гулливера, собаки.	37:45	0:71
лилипут	NOUN	1918-1990	1	лилипут-79		Мне этот дворик сразу так понравился, что я, чуть ли не в первый же день, стал устраивать в нем "свой собственный сад", принялся проводить годные для лилипутов дорожки, обкладывать их камушками, рыть канавы и круглые бассейны -- причем, к огорчению бонны, самым жестоким образом пачкался.	150:159	0:288
лилипут	NOUN	1918-1990	1	лилипут-80		Он заставлял их укладываться поперек кровати, что было и неудобно и унизительно, тем более что женатые лилипуты получали полноценные номера.	103:111	0:140
лилипут	NOUN	1918-1990	1	лилипут-81		Вечером, когда тушили лампу, я начинал вглядываться в полумрак освещенной ночником комнаты в надежде, что кто-нибудь на комоде или на висячей полке вдруг и закопошится, и это окажется лилипут.	184:191	0:192
лилипут	NOUN	1918-1990	1	лилипут-82		Он про лилипутов написал.	7:16	0:25
лилипут	NOUN	1918-1990	1	лилипут-83		Из низкого, желто-серого, набухшего водой неба непрестанно лил дождь, болотная ржавая жижа хлюпала под ногами, гать, которой вел Холодилин, во многих местах прогнила, и тогда перед Володей горизонт точно бы сокращался, сам он казался себе человечком-коротышкой, -- шагая по колени в грязи, люди делались маленькими, почти лилипутами.	322:332	0:333
лилипут	NOUN	1918-1990	1	лилипут-84		Он чувствовал себя как Гулливер в стране лилипутов.	41:50	0:51
лилипут	NOUN	1918-1990	1	лилипут-85		Я стоял за спиной Чуковского, не зная, что делать с лилипутами.	52:62	0:63
лилипут	NOUN	1918-1990	1	лилипут-86		Они напоминали холодное оружие лилипутов, палицы или булавы, какие я видел на картинке, и очень нравились мне.	31:40	0:110
лилипут	NOUN	1918-1990	1	лилипут-87		Если при максимальной нагрузке "Лилипут" хрипит, значит ли это, что его нужно заменить "Рекордом" (прием производится на ДЛ 1 и 2-ламповый усилитель н.ч.) Очевидно, "Лилипут" сильно перегружается и замена его "Рекордом", кроме увеличения чистоты приема, даст также и значительно более громкий прием.	32:39	0:299
лилипут	NOUN	1918-1990	1	лилипут-88		Оно духовно и физически переросло то положение в обществе, которое отводилось ему феодально-абсолютистской и клерикальной культурой, и само напоминало Гулливера в стране лилипутов, который должен был подчиняться воле забавных, совершенно беспомощных существ: "Сквозь левое окошко придворные кузнецы пропустили девяносто одну цепочку толщиной с часовые цепочки у европейских дам и замкнули их на моей левой ноге тридцатью шестью висячими замками" (Дж. Свифт "Путешествия Лемюэля Гулливера").	170:179	0:490
лилипут	NOUN	1991-2017	2	лилипут-89		И сам я новый Гулливер, лилипут, великан и сопливый йеху одновременно.	24:31	0:70
лилипут	NOUN	1918-1990	1	лилипут-90		От напряжения захотелось третьего пирожка, и я уже открыл рот, чтоб попросить его, но тут Корней Иванович сказал: -- Так дочитайте же про лилипутов.	138:147	0:148
лилипут	NOUN	1918-1990	1	лилипут-91		Оказывается, администратор, чтобы сэкономить командировочные деньги, холостых лилипутов загонял по пять человек в одиночный номер.	78:87	0:130
лилипут	NOUN	1991-2017	2	лилипут-92		Первый, самый заметный и самый незначительный успех пьянит до головокружения, и иной недальновидный лилипут уже запевает свою бодрую лилипутскую песенку.	100:107	0:153
лилипут	NOUN	1991-2017	2	лилипут-93		А когда очередной, сверкающий роскошью автомобиль увозил ее после концерта, в темной гримерной, зарывшись в карнавальные перья и расшитые фальшивыми камнями наряды, беззвучно рыдал лилипут.	181:188	0:189
лилипут	NOUN	1918-1990	1	лилипут-94		Причем кинематограф никогда еще не отваживался посягать на книгу Свифта в полном объеме -- с лилипутами и великанами, гуигнгнмами и еху, а также с летающим островом Лапутой, -- а тут подробно, путешествие за путешествием, как бесконечная сказка на ночь.	93:103	0:253
лилипут	NOUN	1991-2017	2	лилипут-95		Узнав, что Марат имеет отношение к прессе, лилипуты пришли в сильное возбуждение и, посовещавшись между собой, пожаловались ему на своего администратора, который, оказывается, очень плохо с ними обращался.	43:51	0:205
лилипут	NOUN	1991-2017	2	лилипут-96		Прямо Достоевский для лилипутов!	22:31	0:32
лилипут	NOUN	1991-2017	2	лилипут-97		Soulive -- черная музыка, сплющенная до какого-то совершенно игрушечного состояния: семидесятнический фанк вминается в драм-машинки девяностых, и все это словно бы играет ансамбль лилипутов.	180:189	0:190
лилипут	NOUN	1918-1990	1	лилипут-98		Рассмеялась и Наташа, поскольку дядюшкино появление напоминало ей представление лилипутов в цирке, а дядя Миша, взмахнув коротенькой своей ручкой, схватился за голову и побежал вниз, уменьшаясь, пока не скрылся за трубой, тоже, кстати, сужающейся и напоминавшей скорее воронку.	80:89	0:277
лилипут	NOUN	1918-1990	1	лилипут-99		Осип Мандельштам, описывая в своем "Шуме времени" концерт Кубелика, говорит, что маэстро был лилипут.	93:100	0:101
лилипут	NOUN	1991-2017	2	лилипут-100		С возрастом карлики, лилипуты просто перестали меня занимать, хотя, как доказал Пер Лагерквист, карлик может стать интересным литературным образом.	21:29	0:147
лилипут	NOUN	1991-2017	2	лилипут-101		Дорожные шахматы -- это любовь лилипутов.	31:40	0:41
лилипут	NOUN	1991-2017	2	лилипут-102		Сказанное, увы, буква в букву относится и к фельетонам, собранным в "Похоронах Гулливера в стране лилипутов".	98:107	0:109
лилипут	NOUN	1991-2017	2	лилипут-103		Но стоило мне сбежать от лица на спине, я превратился в Гулливера среди лилипутов, оказался выше всех.	72:81	0:102
лилипут	NOUN	1918-1990	1	лилипут-104		Тут упоминалось о слабой военизации радиолюбителей, о слабом развитии коротких волн на Украине, об отсутствии твердого дня молчания, о помехах со стороны никому ненужных "станций лилипутов" и т.п.	179:188	0:196
лилипут	NOUN	1918-1990	1	лилипут-105		Им оставалось только тряхнуть "державное древо", стараниями самого Керенского превратившееся в голую мачту, чтобы честолюбивый лилипут, уцепившийся за ее вершину, шлепнулся на землю, распластавшись на ней, со всего размаха, как тряпичная кукла.	127:134	0:244
лилипут	NOUN	1918-1990	1	лилипут-106		Тщедушно постучал в дверь соседушка-лилипут.	-1:15	0:44
лилипут	NOUN	1991-2017	2	лилипут-107		Вот к нам завтра в дом культуры приезжают лилипуты с концертом.	42:50	0:63
лилипут	NOUN	1991-2017	2	лилипут-108		У нас в городе жил лилипут.	19:26	0:27
лилипут	NOUN	1991-2017	2	лилипут-109		Изгнание лилипута.	9:17	0:18
лилипут	NOUN	1991-2017	2	лилипут-110		Ужасно хотелось пописать на этот танкер, чтобы окончательно почувствовать себя Гулливером в стране лилипутов, но администрация, так же, впрочем, как и королева Лилипутии, вряд ли бы это одобрила.	99:108	0:195
лилипут	NOUN	1991-2017	2	лилипут-111		-- В милицию надо ее сдать, -- сказал лилипут.	38:45	0:46
лилипут	NOUN	1918-1990	1	лилипут-112		Что же до лилипута, то он вел свою игру.	10:18	0:40
лилипут	NOUN	1991-2017	2	лилипут-113		Карла Борромейского, а среди похождений Гулливера меня одинаково пленяло как его пребывание у лилипутов, так и его пребывание у бробдин-гамов.	94:103	0:142
лилипут	NOUN	1918-1990	1	лилипут-114		Эти на первый взгляд простые отношения, однако, сильно усложнялись, когда приходилось решать вопросы в роде следующих: 1) во сколько раз Гулливер съедал за обедом больше, чем лилипут 2) во сколько раз Гулливеру требовалось больше сукна на костюм, нежели лилипутам 3) сколько весило яблоко страны великанов Автор "Путешествия" справлялся с этими задачами в большинстве случаев вполне успешно.	175:182	0:391
лилипут	NOUN	1918-1990	1	лилипут-115		В конце концов Марат собственноручно уложил пятерку лилипутов в их номер и со всей очевидностью убедился в обоснованности их жалоб.	52:61	0:131
лилипут	NOUN	1918-1990	1	лилипут-116		Я понял, почему Гулливер так понравился великанам и почему лилипуты так нравились Гулливеру.	59:67	0:92
лилипут	NOUN	1991-2017	2	лилипут-117		И это потому, что хорош ли этот человек или плох, он -- Гулливер среди лилипутов -- и, главное, потому, что вложено было в него мною слишком много страхов за него и из-за него: Люша на краю гибели несколько лет и гибель дачи К.И., нашего музея, памяти о К.И., которого я любила восторженной любовью с 2-летнего возраста и люблю по сей день.	71:80	0:340
лилипут	NOUN	1918-1990	1	лилипут-118		от RK 654, qrk сильно возрастало, и прием на О-V-2 шел, как в хороший радиодень, прямо Р-9 на "Лилипут", почти без qss и qrn, только разряды молнии прерывали на доли секунды прием, но только перерывами, а не заглушали.	16:17	0:218
лилипут	NOUN	1918-1990	1	лилипут-119		Марат зашел вместе с лилипутами в один из номеров, и они еще долго там застольничали и разговаривали о жизни Многие лилипуты сильно опьянели, и Марат их разносил по номерам, а Люся, вопреки страданиям жениха, показывала, кого куда нести.	21:31	0:237
